game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,saves,shots_against,save_percentage,goals_against,time_on_ice,decision,starter
2022020004,26,LAK,VGK,home,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020020,26,LAK,SEA,home,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020034,26,LAK,MIN,away,8477361,40,C. Petersen,G,29,35,0.828571,6,60:00,W,True
2022020044,26,LAK,DET,away,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020052,26,LAK,NSH,away,8477361,40,C. Petersen,G,29,32,0.90625,3,65:00,W,True
2022020062,26,LAK,PIT,away,8477361,40,C. Petersen,G,6,9,0.666667,3,20:00,L,True
2022020079,26,LAK,WSH,away,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020106,26,LAK,TBL,home,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020120,26,LAK,WPG,home,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020134,26,LAK,TOR,home,8477361,40,C. Petersen,G,26,28,0.928571,2,60:00,W,True
2022020146,26,LAK,STL,away,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020153,26,LAK,DAL,away,8477361,40,C. Petersen,G,35,40,0.875,5,60:00,L,True
2022020168,26,LAK,CHI,away,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020189,26,LAK,FLA,home,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020206,26,LAK,MIN,home,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020220,26,LAK,CHI,home,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020237,26,LAK,DET,home,8477361,40,C. Petersen,G,18,21,0.857143,3,60:00,W,True
2022020246,26,LAK,CGY,away,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020259,26,LAK,EDM,away,8477361,40,C. Petersen,G,22,23,0.956522,1,59:50,W,True
2022020273,26,LAK,VAN,away,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020286,26,LAK,SEA,away,8477361,40,C. Petersen,G,26,29,0.896552,3,62:23,O,True
2022020302,26,LAK,NYR,home,8477361,40,C. Petersen,G,20,24,0.833333,4,59:03,L,True
2022020331,26,LAK,SJS,away,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020345,26,LAK,OTT,home,8477361,40,C. Petersen,G,0,0,0.0,0,00:00,,False
2022020360,26,LAK,SEA,home,8477361,40,C. Petersen,G,12,16,0.75,4,37:12,O,False
2023020008,26,LAK,COL,home,8475660,39,C. Talbot,G,32,36,0.888889,4,59:39,L,True
2023020032,26,LAK,CAR,home,8475660,39,C. Talbot,G,0,0,0.0,0,00:00,,False
2023020045,26,LAK,WPG,away,8475660,39,C. Talbot,G,26,27,0.962963,1,60:00,W,True
2023020056,26,LAK,MIN,away,8475660,39,C. Talbot,G,29,32,0.90625,3,60:00,W,True
2023020079,26,LAK,BOS,home,8475660,39,C. Talbot,G,21,25,0.84,4,58:03,L,True
2023020097,26,LAK,ARI,home,8475660,39,C. Talbot,G,0,0,0.0,0,00:00,,False
2023020115,26,LAK,ARI,away,8475660,39,C. Talbot,G,17,18,0.944444,1,51:04,W,False
2023020125,26,LAK,VGK,home,8475660,39,C. Talbot,G,27,30,0.9,3,63:55,O,True
2023020139,26,LAK,TOR,away,8475660,39,C. Talbot,G,29,30,0.966667,1,60:00,W,True
2023020149,26,LAK,OTT,away,8475660,39,C. Talbot,G,24,26,0.923077,2,60:00,W,True
2023020163,26,LAK,PHI,away,8475660,39,C. Talbot,G,24,24,1.0,0,59:52,W,True
2023020192,26,LAK,VGK,away,8475660,39,C. Talbot,G,37,38,0.973684,1,60:00,W,True
2023020202,26,LAK,PIT,home,8475660,39,C. Talbot,G,0,0,0.0,0,00:00,,False
2023020221,26,LAK,PHI,home,8475660,39,C. Talbot,G,22,26,0.846154,4,60:00,L,True
2023020249,26,LAK,FLA,home,8475660,39,C. Talbot,G,30,31,0.967742,1,59:40,W,True
