ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:IMNN,IMNN,3.32,141220840,31210948.999999996,182.35294117647058,2.17,46490673
NASDAQ:PCSA,PCSA,2.28,58011308,6516256.0,80.58823529411764,1.3699999999999999,16069734
NASDAQ:ATPC,ATPC,0.135,198437284,10390507.0,49.599999999999994,0.043399999999999994,13583294
NASDAQ:JTAI,JTAI,0.3351,57230217,4693123.0,43.82736701237873,0.131,34814212
NASDAQ:HLIT,HLIT,14.24,6780707,1659560767.0,26.723404255319156,3.1400000000000006,79515
NASDAQ:ISPO,ISPO,7.72,32232122,50543140.0,25.954198473282432,1.3599999999999994,897280
OTC:CBDS,CBDS,0.0087,341694,885787.9999999999,25.92592592592594,0.002100000000000001,20000
NASDAQ:INVO,INVO,1.03,4230942,3923015.0,25.508425334108082,0.21950000000000003,572695
NASDAQ:PHAR,PHAR,7.82,67688,569985723.227,22.140762463343105,1.5099999999999998,14974
NASDAQ:BRFH,BRFH,3.78,31984,55641128.0,20.58823529411764,0.6999999999999997,7326
NASDAQ:SFM,SFM,95.88,6483054,9600512140.999998,20.245688636900542,17.14,98430
NASDAQ:BOF,BOF,0.8095,88791,4864830.000000001,15.370370370370361,0.12449999999999994,789
NASDAQ:ENVB,ENVB,0.5814,50968383,4624204.0,14.397590361445781,0.07169999999999999,16999818
NASDAQ:CALC,CALC,5.14,247322,55255802.0,13.73493975903613,0.5699999999999994,3686
NASDAQ:NWGL,NWGL,1.92,10917,254256611.0,13.513513513513512,0.25,200
NASDAQ:TIVC,TIVC,0.577,49948394,3567933.0,13.504273504273504,0.0948,14523872
NYSE:BYON,BYON,12.26,6272444,560892158.0,13.245033112582789,1.8000000000000007,199039
NASDAQ:VRNS,VRNS,55.59,8559849,6198463571.0,13.012992369560724,6.309999999999995,51405
NASDAQ:ALZN,ALZN,3.4001,70407,2713877.9999999995,12.784781573473019,0.5101,400
NASDAQ:FFIV,FFIV,200.66,2651330,11760969984.0,12.534489554592032,22.25999999999999,22367
NYSE:HWM,HWM,93.81,7825642,38291690482.0,12.070006035003018,10.0,15186
NASDAQ:GAME,GAME,1.15,1440081,35639475.0,11.88118811881187,0.11999999999999988,164940
NASDAQ:SERV,SERV,15.0,71235432,556480000.0,11.603919546157814,2.25,5751856
NASDAQ:STTK,STTK,4.11,307677,195434094.0,11.502347417840381,0.4900000000000002,10373
NASDAQ:RR,RR,1.52,18450481,100688000.0,11.392405063291134,0.17999999999999994,2884358
OTC:BURUD,BURUD,1.56,197296,1503178.0,11.111111111111121,0.13000000000000012,1200
NASDAQ:MIRA,MIRA,2.295,4055579,33922100.0,11.030567685589526,0.25260000000000016,829260
NASDAQ:HSDT,HSDT,0.725,32796,2148317.0,10.957004160887667,0.07900000000000007,4156
NASDAQ:TLRY,TLRY,2.01,72132455,1659942371.9999998,10.945355191256825,0.20029999999999992,1974483
NASDAQ:BHAT,BHAT,0.93,49533,54310402.0,10.638297872340436,0.10000000000000009,100
NASDAQ:DFLI,DFLI,0.72,5270118,44027223.0,10.632699437866295,0.08890000000000009,1823310
NASDAQ:DTCK,DTCK,1.25,180358,30625800.0,10.609680559242534,0.1198999999999999,29012
NASDAQ:IOBT,IOBT,1.32,30620,86962807.99999999,10.606060606060598,0.1399999999999999,391
NASDAQ:CAPR,CAPR,4.08,335160,130475400.00000001,10.58823529411765,0.4500000000000002,945
NASDAQ:TRNR,TRNR,0.723,702377,1001592.0000000001,10.542082738944377,0.07390000000000008,354807
NASDAQ:ORGS,ORGS,0.642,1858519,30310407.0,10.357142857142845,0.05799999999999994,34604
OTC:IGGRF,IGGRF,11.0,2624,4059242436.9379015,9.882727272727267,1.0870999999999995,32400
NASDAQ:VVOS,VVOS,2.18,40577,7404955.000000001,9.649122807017553,0.2200000000000002,2494
NASDAQ:RNLX,RNLX,0.4315,1480435,33007066.430400003,9.58302852962692,0.0393,110304
NASDAQ:JCSE,JCSE,1.22,28821,6108128.0,9.565217391304357,0.1100000000000001,856
NASDAQ:FTCI,FTCI,0.3822,523361,48149237.0,9.452736318407954,0.03799999999999998,2583
NASDAQ:VSTE,VSTE,2.1014,16208,62986316.00000001,9.361702127659562,0.21999999999999975,1000
NASDAQ:CRBU,CRBU,2.3,748694,207730871.00000003,9.322033898305094,0.2200000000000002,494
NASDAQ:HPCO,HPCO,0.75,17613,2867900.0,9.26229508196721,0.06779999999999997,100
NASDAQ:ENTO,ENTO,0.6601,227983,1633807.0000000002,9.166051660516612,0.062100000000000044,1553
NASDAQ:VERO,VERO,0.77,504852,4893527.0,9.13636363636364,0.08040000000000003,156979
NASDAQ:IPW,IPW,1.57,124196,49235041.0,9.13071895424836,0.13969999999999994,1200
NYSE:PVL,PVL,1.56,47248,51479998.0,9.090909090909085,0.1399999999999999,300
NASDAQ:NEO,NEO,17.27,3837655,2205585078.0,8.94808743169398,1.3099999999999987,11831
NASDAQ:CVKD,CVKD,0.4351,32816,6965284.999999999,8.888888888888884,0.03999999999999998,9976
