ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5
NYSE:TDOC,TDOC,9.545,4606954,9.606925054717756,12.413340336134794,14.21773936847467,-1.602266872746007,9.672878891936364,9.942172918780665,44.86064145354111,30.15251244392128,1304289.8090000001,-0.2734933214969927,-0.17506439353823744,0.03950000000000031,-0.020500000000000185,2.0753110911874737,0,-1.9013360739979495,-127195,0.7067290899639218,delayed_streaming_900,2
NASDAQ:GH,GH,35.7,1405861,35.705717176255824,66.0818713450298,66.00877192982504,0.14025245441796427,35.62047515558671,36.599367582207755,50.847284705465945,51.68120726280107,326797.80000000005,1.3164127174050781,1.705813652066869,-0.75,-0.3999999999999986,2.3838100977387993,0,-2.35229759299781,-22528,0.820872807196041,delayed_streaming_900,2
NYSE:OKLO,OKLO,9.345,1349795,9.295646725270974,92.99477124183039,91.87625272331167,4.206243032329988,9.118457690843707,9.653192331177065,48.5943642186376,89.86315483656904,88668.4878,-0.1141939317587615,0.013529430653074215,0.5073000000000008,0.49730000000000096,0.7619452537815697,0,3.4883720930232704,-58285,0.4349546134876774,delayed_streaming_900,2
NASDAQ:TER,TER,128.39,889844,127.88237938028493,96.0115144730533,91.47101955403048,0.6467291184886047,127.72649131148056,172.08994427372554,34.37329026164221,90.23427149995408,641436.44,-1.5316147800442286,-5.247957263373024,5.139999999999986,4.199999999999989,1.0034052802044018,0,1.2938856015778983,-43124,0.3120857015525899,delayed_streaming_900,2
NYSE:MGA,MGA,44.72,568665,44.65724384529857,87.83228990613094,91.4498086969491,0.6074240719909921,44.463862662830046,45.944572571537456,49.15139475675276,58.22806678818898,295420.32,0.041678076674706195,0.08336644396297288,0.9600000000000009,1.0300999999999974,1.1626812160617417,0,1.6132697114292227,-24635,0.3638150689742931,delayed_streaming_900,2
NASDAQ:CDNA,CDNA,19.31,370741,19.175984869706607,78.35365853658494,73.03618683245588,1.1518324607329782,19.11565543331977,20.725493453167157,60.082752972457264,53.42181395234664,360453.24,1.0874167813411382,1.1562416095069068,0.6400000000000006,0.6600000000000001,1.386330320320114,0,2.223398623610366,14978,0.5293010016202786,delayed_streaming_900,2
NASDAQ:CRSP,CRSP,57.42,346992,57.543319125870035,28.231292517007077,18.934240362811945,0.6485539000876505,57.16147600214287,61.218425280408,45.69435855012434,54.30517009305251,68904.0,-0.030302254136547812,0.06852977713943886,1.1300000000000026,0.9699999999999989,0.7016102265190612,0,1.216287678477005,-8446,0.28436049251717205,delayed_streaming_900,2
NASDAQ:NTLA,NTLA,26.45,225730,26.48244962453941,40.35964912280688,40.35672514619873,0.8003048780487838,26.34745885623285,28.504400821985932,48.716487372071605,38.326720123949976,41552.95,0.613133233190989,0.6890226213881903,0.1999999999999993,0.14999999999999858,0.443334437772671,0,0.18939393939394208,-12322,0.1550516029291448,delayed_streaming_900,2
NASDAQ:IRDM,IRDM,28.66,204033,28.6393640237839,61.58192090395499,66.66341970257824,0.8444757213230064,28.593087420577195,29.132154171468244,49.07185710750793,59.99464301423773,48722.0,0.04558474965509146,0.4079489999324011,0.10500000000000043,-0.030000000000001137,0.4324171259149748,0,0.0,-6937,0.16048746948969858,delayed_streaming_900,2
NASDAQ:BEAM,BEAM,31.81,201943,31.78371703147564,78.46258503401337,67.62358276643975,0.6645569620253079,31.554047536042866,34.01226709805981,58.15886190070872,69.60377175874734,59516.509999999995,1.5093115172823641,2.057735747207502,0.11999999999999744,0.14999999999999858,0.3645960571983783,0,0.09439899307739956,-6806,0.11859005716362214,delayed_streaming_900,2
NASDAQ:VCYT,VCYT,24.04,200461,24.044578393091335,71.13333333333385,65.20000000000077,0.8389261744966413,23.93823653381363,25.43553969236552,40.77297331411053,76.95194807469028,27910.44,0.4972933251943795,0.48093661422166534,0.6649999999999991,0.8699999999999974,0.8110194599068078,0,1.520270270270268,-3411,0.23600086601502057,delayed_streaming_900,2
NASDAQ:KTOS,KTOS,22.64,114682,22.552793421989893,95.40229885057481,96.0507801551632,0.8912655971479468,22.453964972540476,23.065411960042255,51.36154411860888,98.00474048890354,6792.0,0.439173690765705,0.5438515450680335,0.39010000000000034,0.329699999999999,0.41720870753337336,0,-0.08826125330979512,-5819,0.13134611847378197,delayed_streaming_900,2
