ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:ALXO,ALXO,4.8,8653172,250080514.99999997,-30.208333333333332,-1.4499999999999997,12819
NASDAQ:NCNC,NCNC,0.287,299307762,38868538.99999999,-23.797909407665497,-0.06829999999999997,61968
NASDAQ:PMEC,PMEC,0.8298,99169259,31573899.999999996,-16.763075439865027,-0.1391,77006
NASDAQ:FAAS,FAAS,1.88,1007117,20100654.0,-16.489361702127653,-0.30999999999999983,300
NYSE:TDOC,TDOC,9.43,14152744,1599216450.0,-15.694591728525978,-1.4799999999999995,30285
NASDAQ:ROMA,ROMA,0.589,38248,6140495.0,-15.110356536502541,-0.08899999999999997,7079
NASDAQ:MHUA,MHUA,1.02,61059655,25964711.999999996,-14.70588235294118,-0.15000000000000002,8394
NASDAQ:UDMY,UDMY,9.24,1988561,1414684486.0,-13.852813852813856,-1.2800000000000002,252
NASDAQ:STTK,STTK,3.98,296661,189252475.0,-13.06532663316583,-0.52,2638
NASDAQ:MDJH,MDJH,1.61,1782580,18797097.000000004,-12.422360248447216,-0.20000000000000018,25534
NASDAQ:TENB,TENB,45.92,1973331,5458410461.0,-11.737804878048781,-5.390000000000001,200
NASDAQ:ARM,ARM,144.17,16508862,151066404632.0,-11.417077061802036,-16.459999999999994,19507
NASDAQ:BNOX,BNOX,0.7525,20214300,8046770.0,-11.282392026578071,-0.08489999999999998,805
NASDAQ:MYNZ,MYNZ,0.4666,4954942,10212275.0,-9.987141020145742,-0.04660000000000003,6862
NASDAQ:AUR,AUR,4.0,7978105,6210103836.0,-9.750000000000004,-0.3900000000000001,1722
NASDAQ:VWE,VWE,0.0519,25498614,3260066.9999999995,-9.44123314065511,-0.004900000000000002,6646
NASDAQ:NUKK,NUKK,0.3179,454141,4705687.0,-7.832651777288466,-0.024900000000000033,989
NYSE:AIU,AIU,5.0,583160,76974161.0,-7.799999999999993,-0.3899999999999997,203
AMEX:BITO,BITO,22.69,8493421,,-7.624504186866463,-1.7300000000000004,10021
NASDAQ:OCGN,OCGN,1.405,5608907,361583011.0,-7.473309608540923,-0.10499999999999998,34583
NASDAQ:NUZE,NUZE,5.98,36612880,14276855.0,-7.357859531772581,-0.4400000000000004,3924
NASDAQ:PTVE,PTVE,13.14,346293,2354024164.0,-7.1537290715373,-0.9400000000000013,100
AMEX:ETHU,ETHU,10.58,1601067,,-6.616257088846875,-0.6999999999999993,10152
NASDAQ:ENVB,ENVB,0.4699,3642833,3737382.0,-6.5758672057884615,-0.030899999999999983,6343
NYSE:BILL,BILL,49.96,1851411,5302623152.0,-6.545236188951168,-3.270000000000003,2370
NASDAQ:NLSP,NLSP,0.2194,1934703,10237855.0,-6.517775752051051,-0.014300000000000007,1725
NASDAQ:ASST,ASST,1.45,44397,13182899.999999998,-6.206896551724128,-0.08999999999999986,1413
NYSE:DAC,DAC,86.49,66809,1673204213.0,-6.185686206497855,-5.349999999999994,200
NASDAQ:WINT,WINT,9.12,682867,5398210.0,-6.140350877192969,-0.5599999999999987,100
NASDAQ:WDC,WDC,67.05,13538936,21893479329.0,-5.71215510812826,-3.8299999999999983,730
NYSE:TM,TM,193.55,372301,264932037455.53836,-5.450787910100755,-10.550000000000011,100
NASDAQ:ARBB,ARBB,0.38119,67563,10077700.0,-5.322804900443343,-0.020289999999999975,300
NASDAQ:GWAV,GWAV,1.18,1160508,15045740.0,-5.08474576271185,-0.05999999999999983,799
NASDAQ:AEAE,AEAE,12.0,1419,77857870.0,-4.9999999999999964,-0.5999999999999996,200
NASDAQ:PITA,PITA,4.63,2057493,61334547.0,-4.535637149028077,-0.20999999999999996,370
NYSE:SOS,SOS,0.87,123083,17190907.0,-4.310344827586205,-0.03749999999999998,100
AMEX:EZJ,EZJ,42.3486,3714,,-4.247129775246409,-1.7986000000000004,200
NASDAQ:CISS,CISS,1.32,189717,7680060.0,-3.7878787878787907,-0.050000000000000044,350
NASDAQ:TAOP,TAOP,0.739,874393,3337417.0,-3.7483085250338224,-0.027699999999999947,100
NYSE:MUFG,MUFG,11.62,2560022,135207047277.82953,-3.7005163511187584,-0.4299999999999997,500
NASDAQ:INAB,INAB,0.8399,40950,37059707.00000001,-3.679009405881644,-0.030899999999999928,495
NYSE:MT,MT,22.86,2529423,18626920900.3316,-3.543307086614168,-0.8099999999999987,5304
AMEX:RETL,RETL,10.25,863112,,-3.4146341463414602,-0.34999999999999964,981
AMEX:EWJ,EWJ,70.97,7564025,,-3.3112582781456874,-2.3499999999999943,5017
NASDAQ:RNAZ,RNAZ,0.28,1977845,4834384.0,-3.2142857142857166,-0.009000000000000008,1000
NYSE:MGM,MGM,42.97,4895348,13478849338.000002,-3.1882708866651095,-1.3699999999999974,250
AMEX:FNGD,FNGD,24.76,2172428,,-3.0694668820678577,-0.7600000000000016,7839
NASDAQ:SGD,SGD,0.2977,173722,4774110.000000001,-3.023177695666781,-0.009000000000000008,318
AMEX:TECS,TECS,6.29,13950576,,-3.0206677265500854,-0.1900000000000004,300
NASDAQ:NAOV,NAOV,0.75,9393,2088264.9999999998,-2.9999999999999956,-0.022499999999999964,600
