ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5
NASDAQ:SQQQ,SQQQ,9.325,66413060,9.243921623194966,85.90598290598281,90.52949361020495,3.7861915367483276,9.126043314052541,9.513330174715543,69.45993264590118,92.46854847651397,11648974.8,-0.061211598377209124,0.16807243560741902,0.40500000000000114,0.2900000000000009,0.9124166105560692,-1,4.306487695749438,-11885264,0.3696744999347568,delayed_streaming_900,2
NASDAQ:TSLA,TSLA,227.195,40599610,228.2916588693108,13.610029498525037,13.569435823465904,-1.9634072667644822,229.30373861096604,270.14151170484524,39.80632411428343,15.934838379745017,83915807.16,10.563476591229707,5.57119391865848,-5.697599999999994,-4.02000000000001,0.8264328339073024,0,-2.1765339074273444,-3167119,0.3543572798023346,delayed_streaming_900,2
AMEX:SOXL,SOXL,38.9125,36342041,39.430040013472336,17.69464899323226,11.472080604563649,-8.138711960368019,40.40204480991384,73.6648718438704,34.85129071441109,25.443051384789285,28648781.04,-1.8333403213164612,-4.154190951524441,-3.847999999999999,-3.9676000000000045,1.0474367472100239,0,-8.181925436526665,-5500195,0.43749590344632455,delayed_streaming_900,2
NASDAQ:TQQQ,TQQQ,63.545,25200260,64.0900721645723,11.44058500914088,7.732644738538812,-3.7272727272727284,65.0414241082279,88.8908106477355,28.825277666253672,1.6343930847312294,32534894.52,-0.3384906486739446,-2.303319975338823,-2.9299999999999997,-2.0749999999999957,0.9494125985957684,1,-4.126433313216656,-3750414,0.39465053029545294,delayed_streaming_900,2
NASDAQ:TSLL,TSLL,11.3388,22876921,11.45344926930574,14.758620689655089,14.336037863421138,-3.9585097375105938,11.54878611163942,16.69175743000425,38.57478954049505,18.50588573078825,2048194.6224999998,0.8506673031830476,0.30576741403547913,-0.5775000000000006,-0.4126000000000012,0.7208309812553273,0,-4.313924050632901,-2325778,0.43663808235755586,delayed_streaming_900,2
AMEX:SOXS,SOXS,28.26,22371635,27.956164411570693,81.95656005884821,88.36600229343941,8.421254555917898,27.318114761202942,28.655513688633125,63.38633944750125,72.94404559540953,8978343.3,0.02816094991177226,1.0066985983988168,2.4300000000000033,2.490000000000002,0.8351450122702182,0,8.358895705521485,-3454673,0.3556000457417333,delayed_streaming_900,2
NASDAQ:NVD,NVD,2.8502,19660875,2.8200291452212976,81.97293758184195,87.70209898381923,11.332031249999993,2.755009112573786,2.7237137585655655,63.78341892728686,74.86939792428147,977034.2307,-0.07653640728088877,0.03415114689473775,0.3485999999999998,0.33009999999999984,1.262790160932419,-1,10.902723735408571,-3815389,0.586311648794674,delayed_streaming_900,2
AMEX:SPXS,SPXS,8.0101,14946426,7.96474681232185,85.38441696229533,91.03202470184284,2.232291001914487,7.905126482942763,8.159584556490609,67.5821575334762,90.57016700292567,5714486.9372,-0.10811442866280832,0.000641278709284876,0.18010000000000037,0.10989999999999966,0.8521776997616354,-1,2.430946291560093,-2659465,0.2835865747832382,delayed_streaming_900,2
AMEX:TZA,TZA,13.93,14628747,13.894222811832432,70.04965320964185,80.89359167417273,0.17979144192736682,13.780485793334181,20.04950894226402,48.376493949538855,46.048083780838795,2595423.67,-1.1350932541561112,-1.2378097114844788,-0.05000000000000071,0.0860000000000003,0.9900997937447622,0,1.0885341074020345,-2035361,0.43344965070491803,delayed_streaming_900,2
NASDAQ:NVDL,NVDL,48.88,13405665,49.615397126530674,19.663305298687586,13.743625866587848,-11.507792678506707,50.768392078956424,84.6314215802154,34.73595946485542,27.310003336056738,9165683.98,-1.2717501320838704,-3.8382051785856603,-7.560000000000002,-7.380000000000003,1.4776297727474075,1,-10.786639897791561,-2900999,0.6665476304634027,delayed_streaming_900,2
AMEX:TNA,TNA,46.9599,9750201,47.0512492223387,28.777019133463998,17.680869380589414,-0.17223049117585174,47.54408505098461,52.408753218671784,49.29621777282615,53.52013969785,4141371.29,2.356556679153415,2.6189668486001025,0.17899999999999494,-0.28600000000000136,0.6454040482435519,0,-0.9075754378560942,-1044999,0.31434570826478014,delayed_streaming_900,2
AMEX:LABD,LABD,5.9386,8375540,5.89693276240831,86.54284971829667,92.41969618698663,3.358722744147934,5.80659171649152,7.729946414980764,51.16830105979692,59.385616514353096,1031464.2,-0.468980100325852,-0.45547922882035596,0.13699999999999957,0.22989999999999977,1.044573217760874,0,4.1859649122807,-1294362,0.47509831348420195,delayed_streaming_900,2
AMEX:SDOW,SDOW,14.94,7255971,14.930074017819885,73.31048462692142,81.06903346112817,0.0,14.897717368386434,16.842070767305742,54.02134062264289,60.174948658708146,1816091.46,-0.4117278587519957,-0.40139134346880034,-0.05000000000000071,-0.16000000000000014,0.8798659478170716,0,-0.4000000000000033,-881550,0.3430591884520445,delayed_streaming_900,2
AMEX:BOIL,BOIL,9.86,6991299,9.703736952156737,86.46233505345465,82.6243953059881,3.5714285714285703,9.49007183326179,14.355579210260355,46.11129444569944,71.36723502095604,1818430.5,-1.782771417109989,-1.7604581936281782,0.4900000000000002,0.7899999999999991,0.9262016616361526,0,8.590308370044045,-262524,0.5144512756374303,delayed_streaming_900,2
AMEX:TECS,TECS,7.06,5317051,6.981931262844355,86.96312363212199,91.34245936132459,6.727135298563861,6.8658455521527815,7.059087772718097,66.71757781334863,92.3623579839188,721560.24,-0.023672161681249033,0.1741710517951427,0.5099999999999998,0.4585999999999997,0.8556591566813224,0,6.485671191553541,-1012809,0.30967751592440335,delayed_streaming_900,2
AMEX:SDS,SDS,23.415,5294769,23.32307007117326,85.42600609267294,90.61058611692015,1.4514731369150817,23.21529005540907,23.705419992192283,67.78635874025716,84.94067887226765,1655557.575,-0.23577718854634822,-0.013619740459528629,0.35999999999999943,0.1999999999999993,1.324930394547991,-1,1.5394622723330462,-1294517,0.42205860761437963,delayed_streaming_900,2
