ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:VSEE,VSEE,2.43,2898374,35703555.0,153.9094650205761,3.7399999999999998,129241
NASDAQ:XCUR,XCUR,0.4949,5038055,4281452.999999999,39.462517680339474,0.19530000000000003,271466
NASDAQ:VRAX,VRAX,1.13,356801,2668950.0,21.238938053097367,0.2400000000000002,565
NASDAQ:VCNX,VCNX,4.86,648596,7699697.999999999,25.92592592592592,1.2599999999999998,718
NASDAQ:MKDW,MKDW,2.08,518658,7988880.000000001,33.17307692307692,0.69,52304
NASDAQ:BJDX,BJDX,0.5,782109,281980.0,15.999999999999993,0.07999999999999996,477
AMEX:OSTX,OSTX,2.51,416598,63265099.99999999,7.569721115537866,0.1900000000000004,7594
NASDAQ:HSDT,HSDT,0.6934,43391,2054679.9999999998,12.921834438996251,0.08960000000000001,790
NASDAQ:PITA,PITA,3.81,213144,50471839.0,3.1496062992126013,0.1200000000000001,3185
NASDAQ:ARDX,ARDX,5.5,7505064,1286871178.0,8.909090909090912,0.4900000000000002,8467
NASDAQ:VSME,VSME,1.35,85352,6706029.000000001,17.037037037037035,0.22999999999999998,930
NASDAQ:DASH,DASH,108.2,7965346,44244539145.00001,10.073937153419585,10.899999999999991,521
NASDAQ:AKAN,AKAN,1.45,56209,2779185.0,14.482758620689653,0.20999999999999996,81351
AMEX:INDO,INDO,2.41,1416009,24588492.999999996,9.543568464730289,0.22999999999999998,300
NASDAQ:AGBA,AGBA,1.99,247196,162663705.0,9.045226130653264,0.17999999999999994,456
NYSE:NET,NET,74.4,5095901,25281138410.0,7.513440860215039,5.589999999999989,1550
NASDAQ:DRMA,DRMA,2.48,22819784,1719074.0,2.822580645161284,0.06999999999999984,9751
AMEX:UVXY,UVXY,28.79,17854854,,9.412990621743663,2.710000000000001,10417
NYSE:SQ,SQ,59.9,12934875,36961055317.99999,7.011686143572613,4.199999999999996,19612
AMEX:SOXS,SOXS,28.46,77706697,,11.278988053408295,3.210000000000001,238313
AMEX:EWV,EWV,10.87,34512,,7.08371665133396,0.7700000000000014,200
NASDAQ:BROG,BROG,0.8911,12497,78448215.0,6.733251038042861,0.05999999999999994,300
NASDAQ:CGBS,CGBS,0.48,1481397,4255144.0,8.125000000000007,0.039000000000000035,7393
NASDAQ:AMZD,AMZD,14.2,279450,,5.845070422535212,0.8300000000000001,1100
AMEX:TECS,TECS,6.99,15879281,,6.008583690987123,0.41999999999999993,3179
NASDAQ:KWE,KWE,0.3275,379509,3627633.17816092,5.312977099236632,0.01739999999999997,853
NASDAQ:SQQQ,SQQQ,9.22,292296050,,5.260303687635568,0.48499999999999943,720087
NASDAQ:CREG,CREG,0.861,261927,7221716.0,5.087108013937289,0.04380000000000006,100
NASDAQ:BFI,BFI,0.5045,12834776,13825089.0,-2.913776015857272,-0.014699999999999935,3798
NASDAQ:RVNC,RVNC,3.37,2074917,351991438.0,5.044510385756674,0.16999999999999993,2200
AMEX:NVDQ,NVDQ,6.73,26060683,,8.172362555720651,0.5499999999999998,83069
NASDAQ:NVD,NVD,2.47,80542226,,7.894736842105256,0.19499999999999984,251820
NASDAQ:VBIV,VBIV,0.116,6923388,3327144.0,-9.482758620689664,-0.01100000000000001,60651
NASDAQ:AMRN,AMRN,0.6213,4926272,255424978.0,4.619346531466291,0.02870000000000006,2039
NASDAQ:NVDS,NVDS,44.99,2616706,,6.134696599244272,2.759999999999998,553
AMEX:BITX,BITX,32.99,8290163,,2.3946650500151536,0.7899999999999991,6006
AMEX:TPET,TPET,0.2488,1984755,12521699.999999998,0.48231511254019555,0.0012000000000000066,3603
NASDAQ:TIGO,TIGO,24.61,83557,4181271513.744,4.02275497765137,0.990000000000002,200
NASDAQ:MULN,MULN,1.01,4512147,25107753.0,0.0,0.0,5504
NASDAQ:PRST,PRST,0.0332,79743675,5274827.0,0.0,0.0,69747
NASDAQ:HRYU,HRYU,0.26,41065,13730200.0,0.0,0.0,2986
NYSE:AU,AU,27.74,1127662,11642083747.0,3.893294881038219,1.0800000000000018,1595
AMEX:UVIX,UVIX,7.04,14883124,,12.215909090909095,0.8600000000000003,24936
NASDAQ:ALXO,ALXO,2.8,10799712,145880292.0,-3.214285714285709,-0.08999999999999986,7366
NASDAQ:HOLO,HOLO,0.4236,28677465,34732171.0,1.0387157695939602,0.004400000000000015,4347
AMEX:VIXY,VIXY,12.48,8725748,,5.689102564102557,0.7099999999999991,1611
NASDAQ:LAZR,LAZR,1.51,6863707,672891835.0,0.0,0.0,4008
AMEX:SRTY,SRTY,22.36,3636562,,3.5330948121645758,0.7899999999999991,1924
AMEX:TZA,TZA,14.91,50543854,,3.6887994634473555,0.5500000000000007,55710
NASDAQ:RNAZ,RNAZ,0.2762,693665,4768775.0,3.077480086893558,0.008500000000000008,500
