ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
AMEX:SOXL,SOXL,35.0,163864189,,-5.742857142857137,-2.009999999999998,5301252
NASDAQ:AKAN,AKAN,1.45,56209,2779185.0,36.55172413793103,0.53,4170016
NASDAQ:SQQQ,SQQQ,9.22,292296050,,4.826464208242934,0.4449999999999985,3863195
NASDAQ:NVDA,NVDA,109.21,523451674,2686565977478.0,-2.7378445197326204,-2.989999999999995,3828472
NASDAQ:INTC,INTC,29.05,107657429,123665846752.00002,-20.48192771084337,-5.949999999999999,2750256
AMEX:SOXS,SOXS,28.46,77706697,,5.885453267744205,1.6750000000000007,2729337
NASDAQ:MKDW,MKDW,2.08,518658,7988880.000000001,98.07692307692307,2.04,2066275
NASDAQ:NVD,NVD,2.47,80542226,,6.072874493927122,0.1499999999999999,1697258
NASDAQ:TSLL,TSLL,10.26,45877576,,0.48732943469786266,0.05000000000000071,1691009
NASDAQ:VSEE,VSEE,2.43,2898374,35703555.0,164.60905349794234,3.9999999999999996,1419125
NASDAQ:XCUR,XCUR,0.4949,5038055,4281452.999999999,29.11699333198626,0.1441,1175947
NASDAQ:TQQQ,TQQQ,63.36,105345154,,-4.7506313131313105,-3.009999999999998,1143621
NASDAQ:RDHL,RDHL,0.76,360101867,24218916.0,-10.078947368421053,-0.0766,1082281
NASDAQ:PRST,PRST,0.0332,79743675,5274827.0,-4.8192771084337265,-0.0015999999999999973,740041
NASDAQ:MAXN,MAXN,0.1788,74872963,9960153.0,-0.5033557046979777,-0.0008999999999999841,679680
AMEX:NVDQ,NVDQ,6.73,26060683,,6.092124814264476,0.40999999999999925,618568
NASDAQ:NVDL,NVDL,51.45,44179179,,-6.083576287657925,-3.1300000000000026,614738
NASDAQ:ATPC,ATPC,0.158,138412865,12160741.0,-10.886075949367084,-0.017199999999999993,537651
NASDAQ:FFIE,FFIE,0.3076,38007573,135815048.0,-1.170351105331597,-0.003599999999999992,517602
NASDAQ:PSIG,PSIG,0.9295,300123,22570991.0,-8.552985476062402,-0.07950000000000002,501660
NASDAQ:HUGE,HUGE,0.093,86284004,3760702.9999999995,-10.967741935483872,-0.0102,493637
AMEX:TZA,TZA,14.91,50543854,,5.835010060362167,0.8699999999999992,456885
NASDAQ:IBIT,IBIT,36.07,37068050,,2.1901857499306883,0.7899999999999991,454475
NASDAQ:PITA,PITA,3.81,213144,50471839.0,0.7874015748031444,0.029999999999999805,446680
AMEX:TNA,TNA,43.45,45464230,,-5.684695051783672,-2.470000000000006,410563
NASDAQ:TSLA,TSLA,216.86,83861898,692789714943.0,0.387346675274359,0.839999999999975,391594
NASDAQ:TLT,TLT,95.31,77254240,,0.8393662784597599,0.7999999999999972,391179
NASDAQ:QQQ,QQQ,459.66,56652599,,-1.5141626419527554,-6.960000000000036,373635
NASDAQ:TSLT,TSLT,14.04,6205318,,0.5698005698005704,0.08000000000000007,333977
NYSE:NIO,NIO,4.06,88261378,8379286221.9456005,-1.4778325123152616,-0.05999999999999961,316907
NASDAQ:SOFI,SOFI,7.16,50280359,7569717553.999999,-2.3743016759776525,-0.16999999999999993,304896
AMEX:NVDX,NVDX,12.5,13881498,,-6.079999999999998,-0.7599999999999998,292436
NASDAQ:AMZN,AMZN,184.07,70427428,1915547899482.0,-8.197968164285328,-15.090000000000003,286029
AMEX:FXI,FXI,25.32,34544880,,-0.4739336492891035,-0.120000000000001,245417
NYSE:TSM,TSM,158.18,21095641,758589822993.75,-4.020735870527256,-6.360000000000014,234255
AMEX:SPXS,SPXS,7.96,85907476,,3.266331658291466,0.2600000000000007,233521
NASDAQ:OPEN,OPEN,2.13,36257922,1473056935.0,-9.389671361502346,-0.19999999999999996,233271
NYSE:PLTR,PLTR,26.08,31189357,58077744883.0,-2.338957055214722,-0.6099999999999994,233140
AMEX:TMF,TMF,54.48,13759379,,2.276064610866377,1.240000000000002,222477
NYSE:SNAP,SNAP,12.81,62366477,21021718822.999996,-17.48633879781421,-2.24,212597
NASDAQ:AMD,AMD,132.54,94724576,214513584612.00003,1.0261053266938385,1.3600000000000136,210648
AMEX:ETH,ETH,2.94,17839568,,1.0204081632653146,0.03000000000000025,207435
AMEX:YANG,YANG,9.4,6510618,,1.5957446808510676,0.15000000000000036,206685
NASDAQ:BITF,BITF,2.46,23278255,980524050.0348836,-3.2520325203252063,-0.08000000000000007,206489
NASDAQ:IMRX,IMRX,1.35,67232533,40032029.0,-11.11111111111112,-0.15000000000000013,196204
AMEX:OSTX,OSTX,2.51,416598,63265099.99999999,8.36653386454185,0.2100000000000004,194288
NYSE:NU,NU,11.52,50513565,55078141814.0,-3.645833333333333,-0.41999999999999993,192969
NASDAQ:TSLZ,TSLZ,17.08,4824771,,-0.9953161592505748,-0.16999999999999815,189357
AMEX:IWM,IWM,216.58,71507836,,-1.823806445655193,-3.950000000000017,180986
NASDAQ:CNSP,CNSP,0.2907,6959198,833806.9999999999,-7.808737530099758,-0.022699999999999998,172236
