ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5
NASDAQ:AMD,AMD,148.78,9679763,141.48349025822492,71.55521035925666,68.39805763936239,8.117805232558155,149.09563215287923,193.54115781554083,37.02722643631282,96.13768588129797,88396961.86850001,-3.9154429890894824,-6.44159392705464,11.460100000000011,9.030100000000004,3.12559727644516,0,-1.2937039739932255,830779,0.17754075417112825,delayed_streaming_900,2
NASDAQ:MSFT,MSFT,417.21,5201815,420.29907540093967,24.723993799657805,47.30238320864339,-0.5863145601449054,417.7708862148664,476.1404737587546,34.663293683815525,11.09886877381713,104252056.29,-2.2530122100725363,-6.174747779624283,-5.159999999999968,-9.689999999999998,3.466974594169075,0,-0.7812221310598283,1046246,0.23585968840185706,delayed_streaming_900,2
AMEX:BOIL,BOIL,9.52,2245630,9.923503136606648,24.825870646766347,49.44412138442025,-6.75808031341823,9.534802432919353,13.95762432820488,39.96079259255285,2.721163306067396,1844728.48,-1.7643636105268112,-1.7086013300630434,-0.3949999999999996,-0.025000000000000355,1.3125457321545029,0,-0.5224660397074264,341818,0.1610695032805818,delayed_streaming_900,2
NASDAQ:ASML,ASML,923.7249,454835,883.6695758585089,67.3583258143267,56.19778293300479,6.39731221834192,924.0585177987809,1156.8224035971266,38.35639863243018,93.70867442623137,12774342.129999999,-28.126336008515608,-38.864039133189294,52.625,53.01999999999998,1.5270975449027757,0,-0.19395583023596832,-15568,0.21525463378269408,delayed_streaming_900,2
NASDAQ:AFRM,AFRM,28.0699,405300,27.726074391759735,72.72727272727292,68.32729917836315,2.477231329690345,28.231755011147694,32.865795480854175,31.431770589652647,95.20405563950679,1113835.48,-0.6801098643355343,-0.8986381496122675,0.3999999999999986,1.2799999999999976,1.1955102820405716,0,-0.14265385983635331,-223483,0.07461594741072444,delayed_streaming_900,2
AMEX:DRIP,DRIP,9.3399,187190,9.565477119508214,22.93187396795638,23.681494394037784,-3.8856848609680736,9.315385042154402,10.14144949837338,47.59443270146821,7.186792527543318,187727.2605,0.028639577345165135,0.020559436084022664,-0.4972999999999992,-0.6105999999999998,2.4460472552247077,0,-0.2147435897435827,79556,0.09490000315843244,delayed_streaming_900,2
NASDAQ:NNE,NNE,12.38,159286,12.657632114617808,39.09722222222221,36.16703802733218,-5.742725880551301,12.57496946474888,31.447368120807923,38.31526722998347,18.00357234503126,72555.14,0.3281574712472789,-1.18375558949133,-1.299999999999999,-1.4000000000000004,1.6562430340338241,0,-3.6575875486381233,38501,0.10523859415308257,delayed_streaming_900,2
AMEX:KOLD,KOLD,73.512,138673,70.81916066808994,74.24357225842336,43.918791730184324,7.179189071355904,73.48241043027987,78.19605099441371,55.865094250921885,97.3233904171909,526280.0,5.2496711478245555,5.5276791570735355,2.510000000000005,-0.5499999999999972,1.0407083410254057,0,0.6186695866411144,-5517,0.15081550302412913,delayed_streaming_900,2
AMEX:EWJ,EWJ,70.9,118791,69.55850941363435,83.40208636859536,79.90440841022513,2.990251831322254,70.9245160833593,72.26161035440352,53.96568191810631,97.41881157286299,2033265.2570999998,0.29973512015422565,0.15949161309508497,2.0823000000000036,2.0422999999999973,0.8814955816523505,0,-0.1408450704225272,-582458,0.024299354895298973,delayed_streaming_900,2
AMEX:FXY,FXY,61.61,56263,60.74885759178379,74.10302665865194,66.50776151979021,2.0793637643940066,61.603962202938,61.262184493827405,70.72069517979276,99.02175206166207,286424.89,0.32785723137233247,0.6218397999503651,1.5850000000000009,1.5600000000000023,2.0430992217704116,0,0.13001787745814772,13098,0.3377254509318769,delayed_streaming_900,2
