ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:VSEE,VSEE,2.43,2898374,35703555.0,184.7736625514403,4.49,2773135
NASDAQ:MKDW,MKDW,2.08,518658,7988880.000000001,78.84615384615385,1.6400000000000001,2252994
NASDAQ:XCUR,XCUR,0.4949,5038055,4281452.999999999,43.988684582743986,0.2177,2286471
NASDAQ:AKAN,AKAN,1.45,56209,2779185.0,28.965517241379324,0.42000000000000015,4570751
NASDAQ:TNDM,TNDM,35.21,2993688,2274197057.0,22.124396478273216,7.789999999999999,601
NASDAQ:BJDX,BJDX,0.5,782109,281980.0,20.599999999999994,0.10299999999999998,530724
NASDAQ:AGMH,AGMH,0.749,117541,19739776.0,19.15887850467289,0.14349999999999996,1464
NASDAQ:VCNX,VCNX,4.86,648596,7699697.999999999,19.135802469135797,0.9299999999999997,10184
NASDAQ:FTEL,FTEL,19.46,114651,216395000.0,18.139773895169565,3.5299999999999976,100
AMEX:UVIX,UVIX,7.04,14883124,,14.062499999999991,0.9899999999999993,221762
NASDAQ:VERO,VERO,0.678,103745,4308846.0,13.23008849557522,0.0897,268
NASDAQ:IAS,IAS,9.92,1632970,1592591560.0000002,13.004032258064527,1.290000000000001,1093
NASDAQ:AILE,AILE,7.46,173596,1055597518.0,12.600536193029496,0.9400000000000004,700
AMEX:ITRG,ITRG,0.8913,252929,78843241.44912,12.049814877145748,0.10740000000000005,100
NASDAQ:TBIO,TBIO,4.22,242483,7101390.0,10.4265402843602,0.4400000000000004,3193
NASDAQ:CNTM,CNTM,0.8401,299377,7936630.000000001,10.415426734912515,0.08750000000000002,3792
AMEX:UVXY,UVXY,28.79,17854854,,10.2813476901702,2.960000000000001,135984
NASDAQ:AGBA,AGBA,1.99,247196,162663705.0,10.050251256281404,0.19999999999999996,41876
NASDAQ:AMZD,AMZD,14.2,279450,,9.647887323943669,1.370000000000001,4585
NASDAQ:DASH,DASH,108.2,7965346,44244539145.00001,9.454713493530502,10.230000000000004,32543
NASDAQ:OSPN,OSPN,14.51,374784,549138338.0,8.890420399724334,1.290000000000001,195
NASDAQ:MBRX,MBRX,2.27,132255,5814666.0,8.370044052863433,0.18999999999999995,1251
NASDAQ:LITM,LITM,0.5356,131773,10883299.999999998,8.289768483943242,0.044399999999999995,1230
AMEX:BERZ,BERZ,22.74,82016,,8.179419525065978,1.860000000000003,700
NASDAQ:ADGM,ADGM,9.05,127632,68205471.0,7.9558011049723625,0.7199999999999989,24041
AMEX:SOXS,SOXS,28.46,77706697,,7.870695713281793,2.2399999999999984,3266596
NYSE:LEV,LEV,0.6153,785457,139191655.0,7.752315943442237,0.047700000000000076,100
NASDAQ:NVD,NVD,2.47,80542226,,7.69230769230769,0.18999999999999995,2289912
AMEX:NVDQ,NVDQ,6.73,26060683,,7.578008915304603,0.5099999999999998,736020
AMEX:EWV,EWV,10.87,34512,,7.175712971481152,0.7800000000000011,813
NASDAQ:SVMH,SVMH,0.123,2470735,4580120.0,6.991869918699184,0.008599999999999997,77751
AMEX:VIXY,VIXY,12.48,8725748,,6.891025641025636,0.8599999999999994,57502
NASDAQ:SMFL,SMFL,1.75,183466,457863.00000000006,6.857142857142863,0.1200000000000001,5163
AMEX:VXX,VXX,50.51,10034730,,6.790734508018213,3.4299999999999997,25756
AMEX:TRX,TRX,0.40675,209144,113716489.0131579,6.748617086662563,0.027449999999999974,500
NASDAQ:BROG,BROG,0.8911,12497,78448215.0,6.733251038042861,0.05999999999999994,300
NASDAQ:KRNL,KRNL,11.25,39687,91438211.0,6.666666666666667,0.75,100
NASDAQ:MGTX,MGTX,4.88,147175,313816264.99999994,6.557377049180333,0.3200000000000003,100
AMEX:FNGD,FNGD,26.6,3291193,,6.390977443609019,1.6999999999999993,18052
AMEX:PW,PW,1.26,12348,4270973.0,6.349206349206354,0.08000000000000007,190
NYSE:TWLO,TWLO,56.27,3408874,9631833757.0,6.3444108761329305,3.5700000000000003,2801
AMEX:GORO,GORO,0.4226,497910,38368461.0,6.247042120208243,0.026400000000000035,200
NASDAQ:BTSG,BTSG,12.23,923900,2095245664.0,6.214227309893702,0.7599999999999998,100
NASDAQ:VRAX,VRAX,1.13,356801,2668950.0,6.194690265486732,0.07000000000000006,24521
AMEX:TZA,TZA,14.91,50543854,,6.170355466130113,0.9199999999999999,533674
AMEX:TECS,TECS,6.99,15879281,,6.151645207439194,0.4299999999999997,34431
AMEX:HIBS,HIBS,24.78,298852,,6.053268765133172,1.5,100
AMEX:SRTY,SRTY,22.36,3636562,,6.037567084078718,1.3500000000000014,41256
NASDAQ:ARDX,ARDX,5.5,7505064,1286871178.0,6.000000000000001,0.33000000000000007,71132
NASDAQ:YYAI,YYAI,15.3,111846,40684979.0,5.947712418300654,0.9100000000000001,238
