ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:IMRX,IMRX,1.13,6812184,33508290.999999996,44.24778761061947,0.5,780698
NASDAQ:KXIN,KXIN,0.1115,6141591,5553431.0,18.834080717488792,0.021000000000000005,663095
NASDAQ:CTNT,CTNT,0.2737,7596058,10640907.0,18.816222141030323,0.05149999999999999,433528
NASDAQ:NVDA,NVDA,117.02,473159025,2878691917419.0,1.888566057084266,2.210000000000008,305581
NASDAQ:NVD,NVD,2.2,67842571,,-4.090909090909104,-0.0900000000000003,215001
NASDAQ:SQQQ,SQQQ,8.59,244349939,,-1.3969732246798512,-0.11999999999999922,150191
NASDAQ:BBLG,BBLG,2.16,4665577,2377056.0,24.074074074074073,0.52,128453
AMEX:ATCH,ATCH,0.334,2688428,4160021.9999999995,29.940119760479035,0.09999999999999998,121257
AMEX:SOXL,SOXL,44.39,96877989,,0.3379139445821099,0.14999999999999858,116700
AMEX:SLV,SLV,26.39,23227941,,-0.41682455475558705,-0.10999999999999943,95305
NASDAQ:TQQQ,TQQQ,68.28,86703238,,1.4938488576449853,1.019999999999996,95279
NASDAQ:FFIE,FFIE,0.35,145230598,154535948.0,-1.4857142857142809,-0.005199999999999982,86840
NYSE:BCS,BCS,11.92,14951042,44186049125.3192,0.8389261744966413,0.09999999999999964,69615
NASDAQ:TSLL,TSLL,11.79,32135450,,0.08481764206956374,0.010000000000001563,66994
NASDAQ:MAXN,MAXN,0.1775,62516371,9887736.0,0.05633802816902352,0.00010000000000001674,63977
NASDAQ:PMEC,PMEC,0.8298,99169259,31573899.999999996,-14.846951072547599,-0.12319999999999998,63885
NASDAQ:PRST,PRST,0.0389,207080149,6180444.999999999,3.084832904884318,0.0011999999999999997,60929
NASDAQ:SPCB,SPCB,0.212,7302714,7286307.999999999,6.509433962264153,0.013800000000000007,58180
NASDAQ:PFF,PFF,31.71,6256777,,-0.3153579312519755,-0.10000000000000142,56392
NASDAQ:NVDL,NVDL,59.34,31501307,,3.8254128749578626,2.269999999999996,56229
AMEX:SOXS,SOXS,23.41,64191952,,0.640751815463471,0.14999999999999858,52171
NYSE:NOK,NOK,3.92,10419888,21640401250.36252,0.765306122448986,0.03000000000000025,50200
AMEX:FXI,FXI,25.68,30820682,,-0.1168224299065465,-0.030000000000001137,49622
NASDAQ:SERV,SERV,17.52,40326258,649968000.0,1.1986301369863064,0.21000000000000085,49515
AMEX:NVDQ,NVDQ,5.97,20181193,,-4.1876046901172534,-0.25,46753
NASDAQ:ERIC,ERIC,6.89,24850172,22670300075.4209,-1.3062409288824361,-0.08999999999999986,43657
NASDAQ:SYTA,SYTA,0.2851,5044015,1242657.0,1.7186951946685232,0.00489999999999996,39857
NASDAQ:CGBS,CGBS,0.557,1305000,4937740.0,13.716337522441634,0.07639999999999991,36669
NASDAQ:BIMI,BIMI,0.42,8386249,4867619.0,-0.04761904761904238,-0.00019999999999997797,30852
NASDAQ:OCGN,OCGN,1.405,5608907,361583011.0,-6.76156583629893,-0.09499999999999997,29983
NYSE:TDOC,TDOC,9.43,14152744,1599216450.0,-16.224814422057257,-1.5299999999999994,28279
NASDAQ:NCNC,NCNC,0.287,299307762,38868538.99999999,-21.219512195121947,-0.06089999999999998,27626
NYSE:XPEV,XPEV,8.06,7872233,7802107413.3506,-1.8610421836228332,-0.15000000000000036,26802
NASDAQ:SGMO,SGMO,0.7826,20393260,162397378.0,-0.012777919754662534,-9.999999999998899e-05,26018
NASDAQ:PRZO,PRZO,0.67,1024382,7478906.0,4.522388059701491,0.030299999999999994,25455
NASDAQ:QQQ,QQQ,471.07,44551120,,0.4946186341732618,2.329999999999984,24833
AMEX:NVDX,NVDX,14.44,8373201,,3.5318559556786693,0.5099999999999998,22291
AMEX:IWM,IWM,223.86,52387405,,-0.4288394532297007,-0.960000000000008,20905
NYSE:F,F,10.82,75477976,43012198777.0,0.1848428835489794,0.019999999999999574,20738
NASDAQ:CNSP,CNSP,0.3168,24966533,908669.0,4.766414141414124,0.015099999999999947,20683
NASDAQ:META,META,474.83,24283117,1204422522472.9998,6.882463197354845,32.68000000000001,20065
NYSE:LYG,LYG,3.03,11477769,47668367223.2728,-0.9900990099009837,-0.029999999999999805,20000
NYSE:NIO,NIO,4.44,33546036,8650323173.018238,-0.6756756756756812,-0.03000000000000025,18100
AMEX:TZA,TZA,13.58,56890265,,1.4727540500736325,0.1999999999999993,18019
NASDAQ:MLGO,MLGO,1.42,18202534,10812938.000000002,1.4084507042253533,0.020000000000000018,17451
AMEX:GLDM,GLDM,48.57,3027450,,-0.4323656578134668,-0.21000000000000085,17143
NYSE:BTI,BTI,35.64,12717958,78057907639.94081,-0.5050505050505042,-0.17999999999999972,16896
AMEX:UVIX,UVIX,5.98,6681266,,2.8428093645484935,0.16999999999999993,16503
NASDAQ:IEF,IEF,96.07,10983116,,-0.301863224731958,-0.28999999999999204,16100
AMEX:YINN,YINN,21.14,3479069,,-0.28382213812678464,-0.060000000000002274,15586
