ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5
NASDAQ:NVDA,NVDA,104.9704,296078007,104.51133649966286,87.5695539135193,81.09381955847459,-0.2744052100908969,106.2549199640688,137.32199159471853,35.654581700469954,77.43974528506139,35299431.873,-0.3696230397525908,-2.855182802878062,-6.915299999999988,-8.090099999999993,1.7102630850585705,0,-5.87302725968436,-6076068,1.019406168325079,delayed_streaming_900,2
NASDAQ:IMNN,IMNN,2.9947,118983700,2.9933120234178063,51.049019607843114,53.003267973856175,-2.868466361303311,3.120687609979556,2.158377652011107,62.68202088197733,55.908400604815306,20897.11,0.031320041270092885,0.12274007057518377,1.8300000000000003,1.8300000000000003,1546.6632756033612,0,-10.872023809523808,-562657,138.35209385045346,delayed_streaming_900,2
NASDAQ:SOFI,SOFI,7.3,68855541,7.244762615941002,93.58095238095228,90.24367816091937,0.9801214798453979,7.413118222789927,8.038334503744329,40.608513263546605,80.19311186642284,638848.2100000001,0.16241804087259928,0.16736582618350138,0.0600000000000005,0.040000000000000036,2.3134543316224256,0,-3.69393139841689,-23246,1.5443246501566952,delayed_streaming_900,2
NASDAQ:TLRY,TLRY,1.9801,62659521,1.9826533238837314,34.92773374125061,31.704306308811955,-1.1926147704590835,2.0509922708556876,1.9881010068101872,44.17337249002119,63.35343391297019,6686.7977,0.019726327750398915,0.02715496011615004,0.18009999999999993,0.1451,5.143319094364325,0,-2.458128078817726,-1024754,3.2935018748058464,delayed_streaming_900,2
NYSE:PFE,PFE,30.8699,44390111,30.70228369972233,97.98417296048642,92.2969905702325,2.7805527805527714,30.50164493139846,31.318974203553445,59.3032457106701,91.1259257398599,593194.4349999999,0.50784516201646,0.6672772249383243,0.02499999999999858,0.03859999999999886,1.9215346490528395,0,-0.45178974524347093,-709979,1.1969318057857647,delayed_streaming_900,2
NASDAQ:PYPL,PYPL,64.025,31543210,63.72821420890671,95.11991499696425,95.4017811637172,1.0973763874873945,63.66798811368843,62.64551901717819,59.5700538089069,93.69175159130334,1946234.36,-0.495880182480753,-0.2009872379675457,5.460000000000008,5.490000000000002,6.078939498357652,0,1.9912385503783467,-86003,3.185390824291516,delayed_streaming_900,2
NASDAQ:CRWD,CRWD,230.305,18923550,229.4429492161171,87.00199935685015,81.69242938638315,-1.1605208400369018,235.43130078850834,445.1806956887357,24.092045793198146,80.29879537279066,2362546.9,-20.707556628001306,-33.038783683607846,-28.5,-32.389999999999986,1.5839836977498338,0,-6.966269440517069,-160682,1.0364755562180012,delayed_streaming_900,2
NASDAQ:NVAX,NVAX,11.975,17189740,11.990414397261235,30.018207183561476,37.06521996662683,0.0,12.759940225875422,17.910998195281874,42.86442616608671,46.90551407011879,77017.75,0.475201080095482,0.4397267625153489,-4.27,-4.109999999999999,3.4455923494443352,0,-17.070637119113574,-214189,2.125682304567297,delayed_streaming_900,2
NASDAQ:IBIT,IBIT,37.52,11733624,37.61960068348096,13.076305220883981,16.035456446958396,0.026652452025581048,37.692210594662306,40.42131335389733,49.79383222575752,16.820253924211855,63801.0,0.22031684570069082,0.5660334677851395,-0.8699000000000012,-0.5899999999999963,0.5634045457345047,0,-1.2111637704054603,-290694,0.38842949374574376,delayed_streaming_900,2
NASDAQ:AFRM,AFRM,27.4999,5595175,27.372593522028126,73.21641409841635,66.0158540969028,-1.257635644987416,28.164059738642262,32.90373722073337,30.25968638013105,75.18200606395907,108930.72,-0.6248412118197695,-0.9393315975683763,0.6700000000000017,0.75,1.7033922861427453,0,-3.6781085814360783,-77800,1.0074757947781074,delayed_streaming_900,2
AMEX:NVDY,NVDY,24.0,1905258,23.8864375664564,88.53331053723964,82.48356315153954,-0.3322259136212554,24.297807447861892,30.508766292024212,38.68601674173639,77.49027711857717,2400.0,-0.6474447675121909,-0.9970054644104387,-1.5399999999999991,-1.7897999999999996,1.4230497047371122,0,-5.808477237048667,-16395,1.027707614541113,delayed_streaming_900,2
