ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:FGEN,FGEN,1.03,4012721,102459653.99999999,-44.67961165048544,-0.46020000000000005,397950
NASDAQ:MGNX,MGNX,5.25,1051691,328825670.0,-24.571428571428573,-1.29,125042
NASDAQ:ERAS,ERAS,3.21,1284918,834103932.9999999,-19.93769470404985,-0.6400000000000001,1650
NASDAQ:JTAI,JTAI,0.3351,57230217,4693123.0,-17.934944792599218,-0.06009999999999999,773387
NYSE:PEN,PEN,173.09,921290,6709819736.0,-17.384019874053962,-30.090000000000003,6730
NASDAQ:BGFV,BGFV,2.74,353760,61990399.0,-16.058394160583955,-0.4400000000000004,6385
NASDAQ:NCPL,NCPL,0.083,4280443,3364876.0,-15.542168674698805,-0.012900000000000009,420948
NYSE:OI,OI,11.62,2906196,1809486255.0000002,-15.23235800344234,-1.7699999999999996,1836
AMEX:NVDQ,NVDQ,7.995,14787796,,-13.69606003752345,-1.0949999999999998,750557
NASDAQ:NVD,NVD,2.93,47046581,,-13.651877133105813,-0.40000000000000036,1953733
NASDAQ:HOWL,HOWL,2.45,256363,106465654.0,-13.469387755102044,-0.33000000000000007,1100
NASDAQ:DH,DH,5.74,3706426,902176082.0,-13.066202090592336,-0.75,9866
NASDAQ:TIVC,TIVC,0.577,49948394,3567933.0,-12.738301559792031,-0.07350000000000001,387139
NASDAQ:IMNN,IMNN,3.32,141220840,31210948.999999996,-12.650602409638553,-0.41999999999999993,493685
NYSE:VLD,VLD,2.77,56322,23510560.0,-12.635379061371843,-0.3500000000000001,19550
NYSE:LMND,LMND,22.63,2324926,1595450680.0,-12.505523641184263,-2.8299999999999983,38818
NASDAQ:LXEH,LXEH,0.326,2997327,3803344.0,-11.96319018404909,-0.039000000000000035,44957
NASDAQ:GRPN,GRPN,15.71,2582016,621185221.9999999,-11.839592616168053,-1.8600000000000012,46696
NASDAQ:ENVB,ENVB,0.5814,50968383,4624204.0,-11.627106983144134,-0.0676,312532
AMEX:SOXS,SOXS,29.34,62580071,,-11.417859577368784,-3.3500000000000014,1111137
NASDAQ:XHG,XHG,1.15,69801,5439293.0,-11.304347826086948,-0.1299999999999999,308
NASDAQ:ANTE,ANTE,2.2,101572,9844639.0,-10.909090909090919,-0.2400000000000002,4605
NASDAQ:ILPT,ILPT,5.15,427689,339032374.0,-10.873786407766998,-0.5600000000000005,300
NASDAQ:GPAK,GPAK,0.168,149237,4297326.0,-10.654761904761903,-0.0179,1600
NASDAQ:NVDS,NVDS,50.72,1773721,,-10.607255520504722,-5.3799999999999955,17383
NASDAQ:CTLP,CTLP,7.83,182226,570100005.0,-10.47254150702427,-0.8200000000000003,500
NASDAQ:TCBP,TCBP,0.9239,75911,2951983.0,-10.02272973265505,-0.09260000000000002,3595
NASDAQ:AGMH,AGMH,0.7776,44331,20493524.000000004,-9.979423868312757,-0.0776,300
NYSE:PINS,PINS,37.35,17850807,25516395519.000004,-9.504685408299878,-3.5500000000000043,97649
NYSE:OLO,OLO,4.84,1112764,776916239.0,-9.504132231404958,-0.45999999999999996,500
NYSE:SITE,SITE,143.58,703976,6491551899.000001,-9.200445744532669,-13.210000000000008,100
NASDAQ:ENTO,ENTO,0.6601,227983,1633807.0000000002,-9.104681108922897,-0.06010000000000004,200
NASDAQ:INM,INM,0.2225,9889057,1984467.9999999998,-9.078651685393256,-0.020199999999999996,105917
AMEX:SGN,SGN,0.18875,67226,3023225.0,-9.033112582781461,-0.01705000000000001,399
NYSE:AX,AX,77.61,762189,4421246430.999999,-9.019456255637161,-7.0,300
NASDAQ:ATPC,ATPC,0.135,198437284,10390507.0,-8.740740740740744,-0.011800000000000005,672445
NASDAQ:LAB,LAB,2.32,1662898,859377805.0,-8.620689655172404,-0.19999999999999973,1590
NASDAQ:YYGH,YYGH,0.8312,32435,32770099.999999996,-8.565928777670843,-0.07120000000000004,100
NYSE:HUM,HUM,404.52,1715362,48744914834.00001,-8.533570651636504,-34.51999999999998,32186
NASDAQ:TSVT,TSVT,4.92,542941,252914662.0,-8.333333333333337,-0.41000000000000014,200
NASDAQ:YYAI,YYAI,15.5,256872,41216808.0,-8.193548387096772,-1.2699999999999996,500
NASDAQ:AMDS,AMDS,14.67,161387,,-8.179959100204494,-1.1999999999999993,7759
NYSE:CHCT,CHCT,27.51,288946,762059874.0,-8.033442384587424,-2.210000000000001,700
NASDAQ:ONMD,ONMD,1.46,3165225,34821015.0,-7.534246575342457,-0.10999999999999988,11970
NASDAQ:LIPO,LIPO,0.8967,5210001,6819974.0,-7.4383851901416405,-0.06670000000000009,29913
AMEX:MSFX,MSFX,28.01,80058,,-7.176008568368444,-2.0100000000000016,2771
NASDAQ:NVDD,NVDD,9.24,2455375,,-6.926406926406932,-0.6400000000000006,45869
NASDAQ:AIRE,AIRE,1.5,86164,66484840.00000001,-6.666666666666672,-0.10000000000000009,431
NYSE:BG,BG,114.56,1430320,16221135230.0,-6.55551675977654,-7.510000000000005,700
NASDAQ:MSFL,MSFL,24.58,252483,,-6.509357200976396,-1.5999999999999979,2172
