ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5
NYSE:TDOC,TDOC,9.525,8468533,9.588051497169152,13.371598639455817,29.170162509448044,-0.9620384815392549,9.642778451759451,9.940046202183865,44.83500320498436,11.888062419208651,180832.27500000002,-0.2738124098160813,-0.17665983513368033,-0.15749999999999886,-0.17249999999999943,2.043615561100235,0,-2.1068859198355607,-387723,1.2991140394324407,delayed_streaming_900,2
NASDAQ:GH,GH,35.41,2671763,35.62447183459248,19.61443786405386,25.344201132476986,-0.7854137447405362,35.635141330558,36.5383965769871,49.15004739920031,7.891459949797834,226474.11,1.3117859367782982,1.6826797489329692,-0.39000000000000057,-0.6444000000000045,2.615044711412933,0,-3.145514223194764,-391954,1.5600244931558072,delayed_streaming_900,2
NYSE:OKLO,OKLO,9.355,2634331,9.380646826036157,30.158730158730254,37.301587301587396,-0.5847953216374239,9.25538374836002,9.655167059155012,47.547197315770354,8.592218575592156,57156.549999999996,-0.11403438759921738,0.014327151450794773,0.09729999999999883,0.5649999999999995,0.9969374887442752,0,3.5991140642303554,-84025,0.8488803276820603,delayed_streaming_900,2
NASDAQ:TER,TER,128.76,2296216,128.91143027670572,18.510831074350175,28.458653922264332,0.1945373900863746,128.05390505854882,172.05645234913536,34.578633510085645,22.034169673425765,452848.92,-1.5257116461410907,-5.218441593857335,1.809999999999988,7.560999999999993,0.9671566025610554,0,1.58579881656804,-52972,0.8053278791296923,delayed_streaming_900,2
NYSE:MGA,MGA,44.56,1333914,44.7668984259053,6.4878291107799235,19.218886759870333,-0.40214477211796185,44.63370544451071,45.928283882782985,45.98741233913973,9.761161838860644,291241.14,0.03960400260063132,0.07299607359259852,0.1599999999999966,0.9149999999999991,1.4368776432404695,0,1.2497159736423638,-57949,0.8526758335537342,delayed_streaming_900,2
NASDAQ:CDNA,CDNA,19.741,836752,19.933937857326864,46.52615144418414,63.76843135023578,2.1739130434782514,19.444468204996173,20.80191518005872,58.705681590216855,28.889352949276955,183562.25999999998,1.0942931346174916,1.1906233758886735,0.5299999999999976,1.1699999999999982,2.149752109082642,0,4.505029115934351,-54037,1.194617459918842,delayed_streaming_900,2
NASDAQ:NTLA,NTLA,26.44,717076,26.67151835055994,25.38940809968862,36.033229491173536,-0.18875047187616897,26.574676917031663,28.503192799752863,46.47904243870214,10.855656625418959,48755.36,0.6129736890314457,0.6882249005904733,-0.029999999999997584,0.10000000000000142,0.7152615405047059,0,0.15151515151516176,-38062,0.4925520897621913,delayed_streaming_900,2
NASDAQ:CRSP,CRSP,57.655,712105,58.28004006483497,20.790868971648035,37.459123091088045,-0.46648237733241726,57.7118733780304,61.23897356726695,44.2269830487441,7.7205743340733335,63601.44,-0.02655296638726119,0.08727621588587198,-0.02389999999999759,1.2578999999999994,0.7814415711546197,0,1.6305305834655461,-23939,0.5835711731796146,delayed_streaming_900,2
NASDAQ:BEAM,BEAM,31.62,542305,32.037966653774326,23.229077874674854,36.05252357465318,-0.12626262626262358,31.849022545988742,33.97811296197844,54.70236072979172,11.658817149794501,85428.0,1.5062801782510253,2.042579052050808,-0.05000000000000071,-0.1750000000000007,0.5859378066885608,0,-0.5034612964128388,-34168,0.3184660074878461,delayed_streaming_900,2
NASDAQ:VCYT,VCYT,23.9,492361,24.01853819167072,42.465753424657514,56.143784117828694,0.0,23.98403766215478,25.417987727727592,38.3032826061695,19.283535890666528,28668.0,0.49505970696076124,0.46976852305357397,-0.15080000000000027,0.6210000000000022,1.0720839900552415,0,0.9290540540540493,-33118,0.5796520140676817,delayed_streaming_900,2
NASDAQ:IRDM,IRDM,28.96,482425,29.085110921377268,11.948463506994534,22.61073362275315,0.34638032559749865,28.83569912382656,29.19798739090182,49.8141949252549,19.817096881283874,98845.64,0.050371074441416225,0.4318806238640249,0.3099999999999987,0.28500000000000014,0.52925835465674,0,1.0467550593161226,-18681,0.37946394685451784,delayed_streaming_900,2
NASDAQ:KTOS,KTOS,22.67,367254,22.732108314684766,45.57823129251693,52.03241790543362,1.024498886414256,22.601435948364443,23.07326649083783,50.3274050745136,18.328855918117924,24925.32,0.43981186740388145,0.5470424282589157,0.3125,0.370000000000001,0.7376381986934903,0,0.0441306266549054,-27522,0.4205041138288742,delayed_streaming_900,2
