ticker,name,close,volume,market_cap_basic,premarket_change,premarket_change_abs,premarket_volume
NASDAQ:HUGE,HUGE,0.101,3042147,4084204.565517242,50.69306930693068,0.051199999999999996,24754443
NASDAQ:IMRX,IMRX,1.13,6812184,33508290.999999996,36.28318584070798,0.41000000000000014,4760517
NASDAQ:NVDA,NVDA,117.02,473159025,2878691917419.0,0.871645872500436,1.0200000000000102,3591121
NASDAQ:NVD,NVD,2.2,67842571,,-1.8181818181818195,-0.040000000000000036,3089968
NASDAQ:SQQQ,SQQQ,8.59,244349939,,-1.2805587892898653,-0.10999999999999943,2210289
NASDAQ:CTNT,CTNT,0.2737,7596058,10640907.0,5.224698575082199,0.01429999999999998,2012792
NASDAQ:BBLG,BBLG,2.16,4665577,2377056.0,20.370370370370367,0.43999999999999995,1902900
NASDAQ:KXIN,KXIN,0.1115,6141591,5553431.0,17.04035874439462,0.019000000000000003,1810313
NASDAQ:TQQQ,TQQQ,68.28,86703238,,1.3620386643233635,0.9299999999999926,1465220
AMEX:SOXL,SOXL,44.39,96877989,,-1.486821356161306,-0.6600000000000037,1332472
AMEX:NVDQ,NVDQ,5.97,20181193,,-1.8425460636515818,-0.10999999999999943,1182293
AMEX:SOXS,SOXS,23.41,64191952,,2.3921401110636427,0.5599999999999987,997662
NASDAQ:NVDL,NVDL,59.34,31501307,,1.6852039096730702,1.0,886428
NASDAQ:FFIE,FFIE,0.35,145230598,154535948.0,-5.714285714285704,-0.019999999999999962,783002
NASDAQ:NCNC,NCNC,0.287,299307762,38868538.99999999,-21.602787456445984,-0.06199999999999997,749848
NASDAQ:PRST,PRST,0.0389,207080149,6180444.999999999,6.426735218509004,0.0025000000000000022,711659
AMEX:ATCH,ATCH,0.334,2688428,4160021.9999999995,15.568862275449098,0.05199999999999999,705582
NASDAQ:TSLL,TSLL,11.79,32135450,,-0.8481764206955017,-0.09999999999999964,630956
NASDAQ:BIMI,BIMI,0.42,8386249,4867619.0,-3.095238095238098,-0.013000000000000012,519326
NASDAQ:VWE,VWE,0.0519,25498614,3260066.9999999995,-20.61657032755299,-0.010700000000000001,485309
NYSE:SAN,SAN,4.85,2164900,74595591837.57886,-2.8865979381443236,-0.13999999999999968,445950
NASDAQ:IMNN,IMNN,1.35,16253439,12691200.0,11.111111111111104,0.1499999999999999,396816
NASDAQ:MAXN,MAXN,0.1775,62516371,9887736.0,0.5070422535211335,0.0009000000000000119,391821
NYSE:NIO,NIO,4.44,33546036,8650323173.018238,0.6756756756756612,0.02999999999999936,363618
AMEX:TZA,TZA,13.58,56890265,,1.0309278350515505,0.14000000000000057,339376
NASDAQ:CNSP,CNSP,0.3168,24966533,908669.0,2.746212121212116,0.008699999999999986,334521
NASDAQ:OCGN,OCGN,1.405,5608907,361583011.0,-7.473309608540923,-0.10499999999999998,306946
NASDAQ:QQQ,QQQ,471.07,44551120,,0.4373023117583379,2.0600000000000023,258109
AMEX:GLDM,GLDM,48.57,3027450,,-0.6588429071443284,-0.3200000000000003,253543
NASDAQ:PMEC,PMEC,0.8298,99169259,31573899.999999996,-18.0525427813931,-0.14979999999999993,248881
AMEX:BOIL,BOIL,9.44,15345759,,2.2245762711864496,0.21000000000000085,247198
NYSE:BTI,BTI,35.64,12717958,78057907639.94081,0.224466891133553,0.0799999999999983,245012
NASDAQ:LI,LI,19.74,7071988,19490358152.215157,3.596757852077006,0.7100000000000009,242353
AMEX:TNA,TNA,48.2,40438787,,-1.0995850622406662,-0.5300000000000011,219384
AMEX:IAU,IAU,46.3,4985956,,-0.6479481641468622,-0.29999999999999716,211062
AMEX:SPY,SPY,550.81,65648236,,0.31771391223833995,1.75,207359
NASDAQ:AGRI,AGRI,0.0696,11748856,4489512.999999999,0.2873563218390887,0.00020000000000000573,185236
NASDAQ:SERV,SERV,17.52,40326258,649968000.0,-1.4840182648401712,-0.259999999999998,180492
NYSE:BCS,BCS,11.92,14951042,44186049125.3192,-1.59395973154362,-0.1899999999999995,179004
NYSE:NOK,NOK,3.92,10419888,21640401250.36252,1.2755102040816395,0.050000000000000266,168423
NASDAQ:MLGO,MLGO,1.42,18202534,10812938.000000002,-1.4084507042253533,-0.020000000000000018,162396
AMEX:BITO,BITO,22.69,8493421,,-7.4922873512560715,-1.7000000000000028,157102
NASDAQ:IBIT,IBIT,37.18,20532966,,-1.4523937600860655,-0.5399999999999991,156579
NASDAQ:SPCB,SPCB,0.212,7302714,7286307.999999999,0.3773584905660355,0.0007999999999999952,153710
AMEX:NVDX,NVDX,14.44,8373201,,1.3157894736842195,0.19000000000000128,148521
AMEX:SLV,SLV,26.39,23227941,,-0.11367942402425592,-0.030000000000001137,148233
AMEX:FXI,FXI,25.68,30820682,,0.0,0.0,134347
AMEX:QID,QID,39.57,12087842,,-0.8592367955521947,-0.3400000000000034,132935
NASDAQ:ARM,ARM,144.17,16508862,151066404632.0,-10.321148643961987,-14.879999999999995,131171
NASDAQ:SGMO,SGMO,0.7826,20393260,162397378.0,0.37055967288525604,0.0029000000000000137,124379
