ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,8.06,687291,8.14,42.26,45.15,-2.07,8.43,22.76,40.71,40.88,354610.55,-2.11,-2.8,-0.4,-0.89,0.59,0,-11.14,36361,0.58,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
AMEX:BOIL,BOIL,10.59,9760239,10.58,25.48,18.51,-1.21,10.69,11.73,58.79,71.42,2369268.93,-1.43,-1.06,-0.07,0.06,0.67,0,-2.58,175090,0.67,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
AMEX:DRIP,DRIP,10.55,1414758,10.57,72.05,74.21,-0.85,10.61,11.82,55.43,73.55,231910.1,0.32,0.38,0.0,-0.22,0.63,0,-1.22,-2732,0.62,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
NASDAQ:ASML,ASML,852.86,1110122,854.86,37.63,42.72,-0.46,858.36,1000.22,42.14,74.52,57854785.45,-40.52,-39.88,-6.96,-8.24,0.51,0,-1.03,71972,0.57,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
NASDAQ:AFRM,AFRM,25.17,4267276,25.19,50.02,68.86,0.0,25.11,32.69,48.2,27.47,7824181.4,-1.27,-1.41,0.07,-0.39,0.61,0,-0.63,338231,0.69,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
NASDAQ:MSFT,MSFT,406.81,14542193,405.85,51.22,32.5,0.08,406.38,455.41,38.39,58.08,201505563.24,-9.41,-11.11,-0.18,0.7,0.52,0,-0.06,503188,0.53,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
AMEX:EWJ,EWJ,65.73,7620283,65.72,36.23,23.67,-0.08,65.7,73.33,51.63,57.56,27773786.25,-0.83,-1.18,-0.17,0.6,0.55,0,0.5,549823,0.64,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
AMEX:FXY,FXY,62.82,140064,62.83,68.33,82.48,-0.03,62.65,64.77,62.32,45.54,482080.68,1.06,1.24,0.29,-0.25,0.28,0,0.56,9683,0.32,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
NASDAQ:AMD,AMD,136.77,39282868,136.58,37.89,27.49,0.49,136.35,167.25,46.24,54.3,115580026.55,-7.63,-7.84,-0.41,1.97,0.63,0,1.73,610938,0.57,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
AMEX:KOLD,KOLD,64.6,772161,64.57,59.9,69.88,1.26,63.87,81.8,38.53,50.22,1785553.5,4.63,2.8,0.33,-0.46,0.68,0,3.03,31886,0.77,delayed_streaming_900,2,turttle_email,08-12-2024-16-34
