ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:TSLA,TSLA,195.75,29980243,196.81,15.24,35.14,-2.12,196.85,263.44,47.43,40.45,113424675.46,-2.06,-6.84,-4.45,-1.96,0.79,0,-1.64,-1785382,0.36,delayed_streaming_900,2,premarket_gap_down_marketchameleon_news,08-12-2024-11-49
