ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:UPST,UPST,34.5,6741746,34.43,81.23,80.03,-0.29,34.76,35.85,58.97,46.56,373544.46,0.97,1.94,-1.7,-2.22,0.71,0,-2.51,-60019,0.54,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:PYPL,PYPL,63.51,4612036,63.64,11.88,11.75,-1.57,64.37,66.51,44.32,23.68,905017.5,0.56,0.91,-1.21,-1.26,0.36,0,-2.22,-40208,0.25,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NYSE:BA,BA,164.11,2976103,164.13,44.0,41.85,-0.64,165.23,195.38,37.86,42.64,1385293.87,-2.56,-4.43,-3.8,-3.2,0.6,0,-2.16,-46833,0.37,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
AMEX:YANG,YANG,8.97,3215208,8.97,67.95,57.94,-0.0,9.03,10.1,40.93,64.9,18588.6,0.3,0.27,-0.29,-0.33,0.6,0,-2.07,-9384,0.47,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:TLRY,TLRY,1.78,9457672,1.79,75.0,80.56,-0.83,1.79,2.02,50.98,44.07,104601.0,0.01,-0.0,-0.01,-0.02,0.44,0,-1.92,-171246,0.31,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:IMNN,IMNN,1.08,195266,1.08,43.33,47.48,-0.13,1.09,2.28,45.63,35.1,2160.0,-0.0,-0.06,0.01,-0.03,0.02,0,-1.82,849,0.01,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:SOFI,SOFI,6.52,18077830,6.54,20.0,22.36,-0.71,6.58,8.06,39.25,33.44,406951.2,-0.02,-0.12,-0.12,-0.12,0.5,0,-1.44,-491900,0.35,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
AMEX:SOXS,SOXS,29.37,36735556,29.47,44.1,50.47,0.72,29.25,36.81,52.83,54.95,3766607.23,2.05,2.3,-0.42,-0.11,0.73,0,-1.08,-396606,0.52,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:CRWD,CRWD,240.68,2816562,240.21,76.0,64.05,-0.27,239.78,350.2,53.59,50.36,796650.8,-32.3,-30.26,-0.22,0.39,0.34,0,-0.55,-42553,0.25,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:AFRM,AFRM,25.2,2672335,25.15,62.06,53.17,0.12,25.08,32.69,48.38,52.63,122295.6,-1.27,-1.4,-0.24,-0.35,0.57,0,-0.51,-27263,0.43,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NYSE:PFE,PFE,28.44,12773083,28.43,40.56,29.37,-0.46,28.49,31.39,40.75,76.63,1381997.87,0.31,0.01,-0.12,-0.06,0.56,0,-0.51,-102658,0.31,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:IBIT,IBIT,33.78,16955151,33.85,25.19,27.39,-1.17,33.89,40.78,46.28,30.38,751909.02,-0.44,-0.75,-0.81,-0.52,0.63,1,-0.46,-91129,0.47,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NYSE:MA,MA,455.86,729964,456.33,11.02,14.55,-0.37,456.38,466.54,40.2,25.24,325943.48,1.43,2.55,-0.9,-1.18,0.52,0,-0.42,-12501,0.26,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:META,META,514.8,6521374,514.72,39.55,36.58,-0.29,514.39,518.39,56.75,50.94,4358811.6,-2.06,3.29,-2.96,-0.23,0.49,0,-0.4,-41006,0.32,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:SBUX,SBUX,76.54,7725903,76.57,51.16,41.11,-1.31,77.55,78.23,43.75,48.96,1265564.28,-0.49,-0.28,1.41,1.35,1.28,0,0.01,-136106,0.63,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
AMEX:SOXL,SOXL,31.4,75441715,31.28,55.25,49.4,-0.79,31.51,60.93,42.64,45.56,7622041.6,-6.04,-6.82,0.43,0.09,0.76,0,0.95,-513656,0.54,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:NVAX,NVAX,11.56,3153609,11.62,9.82,8.94,-0.39,11.67,18.11,54.0,6.62,39383.58,-0.41,-0.74,-0.02,-0.04,0.54,0,1.63,-26985,0.38,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:AMD,AMD,136.73,31873800,136.48,68.87,60.04,0.11,136.3,167.25,46.19,55.92,9912842.1,-7.63,-7.84,2.43,1.81,0.7,0,1.7,-330812,0.46,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:MHUA,MHUA,0.68,102623,0.67,62.22,39.66,2.01,0.67,1.19,32.85,65.07,3756.19,-0.02,-0.06,0.01,0.01,0.04,0,2.26,-13378,0.02,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
AMEX:NVDY,NVDY,24.02,1088278,23.99,55.56,46.73,0.5,23.9,28.7,53.7,55.46,67071.6,-1.18,-1.31,0.89,0.84,0.75,0,2.52,-7068,0.55,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
NASDAQ:NVDA,NVDA,109.99,248200487,109.73,60.75,52.78,0.7,109.09,127.59,52.54,50.07,126566962.3,-3.98,-4.46,5.31,4.79,0.88,0,3.45,-2649148,0.58,delayed_streaming_900,2,trader_live_email,08-12-2024-14-37
