ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,8.5,233631,8.54,19.63,15.86,0.18,8.75,22.74,42.61,33.03,48039.35,-2.1,-2.77,-0.08,0.62,0.83,0,-6.28,-15947,0.2,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
NASDAQ:AFRM,AFRM,24.9,787903,25.0,26.52,19.29,-2.2,24.98,32.7,46.59,58.94,756322.0,-1.27,-1.43,-0.37,0.09,0.61,1,-1.69,-71737,0.13,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
AMEX:BOIL,BOIL,10.72,3547846,10.75,50.98,57.01,2.73,10.86,11.74,60.35,36.86,908503.42,-1.43,-1.04,0.5,0.44,1.05,0,-1.38,-104005,0.24,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
AMEX:DRIP,DRIP,10.62,214042,10.66,39.09,42.66,-1.85,10.61,11.82,56.54,36.72,153830.7,0.32,0.38,-0.27,-0.37,0.61,0,-0.56,-18818,0.09,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
NASDAQ:MSFT,MSFT,405.08,3247392,405.43,18.66,14.77,-0.33,406.17,455.48,36.86,61.71,19043005.77,-9.43,-11.24,0.97,1.63,0.46,0,-0.49,-85266,0.12,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
NASDAQ:ASML,ASML,860.75,368695,860.06,50.29,36.7,-0.02,861.26,1000.17,43.88,65.44,1848588.47,-40.4,-39.25,8.47,11.2,0.44,0,-0.12,-7337,0.19,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
AMEX:FXY,FXY,62.55,54415,62.62,25.85,25.64,-0.76,62.46,64.73,59.08,41.88,15636.98,1.06,1.22,-0.57,-0.48,0.4,0,0.12,-3863,0.12,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
AMEX:EWJ,EWJ,65.73,1793198,65.53,84.75,68.85,1.05,65.51,73.33,52.52,85.38,5262212.34,-0.83,-1.18,0.96,0.92,0.97,-1,0.5,-571345,0.15,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
NASDAQ:AMD,AMD,136.72,9799927,135.46,90.36,85.11,1.36,135.19,167.25,46.83,84.35,56027317.58,-7.63,-7.85,3.58,3.71,0.72,0,1.7,560608,0.14,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
AMEX:KOLD,KOLD,63.79,388575,63.63,51.95,45.4,-2.93,62.97,81.85,37.3,77.53,1086618.36,4.62,2.74,-3.29,-2.75,1.59,0,1.73,15773,0.39,delayed_streaming_900,2,turttle_email,08-12-2024-10-28
