ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:UVIX,UVIX,5.78,14897111,5.77,54.08,34.22,-17.1,6.01,13.94,55.6,91.37,9898810.05,0.93,0.77,-2.0,-2.35,2.16,0,-9.4,2375212,0.72,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
AMEX:UVXY,UVXY,27.88,5179471,27.88,53.76,33.93,-12.81,28.93,49.86,55.6,91.26,5744052.0,3.37,3.28,-6.73,-7.86,0.81,0,-7.0,200223,0.31,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
NASDAQ:NVD,NVD,2.4,23702363,2.37,70.74,47.59,-7.76,2.41,2.99,46.95,80.56,2447110.06,0.06,0.07,-0.22,-0.2,0.97,0,-5.48,503931,0.44,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
AMEX:URTY,URTY,42.48,598551,42.81,15.08,22.37,-2.39,42.94,62.47,39.48,2.81,673817.76,0.16,-1.35,-1.01,-1.06,0.61,0,-3.04,162401,0.28,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
AMEX:TNA,TNA,36.03,6423211,36.31,16.0,23.37,-2.36,36.49,53.04,38.86,2.78,6756130.48,0.12,-1.16,-0.83,-0.88,0.5,0,-3.01,319823,0.23,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
NASDAQ:TSLL,TSLL,8.31,16391343,8.36,38.15,54.38,-3.35,8.34,15.52,47.25,26.53,2294021.7,-0.42,-0.87,-0.12,-0.06,0.71,0,-2.58,-104246,0.37,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
AMEX:BOIL,BOIL,10.59,5476632,10.61,24.89,18.8,1.01,10.75,11.73,58.64,42.94,848544.93,-1.43,-1.06,0.21,0.36,0.8,0,-2.58,-102059,0.37,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
NASDAQ:TSLT,TSLT,11.36,1893112,11.43,37.93,54.64,-3.4,11.4,21.3,46.83,25.95,453970.96,-0.59,-1.21,-0.17,-0.09,0.53,0,-2.24,22485,0.28,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
AMEX:UWM,UWM,37.14,456696,37.36,9.88,18.72,-1.69,37.52,47.92,39.21,3.74,57158.46,0.17,-0.66,-0.58,-0.63,0.55,0,-2.13,54957,0.22,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
NASDAQ:CONL,CONL,31.21,1583795,31.58,27.62,42.49,-3.52,31.3,66.32,45.81,16.67,624774.6,-3.7,-5.32,-1.33,-0.86,0.76,0,-1.95,42922,0.42,delayed_streaming_900,2,etf_leverage,08-12-2024-11-43
