ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:UPST,UPST,34.37,5774957,34.46,30.32,37.08,-2.94,34.83,35.83,58.63,48.04,1155568.35,0.97,1.93,-2.15,-2.07,0.75,0,-2.88,-50944,0.47,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:IMNN,IMNN,1.07,157040,1.09,51.32,74.47,0.0,1.09,2.28,44.99,34.59,294.25,-0.0,-0.06,-0.03,-0.05,0.02,0,-2.73,-11875,0.01,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:TLRY,TLRY,1.78,6918440,1.79,26.0,38.63,-0.56,1.79,2.02,50.62,13.26,24461.64,0.01,-0.0,-0.04,0.0,0.4,0,-2.2,17573,0.23,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
AMEX:YANG,YANG,8.99,2553482,8.99,41.59,36.28,-0.78,9.05,10.1,41.2,56.49,457662.92,0.3,0.27,-0.33,-0.4,0.63,0,-1.86,16169,0.37,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NYSE:BA,BA,164.74,2095646,164.99,22.16,32.71,-0.55,165.64,195.32,37.81,20.41,1474211.34,-2.55,-4.38,-2.54,-2.36,0.53,0,-1.78,42514,0.26,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
AMEX:SOXS,SOXS,29.22,31356340,29.1,53.32,54.37,0.9,29.21,36.8,52.51,36.22,3426194.45,2.05,2.29,-0.25,-1.22,0.81,0,-1.58,-768173,0.45,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:PYPL,PYPL,64.18,3367469,64.34,10.06,9.69,-0.65,64.55,66.61,45.52,23.2,1285268.68,0.57,0.96,-0.62,-0.81,0.34,0,-1.19,12820,0.18,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:SOFI,SOFI,6.56,12807549,6.57,14.88,19.08,-0.53,6.59,8.06,39.73,10.02,1021727.85,-0.02,-0.11,-0.09,-0.1,0.47,0,-0.98,-123909,0.25,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:AFRM,AFRM,25.11,2138722,25.15,52.58,61.4,-0.4,25.06,32.69,47.84,29.4,173259.0,-1.27,-1.41,-0.37,-0.25,0.63,0,-0.87,-53616,0.34,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:MHUA,MHUA,0.66,61559,0.67,8.97,11.63,-2.22,0.67,1.19,30.61,52.06,3449.82,-0.02,-0.06,-0.0,-0.01,0.02,0,-0.77,7952,0.01,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:CRWD,CRWD,241.11,2324152,241.06,69.55,75.19,0.58,239.7,350.2,53.95,69.54,3000118.8,-32.29,-30.23,1.33,0.17,0.36,-1,-0.37,-11727,0.21,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:META,META,515.72,5255276,515.4,87.37,86.37,0.33,514.27,518.6,57.2,74.25,12315364.94,-2.04,3.36,0.27,3.88,0.49,0,-0.22,-15154,0.25,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NYSE:PFE,PFE,28.56,10013244,28.55,30.47,29.81,0.16,28.5,31.37,42.29,46.83,769186.04,0.31,0.02,0.02,0.02,0.58,0,-0.09,-84949,0.24,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NYSE:MA,MA,457.59,532593,457.32,69.19,67.76,0.53,456.14,466.78,42.05,68.34,3701526.4,1.45,2.69,0.88,1.39,0.49,0,-0.04,14141,0.19,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:IBIT,IBIT,34.06,14946085,34.12,47.15,46.91,0.29,33.88,40.77,47.53,66.9,1633826.85,-0.44,-0.73,-0.16,-0.15,0.71,0,0.38,-300130,0.41,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
NASDAQ:SBUX,SBUX,77.08,6575968,77.38,3.65,4.14,-1.07,77.7,78.3,46.47,4.8,1687719.0,-0.48,-0.24,2.0,2.13,1.41,0,0.72,-43349,0.54,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
AMEX:SOXL,SOXL,31.52,64724492,31.69,47.22,46.16,-0.85,31.55,60.93,42.91,63.05,9996869.9,-6.04,-6.81,0.25,1.3,0.84,0,1.35,-463915,0.46,delayed_streaming_900,2,trader_live_email,08-12-2024-12-58
