ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:UVIX,UVIX,5.82,17550540,5.77,45.92,42.17,-12.86,5.98,13.94,55.71,55.61,1733818.68,0.93,0.77,-1.58,-2.3,1.97,0,-8.78,-277281,0.85,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:UVXY,UVXY,28.08,6201266,27.89,44.58,41.16,-9.44,28.77,49.87,55.79,53.58,2454960.36,3.37,3.3,-5.36,-7.62,0.76,0,-6.34,-171179,0.38,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:NVDQ,NVDQ,6.52,9169299,6.5,60.08,57.89,-4.0,6.54,8.16,47.38,65.51,1019218.62,0.16,0.19,-0.54,-0.71,0.94,0,-5.28,-157917,0.54,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:VXX,VXX,52.37,3228313,52.2,43.71,39.94,-6.46,53.07,76.07,57.67,53.95,1303907.0,4.42,4.7,-6.11,-8.68,0.43,0,-4.3,-71810,0.23,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:BOIL,BOIL,10.59,6230551,10.55,40.19,28.21,-2.08,10.72,11.73,58.79,59.12,1321620.3,-1.43,-1.06,0.33,0.38,0.75,0,-2.58,79039,0.43,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:YANG,YANG,8.97,2298158,8.99,16.03,16.15,-1.86,9.06,10.1,40.74,42.75,96382.65,0.3,0.27,-0.34,-0.43,0.64,0,-2.07,49009,0.34,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
NASDAQ:VCNX,VCNX,4.52,19512,4.55,34.61,44.84,-1.53,4.58,8.79,49.87,36.6,4271.4,-0.32,-0.57,-0.08,-0.08,0.16,0,-1.74,-645,0.07,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:SCO,SCO,16.42,599293,16.48,10.31,7.27,-1.68,16.61,18.54,38.98,24.39,909435.82,0.38,0.32,-0.68,-0.71,0.54,0,-1.5,35058,0.28,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:UNG,UNG,14.4,3092721,14.35,40.84,27.02,-1.2,14.49,15.07,59.04,65.96,633610.32,-0.84,-0.6,0.28,0.33,0.95,0,-1.47,61195,0.46,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:QID,QID,42.62,3214687,42.7,29.48,33.72,-1.73,42.86,46.91,55.25,31.07,1723595.42,1.18,1.41,-0.43,-1.03,0.56,0,-0.65,38740,0.29,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
NASDAQ:ERIC,ERIC,6.74,4879012,6.74,29.17,31.94,0.0,6.74,6.89,47.19,64.04,610197.74,0.12,0.09,0.04,0.05,0.39,0,-0.07,-156570,0.2,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:SPXU,SPXU,30.5,3084791,30.54,31.28,34.27,-1.58,30.62,33.61,58.65,30.62,1486509.0,0.55,0.77,-0.27,-0.68,0.41,0,-0.07,17190,0.22,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:SPXS,SPXS,8.32,25124482,8.32,31.28,34.06,-1.6,8.34,9.16,58.83,26.48,5041743.48,0.16,0.22,-0.07,-0.18,0.78,0,0.06,-977891,0.36,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:SPDN,SPDN,12.09,2160063,12.1,37.29,46.6,-0.49,12.11,12.5,59.17,14.64,260200.98,0.09,0.12,-0.03,-0.08,0.53,0,0.08,-81327,0.27,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
NYSE:BBVA,BBVA,9.77,442518,9.77,90.37,96.79,0.77,9.75,11.54,50.36,81.32,47325.88,-0.12,-0.23,0.03,0.01,0.37,0,0.21,1738,0.17,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:LABD,LABD,6.62,7355422,6.6,76.25,75.55,-1.34,6.6,7.18,55.24,37.83,1103261.25,-0.16,-0.02,0.04,-0.03,0.7,0,1.3,-116285,0.36,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:TWM,TWM,10.92,3188147,10.9,55.18,58.29,0.13,10.84,11.37,59.09,33.43,670010.95,-0.12,0.08,0.18,0.1,0.99,0,2.15,-187375,0.44,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
AMEX:TZA,TZA,17.5,10220623,17.46,53.53,55.55,0.34,17.32,18.54,58.13,32.57,2877838.54,-0.34,0.12,0.42,0.24,0.47,0,3.12,-272964,0.27,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
NASDAQ:GRPN,GRPN,11.72,686047,11.61,94.06,92.95,5.78,11.37,20.63,42.66,76.52,48696.6,-0.81,-1.33,1.1,0.85,0.84,0,4.83,-23165,0.33,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-12-2024-12-25
