ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,8.3,187698,8.64,9.17,22.33,-2.24,8.84,22.75,41.23,13.6,130202.74,-2.1,-2.78,-0.21,0.22,0.84,0,-8.49,-67151,0.16,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
NASDAQ:AFRM,AFRM,24.7,578438,25.06,1.85,3.48,-3.1,25.01,32.71,45.39,1.72,1430236.53,-1.27,-1.44,-0.69,-0.53,0.64,0,-2.49,-47604,0.09,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
NASDAQ:ASML,ASML,854.3,333947,859.64,12.5,23.9,-0.64,862.13,1000.2,42.36,32.53,3003718.8,-40.5,-39.76,0.82,-21.56,0.43,0,-0.86,-14346,0.17,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
NASDAQ:MSFT,MSFT,404.86,2711791,405.73,14.48,14.56,-0.35,406.54,455.49,36.52,43.44,15938877.24,-9.44,-11.26,0.75,1.89,0.46,0,-0.54,-523590,0.1,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
AMEX:EWJ,EWJ,65.34,784589,65.4,42.65,49.26,0.47,65.57,73.34,50.64,44.64,1182166.32,-0.83,-1.21,0.45,-0.19,0.58,-1,-0.09,-328537,0.06,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
AMEX:BOIL,BOIL,10.87,3089864,10.76,71.81,77.97,5.35,10.89,11.76,62.33,59.49,379461.24,-1.43,-1.03,0.52,0.52,1.14,0,0.0,-739566,0.21,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
NASDAQ:AMD,AMD,134.51,6053618,134.64,49.2,39.74,-0.01,134.68,167.28,44.62,62.73,52519351.5,-7.66,-8.02,1.11,-1.65,0.61,0,0.06,-1080161,0.09,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
AMEX:DRIP,DRIP,10.69,165907,10.69,48.56,38.96,-1.16,10.6,11.83,57.66,44.31,86175.25,0.32,0.39,-0.14,-0.11,0.7,0,0.09,-56439,0.07,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
AMEX:FXY,FXY,62.56,50180,62.67,22.83,18.75,-0.73,62.44,64.73,59.23,30.91,137153.44,1.06,1.22,-0.54,-0.23,0.48,0,0.14,-24099,0.11,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
AMEX:KOLD,KOLD,62.8,332671,63.51,29.15,24.58,-5.49,62.76,81.94,35.51,43.58,31405.0,4.6,2.66,-3.34,-3.2,1.64,0,0.16,-79439,0.33,delayed_streaming_900,2,turttle_email,08-12-2024-10-13
