ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:UPST,UPST,34.6,6882665,34.51,85.73,81.62,0.87,34.75,35.88,59.23,77.55,645795.3,0.97,1.95,0.17,-1.91,0.7,0,-2.23,-962,0.56,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
NYSE:BA,BA,164.16,3104449,164.06,40.9,36.35,-0.6,165.19,195.38,37.95,52.03,1363099.65,-2.56,-4.43,-1.53,-3.2,0.59,0,-2.13,-7829,0.39,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
NASDAQ:PYPL,PYPL,63.6,4823913,63.61,27.21,21.93,-1.11,64.33,66.52,44.68,63.86,758688.35,0.56,0.91,-0.7,-1.21,0.37,0,-2.09,-83962,0.26,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
NASDAQ:TLRY,TLRY,1.78,9678440,1.78,18.67,38.11,-0.84,1.79,2.02,50.98,57.14,50715.76,0.01,-0.0,-0.01,-0.04,0.44,0,-1.92,-168584,0.32,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
NASDAQ:IMNN,IMNN,1.08,203919,1.08,40.48,43.1,-1.73,1.09,2.28,45.7,70.82,8051.29,-0.0,-0.06,-0.01,-0.02,0.02,0,-1.73,4949,0.01,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
AMEX:YANG,YANG,9.02,3343404,9.0,78.59,85.31,0.39,9.03,10.1,41.96,78.04,247633.04,0.3,0.27,-0.13,-0.3,0.6,0,-1.58,7487,0.49,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
NASDAQ:SOFI,SOFI,6.52,18933431,6.53,36.67,27.38,-0.61,6.58,8.06,39.41,70.23,632559.6,-0.02,-0.12,-0.03,-0.12,0.5,0,-1.44,200115,0.36,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
NASDAQ:IBIT,IBIT,33.66,17307397,33.75,11.85,9.47,-1.26,33.89,40.78,45.78,12.52,1584073.75,-0.44,-0.76,0.5,-0.58,0.62,0,-0.8,10903,0.47,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
NASDAQ:AFRM,AFRM,25.14,2797150,25.14,42.12,41.25,-0.3,25.08,32.69,48.02,65.37,159236.76,-1.27,-1.41,0.38,-0.34,0.57,0,-0.75,-41870,0.45,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
NYSE:PFE,PFE,28.4,13246637,28.41,17.44,16.33,-0.53,28.49,31.39,40.24,62.98,1299383.6,0.31,0.01,-0.09,-0.14,0.55,0,-0.65,-52796,0.32,delayed_streaming_900,2,trader_live_email,08-12-2024-14-58
