ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NYSE:OKLO,OKLO,7.03,1367281,7.02,76.92,75.02,-0.86,7.07,9.7,43.33,74.29,11217.96,-0.25,-0.39,-0.37,-0.22,1.11,0,-6.16,-50928,0.43,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NYSE:TDOC,TDOC,6.93,2117736,6.95,35.0,42.24,-1.25,7.0,10.76,29.25,15.49,6940.0,-0.54,-0.72,-0.19,-0.28,0.58,0,-2.94,-172861,0.22,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:VCYT,VCYT,29.04,622563,28.97,80.44,62.18,0.26,29.15,29.39,56.12,76.68,11618.0,0.71,1.38,-0.54,-0.66,1.26,0,-2.66,-36550,0.42,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:TWST,TWST,42.59,235792,42.7,17.33,12.48,-1.53,42.99,63.85,38.06,58.08,4259.0,-0.51,-2.05,-2.13,-1.82,0.37,0,-2.52,-13926,0.17,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:KTOS,KTOS,19.47,313011,19.48,16.26,12.67,0.01,19.58,23.44,44.31,32.79,21418.21,0.02,-0.31,-0.29,-0.44,0.9,0,-2.5,-6059,0.33,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:BEAM,BEAM,23.98,352413,23.88,73.9,47.47,-0.37,23.95,33.95,40.88,84.21,93066.38,0.55,-0.3,-0.5,-0.63,0.89,0,-2.16,-15455,0.33,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:ZM,ZM,55.36,979730,55.35,87.88,82.47,-0.1,55.49,61.84,31.91,79.36,116266.5,-0.45,-0.82,-0.75,-0.51,0.86,0,-1.75,-23845,0.39,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:CRSP,CRSP,46.31,497666,46.31,39.19,29.22,-0.62,46.46,63.64,41.24,54.2,4631.0,-1.58,-2.61,-0.44,-0.65,0.77,0,-1.55,-34578,0.33,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:CDNA,CDNA,26.6,220724,26.55,61.49,43.72,-0.84,26.73,27.84,60.14,67.73,2661.5,2.17,2.77,-0.79,-0.68,0.32,0,-1.48,-4017,0.14,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NYSE:MGA,MGA,38.28,730427,38.35,19.57,25.36,-0.25,38.37,47.45,29.13,22.82,48162.53,-0.84,-1.36,-0.42,-0.47,0.77,0,-1.45,-17104,0.27,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:NTLA,NTLA,21.27,386499,21.24,79.71,67.37,-0.09,21.27,28.96,41.35,59.01,2127.0,-0.23,-0.79,-0.28,-0.04,0.83,0,-1.25,-6415,0.29,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:COIN,COIN,193.6,3127816,193.84,48.45,50.95,0.49,193.06,276.33,47.47,27.28,38700.0,-7.52,-11.68,-2.41,-0.5,0.7,0,-0.36,-37207,0.36,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:TER,TER,122.4,276240,122.55,31.88,33.08,0.0,122.55,162.4,45.86,18.64,24480.0,-6.65,-7.41,0.08,1.84,0.33,0,-0.2,-7631,0.1,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:INTU,INTU,630.98,209032,630.41,76.76,67.99,0.01,629.87,662.47,42.11,77.92,567882.0,-2.13,-3.16,-0.7,1.25,0.58,0,0.28,-2286,0.16,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:IRDM,IRDM,26.94,234922,26.95,80.77,83.72,-0.09,26.89,29.37,38.61,45.63,25594.9,0.16,0.05,0.09,0.35,1.07,0,1.02,-3496,0.29,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:GH,GH,29.94,800145,29.95,52.78,53.51,2.18,29.65,36.05,49.33,40.14,278501.88,0.79,0.2,0.56,0.86,0.49,0,1.53,22391,0.22,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
NASDAQ:AMD,AMD,136.92,24770593,136.78,80.07,71.39,-0.0,136.22,167.24,46.44,55.99,2499291.92,-7.62,-7.83,2.09,3.18,0.73,0,1.84,-649985,0.36,delayed_streaming_900,2,ark_previous,08-12-2024-12-46
