ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NYSE:OKLO,OKLO,7.06,1691611,7.05,72.35,76.84,0.72,7.06,9.69,43.88,39.7,38434.64,-0.25,-0.39,-0.43,-0.32,0.99,0,-5.74,-52672,0.53,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NYSE:TDOC,TDOC,6.88,3069332,6.89,34.44,31.04,-1.08,6.97,10.77,29.46,39.32,9411.84,-0.54,-0.72,-0.27,-0.3,0.6,0,-3.57,-174912,0.32,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:BEAM,BEAM,24.0,503491,24.0,40.5,46.55,0.97,23.96,33.94,40.99,33.2,28800.0,0.55,-0.3,-0.47,-0.47,0.9,0,-2.08,-7252,0.47,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:ZM,ZM,55.35,1385494,55.35,38.42,48.81,0.02,55.45,61.85,31.81,35.98,384412.24,-0.45,-0.82,-1.05,-0.76,0.93,0,-1.77,-43475,0.55,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:TWST,TWST,42.93,362987,42.95,64.16,68.3,0.77,42.95,63.81,38.92,35.85,8628.93,-0.51,-2.02,-1.03,-1.85,0.42,0,-1.74,-7133,0.27,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:KTOS,KTOS,19.63,464033,19.6,89.83,91.95,0.95,19.56,23.42,45.87,44.54,3945.63,0.03,-0.3,-0.09,-0.28,1.01,0,-1.7,-1099,0.49,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:VCYT,VCYT,29.4,887795,29.43,53.12,68.91,1.89,29.21,29.47,57.62,26.42,11758.0,0.72,1.41,0.12,0.16,1.18,0,-1.49,-21798,0.61,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NYSE:MGA,MGA,38.3,1034765,38.29,70.72,66.47,-0.12,38.34,47.45,29.22,56.63,193236.57,-0.84,-1.36,-0.5,-0.42,0.69,0,-1.43,-28309,0.38,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:COIN,COIN,192.55,3815946,192.55,44.33,42.42,-0.92,193.01,276.4,46.88,42.01,846257.25,-7.54,-11.77,-3.73,-3.98,0.64,0,-0.9,-18983,0.44,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:TER,TER,121.96,406027,121.89,27.17,27.67,-0.4,122.39,162.41,45.2,31.98,36589.5,-6.65,-7.45,0.22,-0.22,0.33,0,-0.56,-11424,0.15,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:CRSP,CRSP,46.85,678461,46.99,16.77,28.92,1.32,46.6,63.58,42.17,7.58,28110.0,-1.57,-2.56,-0.16,0.22,0.79,0,-0.4,-10456,0.45,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:INTU,INTU,629.16,300609,629.13,34.5,28.85,-0.3,629.89,662.41,41.11,52.04,513758.2,-2.16,-3.3,-1.58,-2.85,0.61,0,-0.01,-2618,0.23,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:NTLA,NTLA,21.65,525286,21.64,38.28,42.27,2.12,21.35,28.92,42.95,65.32,43260.0,-0.23,-0.76,0.17,0.35,0.75,0,0.51,-7263,0.4,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:IRDM,IRDM,27.0,338800,27.01,24.91,17.49,0.22,26.92,29.37,38.95,51.16,29733.0,0.16,0.05,0.38,0.18,0.97,0,1.24,-2193,0.42,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:AMD,AMD,136.73,31873800,136.48,68.87,60.04,0.11,136.3,167.25,46.19,55.92,9912842.1,-7.63,-7.84,2.43,1.81,0.7,0,1.7,-330812,0.46,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:CDNA,CDNA,27.58,334764,27.52,71.21,73.67,4.31,26.92,28.06,63.7,39.2,11032.0,2.19,2.84,0.55,0.22,0.35,0,2.15,-6263,0.22,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
NASDAQ:GH,GH,30.16,1119564,30.21,67.02,74.61,0.25,29.78,36.03,50.27,28.15,251594.72,0.79,0.22,1.15,0.78,0.55,0,2.27,-35226,0.31,delayed_streaming_900,2,ark_previous,08-12-2024-14-37
