ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:SOXL,SOXL,37.75,60858396,38.79,2.94,7.16,-15.31,40.6,73.41,33.61,14.9,52675099.56,-2.78,-4.59,-5.09,-4.92,1.38,0,-10.23,-1147286,0.68,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:URTY,URTY,51.11,2427541,51.76,6.14,7.19,-10.02,53.49,61.93,34.11,15.61,625535.29,2.83,2.68,-6.19,-5.49,2.25,0,-9.8,-14545,1.11,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:TNA,TNA,43.39,23305355,43.93,7.21,7.45,-9.83,45.8,52.54,34.38,16.22,9523688.41,2.39,2.27,-5.16,-4.56,1.62,0,-9.74,-324066,0.8,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:CONL,CONL,40.38,1646002,40.81,13.53,14.25,-7.51,42.33,61.96,28.17,45.55,576464.88,-0.0,-1.27,-6.26,-6.2,0.73,0,-9.68,-30584,0.45,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:NVDX,NVDX,13.22,6175458,13.58,7.52,15.08,-8.13,14.15,20.38,38.01,16.75,2194850.5,-0.54,-0.95,-0.81,-0.86,1.65,0,-8.89,-146914,0.9,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:NVDL,NVDL,54.52,19512552,55.95,7.99,15.2,-8.05,58.52,84.08,38.25,16.86,23868838.8,-2.22,-3.93,-3.26,-3.45,1.5,0,-8.63,-44235,0.87,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:TECL,TECL,78.51,1416421,80.19,1.66,3.73,-7.59,83.35,117.7,34.15,10.72,3904006.4,-2.33,-4.6,-4.84,-5.26,1.25,0,-6.68,40984,0.57,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:BOIL,BOIL,9.4,9932749,9.49,4.19,3.32,-0.64,9.75,13.51,36.47,12.12,603970.13,-1.75,-1.68,-0.12,-0.19,1.4,0,-6.46,-289294,0.78,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:UWM,UWM,41.92,2020480,42.24,4.89,6.34,-6.68,43.32,47.8,34.38,15.01,599948.58,1.63,1.55,-3.17,-2.88,2.27,0,-6.41,170518,1.05,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:TQQQ,TQQQ,64.83,46093736,65.88,1.27,3.25,-5.14,67.84,88.45,32.28,9.58,60902929.15,-1.08,-2.46,-2.88,-3.37,1.43,0,-5.47,606973,0.67,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:BITX,BITX,32.6,3379202,32.96,12.74,10.22,-7.04,33.65,41.76,44.23,16.93,2314494.75,-0.33,-0.19,-3.96,-3.8,0.95,0,-5.37,-72220,0.52,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:UDOW,UDOW,84.98,3275009,85.32,6.67,4.71,-3.85,87.13,91.22,38.75,21.7,2628346.42,1.76,1.67,-4.34,-4.08,1.24,0,-4.63,-79671,0.67,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:SPXL,SPXL,143.98,2849748,145.3,1.49,2.37,-3.18,148.41,164.28,33.57,12.92,13636647.85,0.64,-0.78,-4.67,-5.3,1.65,0,-4.22,71167,0.71,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:UPRO,UPRO,75.78,4165961,76.45,1.85,2.85,-3.21,78.01,86.43,33.55,14.24,4222050.56,0.33,-0.41,-2.43,-2.77,1.74,0,-4.2,-38427,0.74,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:TSLL,TSLL,10.86,21593556,11.03,11.75,19.21,-7.89,11.28,16.74,36.83,19.58,5011890.0,0.6,0.11,-0.83,-0.89,0.72,0,-4.15,-170463,0.43,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:TSLT,TSLT,14.88,2446240,15.1,10.66,17.8,-8.04,15.42,23.01,36.69,18.72,920814.76,0.82,0.15,-1.15,-1.24,0.49,0,-4.12,-5307,0.31,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:QLD,QLD,92.32,2400998,93.27,2.41,3.47,-3.36,95.28,113.04,32.89,11.31,1941176.26,-0.81,-2.05,-2.65,-3.12,1.22,0,-3.59,-27135,0.71,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:SSO,SSO,82.11,2369685,82.64,2.3,3.28,-2.11,84.01,89.46,33.49,11.97,2197306.02,0.31,-0.21,-1.74,-1.98,1.94,0,-2.85,4326,0.63,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:YINN,YINN,20.56,1474317,20.61,15.92,11.38,-2.77,20.81,25.39,34.55,40.14,71792.42,-0.81,-0.96,-0.64,-0.72,0.86,0,-2.67,78148,0.45,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:TSLA,TSLA,222.8,33475318,224.62,11.79,19.19,-3.96,227.09,270.53,38.19,18.92,150838643.27,8.23,3.71,-8.1,-8.84,0.64,0,-2.15,-100312,0.31,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:TMF,TMF,54.51,8516298,54.63,17.45,13.19,2.64,54.84,53.79,54.99,32.16,3187036.17,0.17,0.54,1.99,1.65,3.22,0,0.76,-663170,1.55,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:LABD,LABD,5.98,14518360,5.96,73.92,68.52,0.67,5.91,7.21,62.94,82.15,748881.38,-0.45,-0.39,0.17,0.14,1.7,0,1.73,-331711,0.83,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:SDS,SDS,23.18,8475906,23.05,98.42,97.48,2.16,22.77,23.78,66.02,88.03,3350885.43,-0.16,-0.0,0.47,0.55,1.63,0,2.86,-468756,0.61,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:SCO,SCO,16.78,799423,16.73,63.56,67.25,2.5,16.62,17.73,45.5,39.19,266917.87,0.18,0.29,0.19,-0.02,0.95,0,2.88,25429,0.44,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:YANG,YANG,9.26,2828368,9.25,86.65,91.68,2.72,9.19,9.63,62.5,67.09,234228.47,0.19,0.27,0.28,0.31,1.02,0,3.06,-31384,0.5,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:DUST,DUST,6.31,5694464,6.27,71.91,76.97,3.22,6.2,6.88,53.53,34.79,408351.97,-0.27,-0.22,0.11,0.12,1.03,0,3.61,-128948,0.45,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:QID,QID,40.93,6035774,40.51,98.48,96.74,3.38,39.76,42.95,65.75,90.29,2613093.99,0.09,0.58,1.08,1.3,1.31,0,3.7,119943,0.65,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:TSLZ,TSLZ,16.27,2600254,16.05,88.16,79.84,7.97,15.72,17.61,58.1,80.06,967445.19,-2.67,-1.92,1.06,1.15,0.55,0,3.96,82865,0.29,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:SPXU,SPXU,28.94,6154709,28.69,97.85,96.84,3.19,28.1,30.07,65.73,87.73,1997402.76,-0.29,-0.02,0.88,1.01,1.32,0,4.34,-196310,0.57,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:SPXS,SPXS,7.88,35378414,7.82,97.76,97.44,3.27,7.66,8.2,65.86,86.34,2896035.13,-0.07,0.0,0.24,0.27,1.65,0,4.44,-1752498,0.65,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:FAZ,FAZ,9.21,2456346,9.2,86.6,91.29,3.38,9.06,10.44,57.5,60.0,238694.94,-0.34,-0.34,0.38,0.42,1.26,0,4.66,-133180,0.58,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:SDOW,SDOW,15.28,10632745,15.22,93.63,95.07,3.87,14.99,16.61,60.27,85.02,2469675.84,-0.41,-0.39,0.72,0.69,1.18,0,4.8,-451691,0.52,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:SQQQ,SQQQ,9.04,130524571,8.9,97.62,96.05,5.18,8.68,9.69,64.69,88.52,28947607.76,0.02,0.17,0.35,0.42,1.47,0,5.55,-1658336,0.67,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:DRIP,DRIP,10.06,1268546,10.01,92.58,92.1,5.57,9.82,10.19,57.55,68.33,191231.33,0.04,0.06,0.56,0.66,1.6,0,6.13,-17082,0.65,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:TECS,TECS,6.76,6581479,6.63,99.05,95.76,7.46,6.41,7.23,62.82,88.0,1875214.91,0.05,0.19,0.34,0.36,0.87,0,6.46,134619,0.37,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:TWM,TWM,9.79,3693116,9.72,94.96,93.07,6.7,9.47,11.51,64.53,85.06,368015.89,-0.48,-0.46,0.66,0.59,1.41,0,6.5,-112078,0.54,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
NASDAQ:NVD,NVD,2.36,39481810,2.31,91.51,83.01,7.76,2.23,2.76,56.63,83.53,2709273.76,-0.04,0.02,0.08,0.09,1.69,0,8.26,-100323,1.02,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:SOXS,SOXS,27.12,35859186,26.58,96.24,91.86,15.42,25.55,29.59,60.83,85.02,17148424.55,0.38,1.02,2.27,2.11,1.18,0,8.83,-199058,0.58,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:TZA,TZA,14.94,28489161,14.78,94.0,93.32,10.02,14.23,19.17,64.33,84.47,6980357.27,-1.15,-1.11,1.48,1.3,1.79,0,9.65,-1082507,0.82,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:UVXY,UVXY,28.14,6726414,27.57,96.8,92.17,11.34,26.77,28.66,63.84,83.94,5120066.52,0.3,0.79,3.52,3.26,1.68,0,11.53,23693,0.67,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
AMEX:UVIX,UVIX,6.87,4731289,6.68,97.1,92.58,15.07,6.43,7.03,61.58,83.78,508509.47,0.05,0.2,1.12,1.03,1.29,0,15.66,76982,0.54,delayed_streaming_900,2,etf_leverage,08-01-2024-11-58
