ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:BOIL,BOIL,9.09,13609240,9.22,4.21,10.22,-4.97,9.6,13.54,34.89,13.53,1253665.53,-1.75,-1.71,-0.36,-0.53,1.49,0,-9.55,114544,1.07,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
NASDAQ:GRPN,GRPN,12.36,1455629,12.46,16.76,11.79,-2.22,12.72,19.42,27.5,41.35,62294.4,0.4,-0.11,-1.61,-1.13,2.11,0,-7.9,-28349,1.01,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:UNG,UNG,13.29,4883835,13.38,7.36,11.71,-2.47,13.69,16.16,35.94,13.79,522377.3,-1.0,-1.0,-0.25,-0.36,1.25,0,-4.87,75547,0.75,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
NASDAQ:VCNX,VCNX,4.92,106088,4.98,32.03,47.13,1.19,4.88,8.5,44.54,45.81,491.75,0.16,-0.04,-0.64,-0.38,0.74,0,-4.14,-1608,0.45,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
NYSE:BBVA,BBVA,9.88,973706,9.89,7.72,8.25,-0.61,10.04,11.25,34.4,12.74,6371.89,0.12,0.05,-0.7,-0.66,1.03,0,-3.53,-4905,0.59,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
NASDAQ:ERIC,ERIC,6.8,14139924,6.81,7.87,7.22,-0.66,6.87,6.96,54.01,7.45,464378.65,0.17,0.17,-0.13,-0.05,1.18,0,-1.16,-222313,0.7,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:SPDN,SPDN,11.9,8019369,11.87,94.86,93.91,0.72,11.8,12.01,66.6,97.97,507278.43,-0.03,0.01,0.24,0.17,3.42,0,1.97,-124519,1.98,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:LABD,LABD,6.04,20701770,6.01,81.99,82.61,1.09,5.94,7.21,63.58,73.44,1185799.04,-0.44,-0.39,0.43,0.21,1.74,0,2.72,-90446,1.18,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:SCO,SCO,16.9,1331246,16.86,75.56,74.95,0.6,16.71,17.75,46.44,80.87,167005.8,0.19,0.3,0.39,0.3,1.05,0,3.62,-26875,0.74,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:YANG,YANG,9.4,4379599,9.37,94.87,94.87,1.65,9.24,9.65,64.1,77.48,5641.2,0.19,0.28,0.48,0.47,1.12,0,4.58,23034,0.78,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:QID,QID,41.6,8138073,41.37,96.57,97.62,2.71,40.11,43.07,66.81,97.29,2062785.2,0.1,0.63,2.26,1.68,1.33,0,5.4,5637,0.87,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:SPXU,SPXU,29.35,7989270,29.2,95.51,96.96,2.2,28.32,30.13,66.56,97.6,1130935.47,-0.29,0.01,1.7,1.23,1.16,0,5.8,17242,0.74,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:SPXS,SPXS,8.0,55271026,7.96,95.73,95.67,2.32,7.75,8.21,66.66,97.86,2665285.5,-0.07,0.01,0.47,0.34,1.66,0,5.89,-1116492,1.01,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:TWM,TWM,9.86,5558343,9.82,92.43,91.24,0.92,9.57,11.51,65.06,90.48,298600.24,-0.48,-0.45,1.04,0.75,1.31,0,7.29,10151,0.81,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:VXX,VXX,50.81,6183983,50.37,93.33,95.61,3.72,48.44,50.6,64.34,95.21,2206419.18,0.49,1.18,6.02,5.25,1.25,0,10.19,-6399,0.76,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:TZA,TZA,15.05,36368680,14.99,92.07,92.21,1.28,14.38,19.17,64.36,89.73,1562442.53,-1.15,-1.1,2.3,1.67,1.65,0,10.42,103345,1.05,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:NVDQ,NVDQ,6.8,20170947,6.65,96.58,96.43,8.8,6.17,7.56,58.07,97.22,1146078.8,-0.11,0.07,0.97,0.51,1.95,0,15.25,225410,1.52,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:UVXY,UVXY,29.11,11004161,28.68,93.63,95.67,5.49,27.36,28.9,64.98,94.21,3680191.16,0.31,0.86,4.95,4.28,1.84,0,15.38,-153170,1.09,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
AMEX:UVIX,UVIX,7.15,8439131,7.02,94.75,96.19,7.04,6.64,7.09,62.69,95.88,680227.68,0.05,0.22,1.55,1.34,1.55,0,20.37,-153209,0.96,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-13-43
