ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,10.31,765979,10.37,60.43,70.68,-2.91,10.64,31.53,34.29,49.13,120995.29,-0.06,-1.6,-1.65,-1.53,0.74,0,-8.19,6105,0.5,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
AMEX:BOIL,BOIL,9.34,11900672,9.36,36.62,32.18,-4.69,9.67,13.52,36.66,39.23,465358.85,-1.75,-1.69,-0.03,-0.38,1.44,0,-7.06,-159011,0.93,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
NASDAQ:AMD,AMD,135.56,48536427,136.25,11.3,9.71,-2.36,139.44,194.06,26.66,17.63,99236561.65,-4.66,-7.38,-8.61,-8.86,1.56,0,-6.51,-956062,0.83,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
NASDAQ:AFRM,AFRM,26.83,3103812,27.01,23.57,36.29,-4.42,27.71,32.88,28.58,8.79,908222.33,-0.73,-0.94,-1.37,-2.09,1.21,0,-4.79,12501,0.59,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
NASDAQ:ASML,ASML,890.18,726526,891.7,4.59,10.05,-1.84,906.82,1146.4,35.9,11.05,1706736.0,-29.86,-37.63,-44.4,-34.48,0.68,0,-3.56,-6604,0.4,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
AMEX:EWJ,EWJ,67.78,4517614,67.88,17.22,18.69,-0.67,68.25,72.4,39.73,43.58,3143365.28,0.24,0.0,-2.97,-2.98,2.19,0,-1.23,-114564,0.88,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
NASDAQ:MSFT,MSFT,418.75,14246203,419.13,54.92,54.89,-1.31,422.52,474.76,36.11,55.76,41304913.99,-3.13,-6.69,0.16,2.9,1.38,0,-0.48,-208251,0.59,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
AMEX:FXY,FXY,61.73,110989,61.64,91.01,92.63,0.34,61.49,61.68,70.24,86.53,108027.5,0.41,0.73,0.42,0.32,0.83,0,0.47,-2695,0.55,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
AMEX:DRIP,DRIP,10.1,1595461,10.07,53.21,49.37,2.85,9.88,10.19,57.62,55.13,240087.1,0.04,0.07,0.62,0.7,1.54,0,6.53,-16238,0.82,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
AMEX:KOLD,KOLD,74.86,782217,74.62,67.03,72.49,5.36,72.0,78.64,60.25,61.51,202092.17,5.33,5.61,0.17,2.55,1.53,0,8.19,-31741,0.94,delayed_streaming_900,2,turttle_email,08-01-2024-12-55
