ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:CDNA,CDNA,23.01,1836858,23.38,4.34,10.06,15.56,24.5,21.84,55.86,18.63,1381821.54,1.18,1.49,3.74,3.81,10.92,0,-11.52,2210,2.37,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NYSE:OKLO,OKLO,8.35,1715691,8.47,19.14,24.61,-10.69,8.57,9.61,35.9,32.39,783364.85,-0.1,-0.04,-0.95,-0.91,1.66,0,-8.5,-31904,0.5,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:GH,GH,33.26,1748824,33.3,49.18,39.79,-5.96,33.81,36.58,42.63,39.92,276373.89,1.36,1.55,-2.53,-2.49,3.48,0,-7.03,-74273,0.87,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:AMD,AMD,136.5,32326957,137.95,2.67,3.51,-4.54,140.74,193.98,26.66,10.95,118159992.2,-4.65,-7.3,-7.86,-9.67,1.6,0,-5.87,-1202398,0.55,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:COIN,COIN,215.96,2412814,218.81,4.08,3.78,-4.9,222.0,265.4,28.73,5.01,17446512.02,2.02,-0.96,-16.29,-16.44,0.66,0,-4.7,-102233,0.28,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:VCYT,VCYT,23.1,168627,23.23,4.12,1.98,-3.45,23.65,25.39,36.27,6.97,106467.95,0.48,0.41,-0.88,-0.95,1.26,0,-4.49,-2640,0.2,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:TWST,TWST,53.17,283730,54.04,2.32,2.4,-4.38,55.08,60.7,37.56,8.76,500017.5,2.19,1.78,-3.15,-3.3,1.17,0,-3.92,1371,0.3,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:TER,TER,123.85,835750,125.35,5.02,6.14,-3.54,126.9,172.22,33.95,12.96,1684332.63,-2.34,-5.73,-4.48,-3.02,1.38,0,-3.82,-103718,0.28,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:NTLA,NTLA,25.62,273937,25.61,38.91,31.07,-3.44,25.86,28.42,38.03,78.05,140682.24,0.61,0.59,-0.89,-0.91,0.96,0,-3.79,3262,0.2,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:BEAM,BEAM,30.12,281094,30.34,4.84,5.37,-5.24,30.82,34.13,45.88,21.38,348665.5,1.59,1.92,-1.67,-1.6,0.78,1,-3.21,-9106,0.17,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:CRSP,CRSP,55.72,342895,55.96,21.26,15.65,-3.32,56.37,61.14,39.36,44.37,436421.79,-0.04,-0.06,-1.76,-1.7,1.18,0,-2.91,-8405,0.29,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:KTOS,KTOS,21.93,184201,22.05,4.57,4.27,-3.39,22.27,23.05,36.18,6.77,209782.38,0.45,0.49,-0.64,-0.44,1.1,0,-2.71,-15538,0.22,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NYSE:MGA,MGA,43.03,942822,43.26,5.81,10.55,-3.56,43.74,45.87,40.79,12.54,208523.38,0.03,-0.01,-1.67,-1.39,2.65,0,-1.98,-100433,0.56,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:ZM,ZM,59.86,525587,60.1,1.91,2.03,-1.03,60.34,61.38,42.73,2.94,517403.25,0.02,0.31,-1.49,-1.42,0.94,0,-0.96,-43566,0.23,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:INTU,INTU,641.78,195551,647.21,0.99,2.29,-0.7,652.84,669.29,34.43,8.6,966528.21,3.13,1.9,-5.81,-15.44,0.79,0,-0.81,-1984,0.15,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NASDAQ:IRDM,IRDM,28.61,120303,28.57,54.08,37.0,-1.39,28.58,29.36,46.4,75.52,50603.12,0.13,0.46,-0.3,-0.05,0.29,1,0.02,-5401,0.1,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
NYSE:TDOC,TDOC,8.68,10372394,8.8,38.1,49.09,-8.91,8.65,9.98,42.25,36.92,1674294.3,-0.27,-0.23,-0.91,-0.99,5.57,0,6.79,-291163,1.46,delayed_streaming_900,2,ark_previous,08-01-2024-11-25
