ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:BOIL,BOIL,8.93,16088489,9.05,1.72,2.18,-4.79,9.49,13.55,34.4,8.04,4484352.35,-1.76,-1.72,-0.55,-0.54,1.6,0,-11.14,-81453,1.26,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
NASDAQ:GRPN,GRPN,12.32,1683141,12.34,39.7,40.46,-3.03,12.67,19.42,28.15,41.13,140472.64,0.4,-0.11,-1.02,-1.1,2.2,0,-8.16,-39783,1.17,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:UNG,UNG,13.16,6653175,13.25,0.21,0.83,-2.41,13.55,16.17,35.22,9.4,8781470.6,-1.01,-1.01,-0.39,-0.38,1.51,0,-5.79,304325,1.03,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
NASDAQ:VCNX,VCNX,4.87,111673,4.88,17.02,8.66,-0.61,4.87,8.51,44.15,29.54,3457.63,0.16,-0.04,-0.37,-0.44,0.72,0,-5.07,600,0.47,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
NYSE:BBVA,BBVA,9.87,1038497,9.88,46.67,41.11,-0.7,10.03,11.25,34.58,62.34,35551.74,0.12,0.05,-0.67,-0.63,1.04,0,-3.61,-6853,0.63,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
NASDAQ:ERIC,ERIC,6.8,16130817,6.81,55.33,50.0,-0.51,6.86,6.96,54.86,50.37,3246590.64,0.17,0.17,-0.08,-0.05,1.23,0,-1.09,-103949,0.8,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:SPDN,SPDN,11.91,8672441,11.9,58.32,61.67,0.59,11.81,12.01,66.13,45.11,114990.08,-0.03,0.01,0.19,0.19,3.23,0,2.06,15321,2.14,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:LABD,LABD,6.02,22801228,6.02,31.06,32.43,0.25,5.95,7.21,62.87,33.93,1094200.25,-0.45,-0.39,0.08,0.2,1.75,0,2.47,-321161,1.3,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:SCO,SCO,16.95,1497620,16.95,74.93,77.15,0.74,16.74,17.76,46.64,65.49,301082.85,0.19,0.3,0.58,0.42,1.06,0,3.92,-9328,0.83,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:YANG,YANG,9.39,5106935,9.4,45.31,53.76,1.28,9.26,9.65,63.11,39.15,1295364.01,0.19,0.28,0.37,0.39,1.19,0,4.47,80444,0.91,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:QID,QID,41.7,9236416,41.63,60.85,64.15,1.88,40.31,43.09,66.27,47.07,2626138.72,0.1,0.64,2.12,1.8,1.38,0,5.65,-220449,0.99,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:SPXU,SPXU,29.45,8814904,29.38,62.5,63.48,1.76,28.43,30.15,66.28,53.31,1054962.6,-0.29,0.02,1.4,1.37,1.14,0,6.16,-204111,0.82,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:SPXS,SPXS,8.02,62020148,8.0,64.1,65.14,1.78,7.78,8.22,66.56,54.81,3781235.55,-0.07,0.01,0.39,0.37,1.62,0,6.29,-1906423,1.14,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:TWM,TWM,9.81,6163045,9.82,38.13,43.9,0.71,9.6,11.51,63.95,36.83,526037.75,-0.48,-0.46,0.64,0.68,1.28,0,6.75,28941,0.9,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:TZA,TZA,15.01,38954213,15.0,38.78,44.41,1.01,14.42,19.17,63.96,38.29,3275670.0,-1.15,-1.1,1.43,1.53,1.58,0,10.12,-382626,1.13,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:VXX,VXX,51.19,7298176,50.89,53.8,53.16,3.4,48.82,50.7,64.13,54.65,2238250.0,0.5,1.21,4.93,5.8,1.3,0,11.02,-309708,0.9,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:NVDQ,NVDQ,6.8,21966248,6.76,55.28,56.9,6.08,6.23,7.56,57.45,41.2,1538989.6,-0.11,0.07,0.84,0.52,1.97,0,15.25,-153100,1.65,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:UVXY,UVXY,29.31,13109189,29.1,53.27,52.67,4.84,27.67,28.95,64.38,54.67,3742204.91,0.32,0.88,4.01,4.7,1.93,0,16.19,-433368,1.3,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
AMEX:UVIX,UVIX,7.24,10318396,7.15,53.19,52.77,6.18,6.74,7.12,62.41,54.66,770987.7,0.05,0.23,1.25,1.49,1.65,0,21.89,-217327,1.17,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-14-25
