ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:SOXL,SOXL,34.72,143800188,34.5,82.65,80.1,-1.89,37.51,73.73,33.38,76.38,11400956.02,-2.83,-4.83,-4.6,-8.71,1.87,0,-17.43,-1520815,1.6,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:NVDX,NVDX,12.26,12600517,12.16,76.83,77.1,-1.13,13.29,20.46,37.46,62.96,555684.5,-0.56,-1.03,-1.37,-1.9,2.1,0,-15.51,-73191,1.83,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
NASDAQ:NVDL,NVDL,50.54,39374853,50.11,76.19,76.05,-1.14,54.69,84.43,37.73,71.35,3068227.68,-2.28,-4.25,-5.57,-7.84,1.95,0,-15.3,-774368,1.75,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
NASDAQ:CONL,CONL,38.42,3294659,38.14,81.08,79.59,-0.42,40.39,62.16,28.83,91.41,80534.79,-0.03,-1.42,-2.55,-6.41,0.98,0,-14.08,-16438,0.91,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:BOIL,BOIL,8.82,20350595,8.81,69.86,63.85,-3.08,9.32,13.57,34.6,55.04,141638.37,-1.76,-1.73,-0.73,-0.62,1.74,0,-12.29,-205857,1.6,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:TECL,TECL,74.35,3334409,73.92,79.17,79.35,-1.52,78.72,118.12,33.76,60.84,443349.05,-2.39,-4.93,-6.97,-9.09,1.58,0,-11.62,-74163,1.34,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:TNA,TNA,43.14,42136563,42.97,83.24,82.01,0.35,44.66,52.53,35.31,91.82,6860143.7,2.39,2.25,-1.28,-5.81,1.56,0,-10.26,-498686,1.44,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:URTY,URTY,50.87,3905799,50.66,84.13,81.74,0.18,52.47,61.92,35.18,91.75,596247.27,2.82,2.67,-1.44,-6.84,2.05,0,-10.22,-15619,1.78,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
NASDAQ:TSLT,TSLT,13.94,5715308,13.94,49.15,46.4,-3.67,14.81,23.1,35.8,84.8,178861.2,0.8,0.07,-1.22,-2.1,0.82,0,-10.18,-24970,0.72,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
NASDAQ:TSLL,TSLL,10.19,42184170,10.18,50.41,46.86,-3.46,10.85,16.81,36.04,85.19,927865.21,0.59,0.06,-0.89,-1.52,0.98,0,-10.07,-675371,0.84,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
NASDAQ:TQQQ,TQQQ,62.86,92586869,62.54,82.03,85.08,-0.61,65.42,88.62,32.62,72.96,18650171.85,-1.11,-2.61,-3.81,-4.81,1.57,0,-8.34,-1214131,1.35,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:UWM,UWM,41.76,3125847,41.65,83.6,78.83,0.02,42.78,47.79,35.31,89.49,485158.55,1.62,1.54,-0.78,-3.59,1.87,0,-6.76,4279,1.62,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:UPRO,UPRO,74.46,7776290,74.15,79.94,82.98,-0.41,76.46,86.53,34.11,81.59,771720.52,0.31,-0.51,-2.48,-3.45,1.67,0,-5.87,-56650,1.38,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:SPXL,SPXL,141.55,6021669,140.96,80.98,83.76,-0.34,145.14,164.47,34.16,93.87,1818275.0,0.6,-0.97,-4.69,-6.55,1.78,0,-5.84,-47566,1.5,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:QLD,QLD,90.45,4007246,90.15,81.91,84.2,-0.39,93.27,113.19,33.18,70.12,1921248.45,-0.84,-2.2,-3.49,-4.45,1.27,0,-5.55,-906,1.18,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:UDOW,UDOW,84.19,5407167,84.01,81.39,80.8,-0.21,86.1,91.18,38.94,76.84,244606.2,1.75,1.61,-1.64,-4.17,1.2,0,-5.52,-11916,1.11,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
NASDAQ:TSLA,TSLA,216.3,70523204,216.26,51.14,48.59,-1.65,222.79,271.16,37.36,85.06,48035014.5,8.12,3.19,-8.86,-15.06,0.76,0,-5.0,-1399903,0.66,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:BITX,BITX,32.93,7264510,32.77,84.45,84.86,1.95,32.99,41.77,46.41,47.84,232343.89,-0.32,-0.16,-0.78,-2.76,1.29,0,-4.41,-42345,1.11,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:YINN,YINN,20.21,2778395,20.18,82.12,65.15,-0.3,20.55,25.42,33.51,81.32,478997.21,-0.81,-0.98,-0.49,-0.93,1.03,0,-4.35,-7740,0.84,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:SSO,SSO,81.19,4169992,81.01,82.45,85.01,-0.25,82.86,89.52,34.02,90.01,1000374.58,0.3,-0.29,-1.72,-2.43,1.37,0,-3.94,-26915,1.1,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:TMF,TMF,54.79,12946300,54.9,16.46,21.79,-0.22,54.86,53.87,56.78,22.04,1229646.66,0.18,0.57,-0.58,2.05,2.81,0,1.28,-164962,2.36,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
AMEX:LABD,LABD,5.98,25738703,6.02,17.23,16.56,-1.01,5.96,7.21,61.66,3.9,875991.78,-0.45,-0.39,0.05,0.11,1.61,0,1.77,-107513,1.47,delayed_streaming_900,2,etf_leverage,08-01-2024-15-52
