ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:SOXL,SOXL,35.0,160147432,34.8,80.25,82.45,1.86,37.3,73.7,33.84,47.24,151288222.44,-2.82,-4.8,-4.34,-8.45,1.85,0,-16.77,4846885,1.79,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:UPST,UPST,25.4,7127507,25.32,53.45,47.89,0.08,26.21,31.37,36.16,63.83,5172273.07,0.7,0.44,-0.84,-2.61,1.39,0,-9.29,209365,1.34,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:AMD,AMD,132.54,93421425,132.16,88.13,86.21,-0.01,136.41,194.35,27.45,53.16,251623111.3,-4.71,-7.62,-4.64,-10.49,1.68,0,-8.59,1306913,1.6,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:NVDA,NVDA,109.21,514716188,108.41,81.1,74.73,1.14,112.1,137.06,39.46,46.51,1120818535.76,-1.28,-3.04,-4.63,-6.74,1.67,0,-7.08,8913004,1.58,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:IMNN,IMNN,1.34,3521940,1.33,62.73,66.11,-1.18,1.33,2.32,47.07,54.96,67296.01,0.06,0.09,0.0,-0.01,0.24,0,-6.94,32599,0.21,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:AFRM,AFRM,26.42,6925300,26.28,78.63,70.39,1.42,27.08,32.91,29.69,38.94,6920351.91,-0.74,-0.97,-1.14,-1.93,1.24,0,-6.25,350155,1.31,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
AMEX:NVDY,NVDY,25.07,2352096,24.82,82.76,79.15,1.21,25.79,29.83,42.78,42.2,592962.09,-0.75,-0.95,-1.05,-1.39,1.34,0,-6.21,-5312,1.29,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NYSE:BA,BA,178.31,13732101,177.78,72.55,76.48,-0.35,180.52,190.03,37.74,72.88,168507345.6,0.74,0.76,-2.41,-14.81,2.32,0,-6.15,942205,2.14,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:SOFI,SOFI,7.16,49698636,7.13,71.17,55.36,0.77,7.27,8.06,40.6,67.32,13772843.0,0.17,0.16,-0.24,-0.38,1.07,0,-5.42,2508232,1.05,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:META,META,497.74,42822121,496.13,71.33,70.39,0.53,508.25,542.71,41.15,44.88,291870810.93,-7.01,-7.15,-8.93,25.85,3.38,0,-4.46,652086,2.8,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:SBUX,SBUX,75.11,17064826,74.95,77.57,82.25,1.53,74.9,78.38,41.77,57.55,48701248.89,-0.79,-0.5,0.43,-3.03,1.26,0,-3.57,666861,1.07,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:CRWD,CRWD,224.22,9769033,223.41,80.41,65.99,1.05,225.92,436.92,27.61,76.04,64143348.75,-26.05,-36.41,-2.27,-6.76,0.42,0,-3.35,306201,0.46,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:IBIT,IBIT,36.07,36364822,36.0,90.89,89.98,1.75,35.98,40.59,47.96,66.98,46971363.96,0.31,0.4,-0.33,-1.38,1.35,0,-1.98,2596814,1.29,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:TLRY,TLRY,1.99,32973647,1.99,40.28,38.5,-1.0,2.04,2.03,42.2,74.41,1761270.65,0.03,0.05,-0.05,-0.05,1.35,0,-1.49,532983,1.3,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:PYPL,PYPL,65.31,18603083,65.45,55.66,66.87,-0.48,66.01,64.85,54.68,33.98,37012170.6,-0.15,0.62,-1.16,-0.53,1.25,0,-0.71,597526,1.23,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NYSE:MA,MA,462.41,2588329,461.38,84.54,87.5,0.36,462.36,461.23,52.05,94.27,45722856.9,-1.04,1.44,-1.15,-2.81,1.0,0,-0.66,93192,0.96,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NYSE:PFE,PFE,30.65,39654364,30.68,27.94,40.83,0.28,30.48,31.59,62.94,18.84,68553935.5,0.58,0.68,0.46,0.06,1.03,0,-0.23,2688132,0.92,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:MHUA,MHUA,0.92,2314224,0.94,58.02,58.47,-5.15,0.93,1.05,33.89,50.42,59198.32,0.05,0.04,-0.01,-0.08,0.8,0,2.22,34277,0.38,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
NASDAQ:NVAX,NVAX,12.57,6452681,12.64,56.9,71.12,0.48,12.52,17.9,40.49,42.11,4959584.3,0.36,0.07,0.13,-0.3,0.7,0,3.88,239404,0.72,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
AMEX:YANG,YANG,9.4,6448975,9.41,27.94,20.56,-0.32,9.3,9.65,63.24,27.82,2697419.84,0.19,0.28,0.19,0.38,1.2,0,4.56,356346,1.15,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
AMEX:SOXS,SOXS,28.46,76558790,28.67,20.18,17.97,-1.17,27.06,29.85,60.62,53.57,48301891.17,0.4,1.13,2.29,4.14,1.25,0,14.21,1491060,1.23,delayed_streaming_900,2,trader_live_email,08-01-2024-17-13
