ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:BOIL,BOIL,9.37,11601319,9.37,28.48,18.68,-3.96,9.68,13.51,36.99,45.94,613294.55,-1.75,-1.68,-0.11,-0.12,1.45,1,-6.8,-212662,0.91,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
NASDAQ:GRPN,GRPN,12.6,1017727,12.66,13.87,31.48,-0.51,12.83,19.38,27.92,16.49,69352.71,0.4,-0.09,-0.81,-1.03,1.67,0,-6.07,-3975,0.71,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:UNG,UNG,13.47,4184848,13.48,26.05,16.57,-2.04,13.74,16.14,37.78,46.1,333921.3,-1.0,-0.99,-0.07,-0.07,1.31,1,-3.58,-74035,0.65,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
NASDAQ:VCNX,VCNX,4.95,89774,4.89,76.98,73.06,3.13,4.85,8.49,44.8,68.05,495.0,0.16,-0.03,-0.17,-0.88,0.76,0,-3.51,-141,0.38,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
NYSE:BBVA,BBVA,9.91,891599,9.93,2.98,6.02,-1.59,10.05,11.24,34.73,15.25,45985.77,0.12,0.06,-0.59,-0.63,1.03,0,-3.17,-19635,0.54,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
NASDAQ:ERIC,ERIC,6.84,12351997,6.85,43.92,55.92,-1.08,6.88,6.97,56.24,33.29,100669.42,0.17,0.18,-0.01,-0.02,1.19,0,-0.51,-627293,0.61,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:LABD,LABD,5.97,17278474,5.97,44.2,40.56,0.66,5.92,7.21,62.12,61.72,528947.97,-0.45,-0.39,0.15,0.13,1.7,0,1.53,-401465,0.99,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:SPDN,SPDN,11.85,5817881,11.83,69.5,55.96,1.41,11.78,12.0,65.81,78.63,100784.25,-0.03,0.01,0.13,0.14,2.92,0,1.54,-1250832,1.44,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:SCO,SCO,16.84,995381,16.81,94.75,86.79,1.75,16.66,17.74,46.11,65.59,92266.36,0.18,0.3,0.31,0.1,0.95,0,3.25,-26162,0.55,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:YANG,YANG,9.33,3501017,9.29,80.17,73.94,2.15,9.21,9.64,63.45,81.09,463727.68,0.19,0.27,0.33,0.41,1.06,0,3.79,123438,0.62,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:QID,QID,41.11,7201682,40.85,91.35,78.54,4.74,39.95,42.98,66.08,83.42,2206576.8,0.09,0.59,1.19,1.38,1.34,0,4.16,96648,0.77,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:SPXU,SPXU,28.96,7146028,28.86,76.67,61.89,4.19,28.22,30.07,65.41,81.4,587857.19,-0.29,-0.02,0.9,0.97,1.27,0,4.4,-295545,0.67,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:SPXS,SPXS,7.89,43913237,7.86,74.82,60.37,4.16,7.7,8.2,65.62,81.83,1702501.48,-0.07,0.0,0.23,0.26,1.65,0,4.5,-1378395,0.8,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:TWM,TWM,9.73,4567918,9.74,30.63,31.18,3.84,9.52,11.51,62.79,61.79,406119.04,-0.48,-0.47,0.6,0.6,1.36,0,5.89,103221,0.67,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:VXX,VXX,49.72,5322676,49.4,80.02,66.26,6.25,48.16,50.33,63.0,76.44,1510085.4,0.47,1.09,4.44,4.05,1.32,0,7.83,-92513,0.66,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:TZA,TZA,14.84,33345337,14.82,36.28,35.05,5.81,14.33,19.17,62.91,65.65,3411846.9,-1.15,-1.12,1.38,1.37,1.77,0,8.88,-563855,0.96,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:NVDQ,NVDQ,6.5,17405498,6.4,89.52,72.44,10.92,6.09,7.52,56.89,84.49,1570894.0,-0.12,0.05,0.22,0.32,1.9,0,10.17,41704,1.31,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:UVXY,UVXY,28.15,8665659,27.88,79.67,65.99,9.3,27.03,28.66,63.45,76.73,2803597.54,0.3,0.79,3.58,3.29,1.76,0,11.57,-14083,0.86,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
AMEX:UVIX,UVIX,6.86,6428873,6.77,78.06,64.34,12.43,6.52,7.02,61.08,77.51,121186.8,0.05,0.2,1.14,1.03,1.47,0,15.49,-153894,0.73,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-01-2024-12-43
