ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:BOIL,BOIL,8.78,15298231,8.77,69.68,70.6,4.78,8.72,13.38,38.76,39.07,27467.64,-1.75,-1.72,-0.23,-0.03,1.33,0,-3.57,-217196,1.13,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
NASDAQ:ASML,ASML,811.12,2799516,809.29,92.06,78.4,-0.32,809.21,1139.41,37.02,83.08,682147.72,-32.72,-43.75,3.96,-61.5,2.55,0,-1.59,-18242,1.56,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
NASDAQ:MSFT,MSFT,406.96,18724094,406.45,61.41,52.51,0.1,407.14,473.01,38.11,70.47,6777159.84,-4.15,-8.13,-0.19,-7.94,1.1,0,-1.34,-358679,0.75,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
AMEX:EWJ,EWJ,64.56,10254125,64.5,91.13,88.65,0.22,64.48,73.14,39.09,76.3,1688111.6,0.11,-0.39,0.3,-2.69,2.95,0,-0.85,-192718,1.96,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
NASDAQ:AMD,AMD,133.4,64254438,133.2,58.21,56.29,-0.73,134.48,193.67,29.94,76.94,10413034.8,-5.39,-8.11,-1.6,2.95,1.27,0,-0.08,-1143128,1.06,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
AMEX:FXY,FXY,63.08,556253,63.04,68.5,75.43,0.2,62.92,62.38,76.12,40.54,397277.84,0.51,0.92,0.16,1.28,3.28,0,0.78,5750,2.57,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
NASDAQ:AFRM,AFRM,25.42,5804357,25.32,69.75,60.91,1.38,24.8,33.04,34.48,81.78,102463.6,-0.81,-1.11,1.18,-0.78,1.39,0,1.09,-106733,1.09,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
NASDAQ:NNE,NNE,9.5,773513,9.51,45.83,47.91,0.64,9.16,30.7,35.52,34.67,49400.0,-0.45,-1.96,0.4,-0.36,0.61,0,1.17,-16764,0.53,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
AMEX:KOLD,KOLD,79.4,778043,79.29,31.51,28.49,-4.56,79.57,81.03,58.81,81.87,39625.0,5.55,6.2,2.09,0.23,0.92,0,4.3,-2761,0.9,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
AMEX:DRIP,DRIP,11.18,2956557,11.2,14.22,17.05,-0.14,11.05,10.58,62.37,38.45,1118.89,0.07,0.18,0.24,0.98,1.65,0,7.09,-86568,1.45,delayed_streaming_900,2,turttle_email,08-02-2024-15-31
