ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:BOIL,BOIL,8.37,11237854,8.4,15.09,15.19,-5.0,8.74,13.43,34.1,15.86,1046969.82,-1.76,-1.75,-0.43,-0.96,1.3,0,-8.02,-26812,0.83,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
NASDAQ:CONL,CONL,36.4,4520320,36.74,4.61,12.66,2.54,37.36,62.71,30.9,16.0,53724.15,-0.45,-2.17,-1.07,-3.1,1.83,0,-7.57,12212,1.25,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
NASDAQ:TSLT,TSLT,12.89,6002697,12.92,13.78,19.05,-0.16,13.24,23.12,42.15,25.58,105654.64,0.61,-0.19,-0.9,-1.8,0.97,0,-6.25,-35639,0.77,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
NASDAQ:TSLL,TSLL,9.4,38456956,9.44,16.74,23.11,-0.31,9.67,16.83,42.3,25.72,1720953.0,0.44,-0.13,-0.68,-1.34,0.94,0,-6.04,23353,0.77,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:SOXL,SOXL,28.96,150370777,29.28,11.12,17.78,-1.73,29.79,74.07,34.23,20.62,17204085.14,-3.4,-5.72,-4.52,-7.5,2.2,0,-5.24,-1081418,1.56,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:BITX,BITX,32.85,5382095,32.86,50.31,57.61,2.04,33.71,41.52,44.85,29.81,103021.98,-0.33,-0.35,0.4,0.33,1.16,0,-5.03,-12258,0.79,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:UDOW,UDOW,79.64,6658539,79.86,11.53,21.7,0.67,80.43,91.25,38.71,22.13,1572013.96,1.62,1.07,-4.14,-5.11,1.82,0,-3.72,-9421,1.36,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
NASDAQ:TSLA,TSLA,207.84,55124523,208.39,15.76,22.69,-0.13,211.08,271.8,42.43,25.8,42923803.59,6.76,1.25,-7.32,-13.73,0.75,0,-3.28,-478093,0.53,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
NASDAQ:NVD,NVD,2.66,58398553,2.64,77.66,68.1,-0.15,2.67,2.82,52.96,73.67,584538.44,-0.02,0.04,0.1,0.26,1.75,0,-2.96,-260321,1.38,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:SPXL,SPXL,132.75,8331831,133.28,16.88,27.11,0.97,133.76,165.45,35.41,24.04,3686056.1,0.11,-1.94,-7.27,-10.3,3.3,0,-2.88,-38835,1.88,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:UPRO,UPRO,69.87,8334731,70.12,16.67,26.97,0.91,70.34,87.03,35.57,24.01,2205376.68,0.05,-1.02,-3.85,-5.46,2.19,0,-2.84,-91793,1.38,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
NASDAQ:TQQQ,TQQQ,58.32,79998885,58.41,21.02,29.92,0.76,58.53,88.34,35.72,24.45,18582401.1,-1.52,-3.18,-3.74,-5.87,1.57,0,-2.23,-566931,1.11,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:TECL,TECL,67.72,3126011,67.91,22.91,28.6,-0.07,67.98,118.07,37.2,27.31,546356.41,-3.08,-5.9,-5.3,-9.54,2.02,0,-2.08,-67506,1.21,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:SSO,SSO,77.9,4438468,78.08,15.53,26.89,0.56,78.3,89.89,35.6,25.29,541032.36,0.11,-0.65,-2.78,-3.95,2.37,0,-1.89,-35565,1.11,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:QLD,QLD,86.11,9744825,86.19,22.14,31.91,0.44,86.32,113.01,36.14,29.23,897643.3,-1.21,-2.73,-3.65,-5.6,2.23,0,-1.45,-19345,2.73,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:TZA,TZA,16.51,34314030,16.48,68.66,60.7,-1.52,16.57,18.66,63.41,66.87,1341866.76,-1.09,-0.87,1.37,1.62,1.36,0,-0.3,-443092,0.97,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
AMEX:TWM,TWM,10.47,5477195,10.46,69.52,61.79,-1.04,10.5,11.31,63.76,70.96,236515.04,-0.45,-0.36,0.58,0.7,1.25,0,-0.29,122712,0.81,delayed_streaming_900,2,etf_leverage,08-02-2024-13-43
