ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:TWST,TWST,45.67,1776175,45.83,15.1,18.88,-0.52,46.66,61.21,33.92,33.43,456197.63,1.92,0.86,-7.7,-7.31,6.06,0,-4.85,-29584,1.85,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:BEAM,BEAM,27.5,654071,27.33,85.86,84.32,1.72,27.32,33.99,44.16,63.64,60857.5,1.59,1.6,-2.79,-2.82,1.23,0,-4.01,-3461,0.41,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:CRSP,CRSP,51.12,1281691,50.77,95.11,88.01,1.31,50.88,61.45,37.76,86.43,171267.86,-0.15,-0.57,-4.37,-4.44,2.99,0,-3.54,-32784,1.16,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NYSE:TDOC,TDOC,7.95,3192292,7.96,30.88,30.21,-1.3,8.03,10.17,36.74,64.52,169347.68,-0.28,-0.33,-0.78,-0.93,0.99,0,-3.43,-23076,0.38,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:GH,GH,30.85,1174502,30.84,40.86,44.53,1.43,30.87,36.53,41.4,58.58,27765.0,1.34,1.25,-1.95,-2.4,1.26,0,-3.41,-35795,0.52,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NYSE:MGA,MGA,41.0,1442895,40.8,92.81,93.31,-1.01,41.18,46.08,43.5,77.67,574943.0,-0.03,-0.23,-1.81,-2.08,2.4,0,-3.1,6868,0.77,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:COIN,COIN,208.15,6264339,207.2,71.63,75.73,-0.76,208.7,266.65,32.53,46.41,2499641.3,0.96,-3.07,-3.73,-8.53,1.3,0,-2.33,-123969,0.72,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:KTOS,KTOS,20.8,352822,20.75,89.21,84.21,0.97,20.77,23.04,39.55,66.77,16656.0,0.43,0.36,-0.91,-1.05,1.3,0,-1.65,-1389,0.41,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:TER,TER,118.1,1009635,118.22,35.5,37.8,2.26,117.62,173.06,37.06,38.96,171696.83,-3.26,-6.81,-4.03,-5.19,0.98,0,-1.38,-23117,0.33,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:NTLA,NTLA,23.66,582289,23.57,86.56,74.39,1.05,23.55,28.31,38.57,62.94,82171.18,0.55,0.34,-1.6,-1.91,1.33,0,-1.38,-13127,0.43,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:INTU,INTU,621.49,663465,620.59,58.84,60.8,1.7,617.98,665.59,37.84,34.08,497192.0,2.47,0.1,-12.17,-18.52,1.87,0,-0.87,-19703,0.53,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:IRDM,IRDM,28.15,621161,28.15,44.76,48.4,-0.39,28.17,29.52,51.15,37.28,56300.0,0.2,0.46,-0.76,-0.66,0.59,0,-0.81,-9314,0.5,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NYSE:OKLO,OKLO,8.06,1193808,8.04,45.81,42.5,1.38,8.04,9.58,40.74,35.42,67295.73,-0.1,-0.09,-0.16,-0.19,0.75,0,-0.68,-27900,0.34,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:ZM,ZM,58.2,1076479,58.0,91.09,88.24,0.57,57.77,61.29,44.31,71.15,1028170.75,0.03,0.12,-1.18,-1.24,1.31,0,0.19,20933,0.47,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:AMD,AMD,135.86,44981731,135.54,45.86,43.75,2.41,135.03,193.48,32.37,57.48,23493830.5,-5.35,-7.92,2.4,-0.86,1.36,0,1.76,-963926,0.74,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:VCYT,VCYT,21.82,214294,21.72,88.89,84.95,0.92,21.66,25.36,38.57,81.22,13999.44,0.43,0.25,-0.72,-1.0,0.65,0,2.92,-5567,0.26,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
NASDAQ:CDNA,CDNA,22.98,594755,22.93,66.67,63.7,0.44,22.95,22.82,60.92,68.2,28230.13,1.29,1.72,-0.81,0.61,1.15,0,4.38,-13167,0.51,delayed_streaming_900,2,ark_previous,08-02-2024-12-37
