ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,9.07,179195,9.45,19.35,29.79,-8.79,9.02,30.75,33.16,6.56,74796.15,-0.46,-2.0,-1.04,-2.7,1.1,0,-3.35,82883,0.12,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
NASDAQ:AFRM,AFRM,24.84,775297,25.62,13.49,35.71,-6.4,24.85,33.11,28.86,25.32,1476093.84,-0.82,-1.16,-2.24,-3.47,1.64,0,-1.23,24872,0.15,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
NASDAQ:MSFT,MSFT,411.12,2413849,413.68,13.48,28.69,-1.13,412.25,472.48,38.69,22.55,57972315.9,-4.08,-7.8,-7.93,-7.34,0.89,0,-0.33,-27240,0.1,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
AMEX:BOIL,BOIL,9.07,2423695,8.93,88.85,81.83,0.89,9.06,13.35,39.05,75.84,1032532.2,-1.75,-1.7,-0.37,-0.39,0.95,0,-0.33,-36290,0.18,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
NASDAQ:ASML,ASML,823.95,444520,855.25,11.51,28.12,-6.88,818.45,1138.09,37.86,22.06,28268900.55,-32.52,-42.72,-71.74,-113.1,2.39,0,-0.03,41901,0.25,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
AMEX:FXY,FXY,62.66,52052,62.18,91.59,66.15,1.53,62.71,62.25,73.29,91.16,155271.73,0.5,0.88,1.09,0.97,1.81,0,0.11,26110,0.24,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
AMEX:EWJ,EWJ,65.22,860214,66.45,6.35,32.22,-3.28,65.14,72.98,38.58,9.04,10095469.02,0.12,-0.34,-2.76,-5.76,2.36,0,0.15,-439210,0.16,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
AMEX:KOLD,KOLD,76.49,122478,77.84,13.61,17.54,-1.3,76.58,80.43,57.95,28.36,379471.85,5.5,5.97,2.72,2.75,1.32,0,0.47,47956,0.14,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
NASDAQ:AMD,AMD,136.29,11041521,133.77,81.4,79.46,2.07,134.96,193.45,32.9,95.32,122326524.0,-5.34,-7.88,-1.17,-8.23,2.09,0,2.09,2929972,0.18,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
AMEX:DRIP,DRIP,10.68,294855,10.4,93.88,73.43,4.91,10.62,10.4,59.38,95.64,192282.72,0.06,0.14,0.65,1.15,2.29,0,2.3,184444,0.14,delayed_streaming_900,2,turttle_email,08-02-2024-09-58
