ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:IMNN,IMNN,1.1,1386386,1.13,6.97,5.86,-10.56,1.18,2.32,46.15,6.96,22852.5,0.06,0.05,-0.23,-0.2,0.14,0,-6.78,-63730,0.08,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
AMEX:SOXL,SOXL,29.23,146043164,29.48,11.78,6.48,1.0,29.81,74.03,34.69,8.54,17089318.77,-3.4,-5.7,-4.24,-7.22,2.27,0,-4.35,-2668535,1.51,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NYSE:BA,BA,169.3,6948734,169.26,24.33,27.86,0.47,169.68,191.73,37.73,30.84,2580205.58,0.5,-0.47,-8.22,-10.36,1.8,0,-3.38,-82591,0.95,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:PYPL,PYPL,62.04,11977066,61.99,63.02,64.72,0.85,62.0,65.01,52.03,35.21,1867670.28,0.0,0.61,-3.31,-3.62,1.33,0,-3.06,-162456,0.74,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:IBIT,IBIT,35.92,26118584,35.97,31.48,41.79,0.03,36.31,40.45,45.47,19.27,1506388.59,0.3,0.28,0.15,0.13,1.49,0,-2.74,-504826,0.88,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:SOFI,SOFI,6.74,41876292,6.74,45.41,34.33,0.82,6.77,8.04,39.26,41.61,771438.15,0.15,0.1,-0.36,-0.45,1.43,0,-2.32,-723016,0.9,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NYSE:PFE,PFE,30.26,21908042,30.29,67.6,76.39,0.13,30.57,31.6,54.51,34.52,2053153.56,0.59,0.64,-0.46,-0.28,1.22,0,-2.01,-150639,0.52,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:AFRM,AFRM,24.99,3828009,24.93,63.8,62.42,3.75,24.57,33.09,32.0,42.07,496201.44,-0.82,-1.15,-1.19,-1.81,1.22,0,-0.64,-58139,0.72,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:CRWD,CRWD,215.99,6091125,215.65,54.78,53.57,1.86,214.6,430.18,29.98,33.4,1984979.82,-28.44,-38.01,-6.65,-9.32,0.37,0,-0.53,-85538,0.28,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:UPST,UPST,24.13,3053735,24.18,29.72,24.02,1.75,24.06,31.28,37.36,35.5,116137.8,0.61,0.21,-1.04,-1.78,0.93,0,-0.3,-53703,0.59,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:META,META,488.0,15246736,488.25,37.09,24.82,1.08,487.1,534.9,46.34,46.02,13625605.33,-6.78,-5.89,-5.69,-12.2,1.48,0,-0.2,-195861,0.86,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:AMD,AMD,133.5,50393139,133.84,17.69,11.87,-0.51,134.9,193.66,29.44,24.18,24217597.62,-5.39,-8.11,3.07,-1.64,1.34,0,0.0,-996146,0.83,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:TLRY,TLRY,1.92,15988079,1.91,78.53,83.57,3.26,1.88,2.03,44.65,54.7,19779.25,0.03,0.04,-0.07,-0.14,0.91,0,0.26,-392571,0.59,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NYSE:MA,MA,461.44,2160594,462.06,12.44,20.16,-0.65,463.05,463.3,52.61,11.05,4194028.16,-0.35,2.43,1.1,0.56,2.14,0,0.27,10458,0.82,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
AMEX:YANG,YANG,9.6,6146773,9.6,39.25,35.8,-1.23,9.65,9.79,59.48,60.37,85497.6,0.22,0.31,0.16,0.24,1.58,0,0.39,-260750,1.09,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:NVAX,NVAX,11.98,3232162,11.99,36.36,30.35,0.5,12.02,17.89,40.54,60.11,120760.12,0.26,-0.13,-0.55,-0.69,0.59,0,0.42,-96146,0.37,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
AMEX:NVDY,NVDY,24.27,1720420,24.33,8.81,8.36,1.71,24.03,29.88,46.84,6.35,113902.72,-0.81,-1.03,-0.27,-1.22,1.36,0,1.59,-52689,0.94,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:NVDA,NVDA,105.6,320438082,106.03,13.93,10.15,1.83,105.07,137.16,43.66,18.13,117432513.59,-1.74,-3.58,-1.33,-5.52,1.54,0,1.77,-6290807,0.93,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:SBUX,SBUX,76.5,8709500,76.43,82.39,86.73,0.43,75.98,78.43,46.84,36.06,1282448.75,-0.71,-0.39,1.89,2.25,1.03,0,1.85,-62162,0.52,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
AMEX:SOXS,SOXS,33.28,82593143,33.08,87.04,92.99,-0.81,32.86,31.74,61.56,91.33,12283137.2,0.66,1.69,3.86,5.43,1.96,0,3.24,-1659967,1.36,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
NASDAQ:MHUA,MHUA,0.9,489209,0.9,51.66,58.9,1.38,0.9,1.06,34.2,48.24,806.04,0.04,0.03,-0.07,-0.05,0.19,0,4.66,-17532,0.08,delayed_streaming_900,2,trader_live_email,08-02-2024-13-22
