ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:SOXL,SOXL,28.61,187144600,28.94,35.39,32.89,0.03,29.59,74.12,33.64,44.7,28378573.71,-3.41,-5.75,-0.37,-6.28,2.0,0,-6.38,-1777535,1.94,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:SOFI,SOFI,6.62,57346376,6.64,15.17,12.99,-1.87,6.74,8.05,37.56,18.12,6937937.68,0.15,0.09,-0.07,-0.5,1.32,0,-4.13,-839700,1.23,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:IBIT,IBIT,35.56,32888553,35.66,14.03,18.63,-1.19,36.19,40.44,42.97,6.8,4114932.08,0.29,0.25,-0.34,-0.45,1.2,0,-3.71,-337924,1.11,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:IMNN,IMNN,1.14,1860222,1.14,59.13,55.38,2.7,1.16,2.31,46.95,48.02,6295.08,0.06,0.06,-0.09,-0.16,0.15,0,-3.39,-13522,0.11,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NYSE:BA,BA,169.53,9854351,169.12,87.38,78.68,0.8,169.42,191.68,38.04,85.79,8070266.35,0.5,-0.45,1.04,-7.57,1.62,0,-3.25,-259166,1.35,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:PYPL,PYPL,61.98,17582847,62.07,40.54,45.13,-0.25,62.02,65.01,51.76,39.79,5079360.82,0.0,0.61,0.48,-3.47,1.18,0,-3.16,-249234,1.09,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:MHUA,MHUA,0.83,758306,0.85,6.64,16.5,-7.72,0.88,1.07,30.61,18.85,3322.0,0.04,0.02,-0.05,-0.11,0.29,0,-2.94,33764,0.12,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:TLRY,TLRY,1.86,21975161,1.87,25.22,25.33,-1.59,1.88,2.03,40.1,44.86,559867.55,0.03,0.04,0.01,-0.14,0.9,0,-2.61,207400,0.82,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:UPST,UPST,23.75,4502564,23.83,49.62,52.95,-1.17,24.0,31.31,35.5,42.63,1440027.69,0.6,0.18,0.04,-1.67,0.92,0,-1.87,85286,0.87,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NYSE:PFE,PFE,30.32,34577293,30.24,93.14,82.41,0.56,30.44,31.6,55.23,87.98,11189743.05,0.59,0.64,0.1,-0.38,1.18,0,-1.8,-526372,0.82,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:NVAX,NVAX,11.74,4960205,11.73,82.4,77.74,0.75,11.91,17.91,39.99,68.37,476362.32,0.26,-0.15,-0.14,-0.87,0.62,0,-1.59,-42269,0.57,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:AMD,AMD,131.52,70028328,132.35,13.37,15.18,-0.74,134.3,193.83,28.07,33.83,58664901.37,-5.42,-8.26,-2.64,-0.43,1.26,0,-1.48,-690664,1.15,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:META,META,485.32,19674861,486.59,28.0,29.48,-0.45,487.14,534.78,44.99,46.49,38879309.7,-6.83,-6.1,1.83,-9.83,1.34,0,-0.75,-237667,1.11,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NYSE:MA,MA,460.89,2854009,461.06,27.99,34.18,-0.04,462.61,463.17,52.06,43.91,5576289.3,-0.35,2.38,-3.81,0.26,1.72,0,0.15,-5074,1.09,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:CRWD,CRWD,217.67,8086253,217.21,56.37,51.7,0.82,215.17,430.02,31.31,63.05,5065019.35,-28.41,-37.87,5.7,-5.84,0.36,0,0.24,-132126,0.37,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
AMEX:YANG,YANG,9.6,8568443,9.59,60.43,55.59,0.1,9.63,9.79,59.55,66.58,261041.57,0.22,0.31,-0.12,0.18,1.59,0,0.42,-207329,1.52,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:SBUX,SBUX,75.79,11384556,76.03,9.72,10.17,-0.36,76.03,78.35,43.94,18.47,4361349.3,-0.72,-0.45,-0.31,0.84,0.75,0,0.91,-45490,0.68,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:AFRM,AFRM,25.47,6679852,25.48,63.02,60.71,1.07,24.9,33.04,34.74,65.51,1503811.5,-0.81,-1.11,1.41,-0.75,1.42,0,1.27,-134977,1.25,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
AMEX:NVDY,NVDY,24.29,2133969,24.32,74.88,76.16,1.0,24.08,29.88,46.96,66.85,301552.14,-0.81,-1.02,0.46,-0.48,1.21,0,1.67,4773,1.17,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
NASDAQ:NVDA,NVDA,105.93,425442386,106.05,70.57,69.66,0.76,105.24,137.12,44.06,65.01,214194803.13,-1.74,-3.55,2.1,-2.43,1.37,0,2.09,-4727036,1.23,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
AMEX:SOXS,SOXS,33.83,102650149,33.53,61.54,65.07,-0.03,33.0,31.9,63.03,55.04,18908497.4,0.66,1.73,0.3,5.18,1.65,0,4.93,-980410,1.69,delayed_streaming_900,2,trader_live_email,08-02-2024-16-07
