ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:CONL,CONL,34.91,2973622,36.67,0.6,4.77,-8.85,38.1,62.91,27.85,17.65,890784.86,-0.47,-2.29,-4.47,-5.97,1.87,0,-11.35,-472486,0.83,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:SOXL,SOXL,28.84,94812386,29.28,30.87,34.67,-17.25,29.63,74.08,34.03,39.88,5497040.26,-3.4,-5.73,-7.62,-10.46,2.36,0,-5.63,-6263949,0.98,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:BITX,BITX,32.64,3400910,33.49,1.44,1.21,-0.91,34.41,41.52,42.81,3.45,242506.16,-0.33,-0.37,0.14,-1.06,1.26,0,-5.63,-465755,0.5,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
NASDAQ:TSLT,TSLT,13.04,3437315,13.28,2.5,10.33,-6.73,13.5,23.1,42.24,20.65,77033.36,0.61,-0.18,-1.65,-2.12,0.77,0,-5.16,-524110,0.44,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
NASDAQ:TSLL,TSLL,9.52,23311415,9.69,2.54,10.04,-6.67,9.84,16.82,42.41,21.17,327211.92,0.45,-0.12,-1.2,-1.55,0.76,0,-4.9,-3340778,0.47,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
NASDAQ:TQQQ,TQQQ,57.25,46664717,57.85,16.75,23.25,-8.74,58.56,88.49,33.5,35.16,7295310.86,-1.54,-3.27,-6.71,-9.32,1.66,0,-4.02,-4235277,0.65,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:UDOW,UDOW,79.4,3409903,80.18,3.13,4.34,-5.6,81.25,91.28,37.01,15.98,1245617.1,1.62,1.05,-5.3,-6.45,1.58,0,-4.01,-435222,0.69,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:SPXL,SPXL,131.39,5039049,132.51,5.38,11.93,-6.97,134.25,165.69,33.3,31.44,1086434.25,0.08,-2.05,-11.7,-14.74,3.55,0,-3.88,-471159,1.14,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:TECL,TECL,66.54,2039970,67.13,38.92,41.06,-10.58,67.72,118.24,35.75,41.39,143882.76,-3.1,-5.99,-10.63,-14.8,2.28,0,-3.79,-101580,0.79,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:UPRO,UPRO,69.23,4952677,69.73,6.09,12.13,-6.93,70.62,87.15,33.59,31.75,949768.83,0.04,-1.07,-6.12,-7.71,2.28,0,-3.73,-348976,0.82,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:QLD,QLD,85.06,3197621,85.64,15.9,22.94,-5.84,86.37,113.15,33.82,34.22,429975.72,-1.23,-2.81,-6.43,-8.83,2.2,0,-2.66,-230162,0.9,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
NASDAQ:TSLA,TSLA,209.19,30607370,211.13,3.12,10.26,-3.3,212.8,271.62,42.71,20.95,16935234.39,6.78,1.36,-12.27,-15.71,0.7,0,-2.65,-3765932,0.29,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:SSO,SSO,77.38,2627676,77.78,5.65,11.79,-4.6,78.53,89.99,33.42,31.01,1383370.2,0.1,-0.69,-4.43,-5.55,2.39,0,-2.54,-186684,0.66,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:TNA,TNA,37.94,17401017,38.31,12.7,18.77,-12.17,38.7,52.27,32.94,28.0,834330.6,2.22,1.51,-5.58,-6.53,1.22,0,-1.99,-1096156,0.58,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:URTY,URTY,44.73,1868184,45.16,14.87,19.52,-12.09,45.55,61.59,32.81,27.84,4473.0,2.62,1.78,-6.54,-7.58,1.76,0,-1.76,-135191,0.82,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:YINN,YINN,19.56,2032939,19.63,3.72,10.75,-3.2,19.77,25.41,34.73,34.55,116359.9,-0.86,-1.06,-0.81,-1.15,1.46,0,-1.61,-58692,0.63,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:BOIL,BOIL,8.97,5079500,9.0,24.26,23.46,1.87,9.04,13.36,37.34,45.92,26255.19,-1.75,-1.7,-0.36,-0.57,0.89,0,-1.43,-376273,0.37,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:UWM,UWM,38.4,1488850,38.65,15.16,19.24,-7.97,38.89,47.57,32.53,26.95,3844.0,1.51,1.06,-3.54,-4.11,1.71,0,-1.36,-76350,0.72,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
NASDAQ:NVD,NVD,2.74,36194832,2.73,43.11,45.45,8.67,2.73,2.84,55.03,50.9,508105.6,-0.02,0.05,0.34,0.44,1.7,0,-0.18,-3296200,0.86,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:NVDX,NVDX,11.19,7212798,11.21,55.92,54.83,-8.99,11.21,20.5,40.93,46.73,385432.86,-0.68,-1.18,-1.81,-2.47,1.96,0,0.09,-519929,0.95,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
NASDAQ:NVDL,NVDL,46.13,19414983,46.15,56.84,54.28,-8.59,46.33,84.56,40.97,47.09,534710.54,-2.79,-4.88,-7.26,-10.0,1.62,0,0.28,-1295023,0.79,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:TWM,TWM,10.6,2714127,10.55,88.22,81.94,8.15,10.5,11.33,66.84,73.38,79214.58,-0.45,-0.35,0.85,0.96,1.37,0,1.0,-356346,0.4,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:TZA,TZA,16.84,25120573,16.69,87.69,81.59,12.3,16.55,18.71,66.7,73.64,1441739.76,-1.09,-0.85,1.95,2.2,1.68,0,1.69,-1876926,0.71,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:YANG,YANG,9.73,3241716,9.69,93.43,87.24,3.24,9.64,9.82,63.28,68.4,1750.5,0.22,0.32,0.37,0.51,1.42,0,1.73,-393848,0.57,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:TMF,TMF,58.37,10549466,58.21,84.42,86.41,6.19,57.91,55.64,69.57,59.9,1206417.92,0.35,1.06,3.4,3.0,3.34,0,2.1,-514595,1.65,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
AMEX:SCO,SCO,18.17,1292858,18.17,55.34,57.72,8.04,18.09,18.02,52.5,36.54,49180.5,0.23,0.39,1.43,1.45,2.17,0,2.14,-136902,0.69,delayed_streaming_900,2,etf_leverage,08-02-2024-11-16
