ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,8.99,451664,8.95,65.53,62.56,-8.73,8.92,30.76,33.43,42.0,63433.44,-0.46,-2.0,-1.36,-1.5,0.61,0,-4.26,-3385,0.31,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
NASDAQ:AFRM,AFRM,24.23,2535603,24.24,37.6,24.73,-7.81,24.48,33.2,27.66,65.37,666791.82,-0.83,-1.21,-2.59,-3.36,1.24,0,-3.66,-124083,0.48,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
AMEX:BOIL,BOIL,8.8,5699600,8.91,6.36,8.92,-0.11,9.01,13.38,35.43,8.31,1277734.25,-1.75,-1.72,-0.52,-0.72,0.93,0,-3.27,-334014,0.42,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
NASDAQ:ASML,ASML,804.32,1644450,803.74,36.01,21.13,-9.25,808.88,1140.17,35.62,72.01,11144077.66,-32.83,-44.29,-83.18,-95.6,2.72,0,-2.41,-76017,0.92,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
AMEX:EWJ,EWJ,64.04,4993847,64.12,11.54,7.17,-5.09,64.58,73.27,35.77,39.43,4889531.87,0.1,-0.43,-3.61,-4.07,3.1,0,-1.66,-393808,0.96,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
NASDAQ:MSFT,MSFT,406.2,9995987,406.59,54.71,54.51,-2.01,408.03,473.11,37.38,62.41,49571829.99,-4.16,-8.19,-11.53,-17.54,1.09,0,-1.52,-339683,0.4,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
AMEX:FXY,FXY,63.04,335251,62.99,85.29,81.52,2.08,62.92,62.36,76.17,63.84,124882.24,0.51,0.91,1.4,1.5,3.65,0,0.72,-31997,1.55,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
NASDAQ:AMD,AMD,136.15,36424412,135.1,80.93,66.65,3.16,134.88,193.46,32.73,78.82,76659160.32,-5.35,-7.89,1.09,-0.99,1.43,0,1.99,-2096989,0.6,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
AMEX:KOLD,KOLD,79.0,274098,78.07,95.46,94.76,0.34,76.71,80.94,62.55,90.88,63753.0,5.54,6.17,4.11,5.86,0.64,0,3.77,-8039,0.32,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
AMEX:DRIP,DRIP,11.16,1495347,11.07,94.97,94.32,9.95,10.92,10.57,63.96,96.41,1439818.56,0.07,0.18,1.09,1.17,2.0,0,6.9,-130280,0.73,delayed_streaming_900,2,turttle_email,08-02-2024-11-34
