ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:NVDQ,NVDQ,7.22,21346793,7.2,36.24,33.51,1.6,7.25,7.69,53.08,25.81,426369.89,-0.07,0.11,-0.19,0.28,1.64,0,-3.36,-189616,1.5,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:BOIL,BOIL,8.8,15046757,8.76,74.89,77.94,4.14,8.72,13.38,39.04,70.69,164287.2,-1.75,-1.72,-0.34,0.08,1.34,0,-3.3,-31300,1.11,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:UNG,UNG,13.08,5843069,13.05,76.31,79.49,2.03,13.03,16.09,40.09,67.93,66708.0,-1.01,-1.02,-0.25,0.06,1.01,0,-1.73,-79453,0.85,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
NYSE:BBVA,BBVA,9.7,1180744,9.69,50.83,51.72,-0.09,9.72,11.34,35.95,35.96,6706.17,0.1,-0.02,-0.08,-0.15,1.06,0,-1.22,-11864,0.69,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
NASDAQ:GRPN,GRPN,11.49,1672941,11.51,15.9,15.88,-3.2,11.57,19.79,28.42,29.53,104444.1,0.23,-0.45,-0.18,-0.74,1.68,0,-1.2,17551,1.03,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
NASDAQ:VCNX,VCNX,5.27,214288,5.28,56.95,71.76,5.19,5.09,8.57,46.23,50.24,10966.87,0.1,-0.15,-0.02,0.52,1.08,0,-0.38,2138,0.76,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:TWM,TWM,10.49,6752358,10.5,34.62,33.76,0.96,10.5,11.32,64.17,54.42,82168.17,-0.45,-0.36,0.06,0.66,1.21,0,-0.1,-33988,1.0,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:TZA,TZA,16.55,36614019,16.57,33.15,34.67,1.28,16.57,18.67,63.76,39.18,595954.04,-1.09,-0.87,0.11,1.49,1.17,0,-0.06,-236487,1.03,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
NASDAQ:ERIC,ERIC,6.74,19185036,6.75,30.0,20.0,-0.37,6.75,6.94,57.02,35.9,130535.98,0.17,0.16,-0.02,-0.04,1.28,0,0.07,-680576,0.94,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:YANG,YANG,9.59,7821448,9.59,57.61,49.73,0.18,9.64,9.79,59.3,82.49,491534.28,0.22,0.31,0.04,0.16,1.58,0,0.33,-22311,1.38,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:SPDN,SPDN,12.14,5131585,12.15,33.44,34.91,0.25,12.13,12.09,63.68,50.49,594920.7,-0.02,0.04,0.06,0.2,1.29,0,0.75,-27262,1.08,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:LABD,LABD,6.57,21376053,6.6,26.9,36.72,2.58,6.59,6.96,63.99,12.43,503377.94,-0.42,-0.31,0.04,0.54,1.35,0,0.77,-74384,1.19,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:QID,QID,43.71,13732445,43.72,45.46,44.33,0.74,43.68,43.85,63.28,38.62,6358910.49,0.25,0.88,0.27,1.8,1.73,0,1.34,-245940,1.42,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:SPXU,SPXU,31.13,15025671,31.18,37.28,38.47,0.88,31.08,30.7,63.65,27.27,1809959.76,-0.19,0.2,0.47,1.54,1.63,0,2.33,-82781,1.32,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:SPXS,SPXS,8.49,64915617,8.49,38.62,40.58,0.83,8.47,8.37,63.93,33.72,2985553.6,-0.04,0.06,0.12,0.41,1.41,0,2.41,343114,1.14,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:SCO,SCO,18.28,2695445,18.31,18.27,14.69,-0.81,18.22,18.05,52.82,40.23,27785.6,0.23,0.4,0.23,1.18,1.66,0,2.75,-35717,1.45,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:VXX,VXX,61.72,29202365,62.16,52.16,66.16,3.63,60.6,55.0,64.17,27.24,9404750.69,0.85,2.29,6.61,10.33,3.66,0,13.33,-38227,3.43,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:UVXY,UVXY,38.4,35841243,38.74,52.21,65.71,5.23,37.19,32.64,64.89,27.09,4735795.2,0.61,1.8,5.67,8.88,3.84,0,19.59,-126899,3.38,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
AMEX:UVIX,UVIX,10.19,31827724,10.31,54.3,67.65,6.68,9.75,8.31,63.25,27.42,1181043.64,0.14,0.52,1.88,2.94,4.13,0,26.58,-522615,3.5,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-15-13
