ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:BOIL,BOIL,8.51,8578600,8.6,4.14,3.49,-5.33,8.87,13.41,34.19,36.39,1398303.03,-1.75,-1.74,-0.2,-0.84,1.1,0,-6.48,35393,0.63,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:NVDQ,NVDQ,7.1,17073920,7.06,50.95,39.71,-4.44,7.26,7.67,51.88,54.37,1347473.5,-0.07,0.1,0.16,0.63,1.68,0,-4.95,-400467,1.2,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
NASDAQ:VCNX,VCNX,5.09,188658,4.96,88.07,83.58,1.83,5.06,8.59,44.72,67.02,23332.56,0.09,-0.16,0.34,0.1,1.24,0,-3.78,-1633,0.67,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:UNG,UNG,12.86,3369083,12.93,3.81,4.23,-2.8,13.14,16.11,34.9,31.38,905974.14,-1.01,-1.04,-0.16,-0.61,0.91,0,-3.38,23419,0.49,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:LABD,LABD,6.42,15939935,6.54,2.4,3.57,-3.38,6.61,6.94,60.99,1.17,1290789.57,-0.42,-0.32,0.4,0.47,1.33,0,-1.46,-220126,0.88,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
NYSE:BBVA,BBVA,9.7,898350,9.7,55.56,57.41,-0.36,9.72,11.34,35.77,44.3,33040.56,0.09,-0.02,-0.14,-0.21,0.97,0,-1.27,-22739,0.53,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:TZA,TZA,16.36,31947381,16.47,6.97,7.97,-2.27,16.58,18.65,62.13,11.49,2127233.1,-1.1,-0.88,1.31,1.59,1.4,0,-1.18,-180171,0.9,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:TWM,TWM,10.41,4548762,10.46,6.91,6.5,-1.56,10.51,11.31,62.55,14.06,595441.59,-0.46,-0.36,0.58,0.7,1.21,0,-0.86,-191506,0.68,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
NASDAQ:ERIC,ERIC,6.76,14905498,6.76,52.29,49.16,0.52,6.74,6.94,57.75,64.9,720686.46,0.17,0.16,-0.03,-0.09,1.34,0,0.22,-369104,0.73,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:YANG,YANG,9.6,5631660,9.62,7.68,9.77,-1.03,9.66,9.79,59.41,12.79,435603.4,0.22,0.31,0.16,0.28,1.55,0,0.37,-50516,1.0,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:SPDN,SPDN,12.12,3802222,12.13,9.85,8.43,-0.33,12.12,12.08,62.69,20.47,628094.76,-0.02,0.04,0.18,0.28,1.37,0,0.58,-9716,0.8,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:QID,QID,43.48,10826668,43.47,17.14,17.61,-0.99,43.66,43.8,62.12,27.01,2840559.52,0.25,0.86,1.49,2.45,1.76,0,0.81,-57761,1.12,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
NASDAQ:GRPN,GRPN,11.75,1207135,11.58,58.99,39.24,2.76,11.56,19.74,30.38,90.78,195857.15,0.23,-0.42,-0.5,-0.87,1.88,0,1.03,-15715,0.75,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:SPXU,SPXU,30.94,12367388,31.02,14.25,13.19,-0.99,31.05,30.65,62.34,31.94,1657846.08,-0.19,0.19,1.34,2.06,1.92,0,1.71,-254762,1.09,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:SPXS,SPXS,8.44,45952200,8.45,14.2,13.77,-1.04,8.46,8.36,62.57,25.68,4138464.03,-0.04,0.06,0.36,0.56,1.52,0,1.75,-2737860,0.81,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:SCO,SCO,18.42,1951240,18.29,81.48,67.9,1.1,18.15,18.08,55.1,84.33,312219.0,0.23,0.41,1.32,1.58,1.73,0,3.53,5033,1.05,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:VXX,VXX,60.28,22048943,59.94,25.19,22.3,2.56,60.27,54.45,60.77,42.82,13074597.2,0.82,2.17,8.8,10.77,4.22,0,10.69,-136732,2.59,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:UVXY,UVXY,36.76,29031142,36.82,25.14,22.26,3.72,36.9,32.01,60.27,41.37,16635602.9,0.58,1.67,7.58,9.2,4.8,0,14.48,-468188,2.73,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
AMEX:UVIX,UVIX,9.7,24650305,9.7,26.57,23.52,4.93,9.63,8.12,59.0,44.47,3451014.16,0.14,0.48,2.51,3.0,5.1,0,20.5,-924942,2.71,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-55
