ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:NVDQ,NVDQ,6.86,12901998,7.1,6.34,5.84,-4.04,7.36,7.63,49.45,1.67,148279.69,-0.07,0.09,0.11,0.64,1.44,0,-8.17,-1279954,0.91,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
NASDAQ:VCNX,VCNX,4.89,168507,4.9,30.11,28.02,1.14,5.08,8.62,43.06,59.76,3207.84,0.09,-0.18,0.02,0.21,1.44,0,-7.56,1848,0.6,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:BOIL,BOIL,8.72,6562100,8.81,3.2,4.86,-4.44,8.97,13.39,35.2,13.76,25005.85,-1.75,-1.72,-0.36,-0.72,0.97,0,-4.12,-493431,0.48,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:UNG,UNG,13.02,2658883,13.08,3.59,5.84,-2.29,13.2,16.09,35.94,14.04,47523.0,-1.01,-1.03,-0.27,-0.53,0.84,0,-2.19,-209444,0.39,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
NYSE:BBVA,BBVA,9.7,810232,9.7,39.14,35.61,-1.22,9.72,11.34,36.14,78.88,3152.5,0.1,-0.02,-0.18,-0.26,0.97,0,-1.17,-124056,0.47,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:TZA,TZA,16.54,29148806,16.68,13.14,25.37,1.38,16.59,18.67,63.68,12.69,1011164.22,-1.09,-0.87,1.51,1.7,1.53,0,-0.12,-1114911,0.82,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:TWM,TWM,10.49,3502214,10.55,12.6,24.44,0.96,10.52,11.32,64.17,12.36,191180.25,-0.45,-0.36,0.66,0.74,1.22,0,-0.1,-292430,0.52,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
NASDAQ:GRPN,GRPN,11.64,1006945,11.59,88.21,90.98,-1.02,11.56,19.76,29.52,91.42,1167.0,0.23,-0.43,-0.67,-0.94,1.96,0,0.05,-63969,0.62,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:QID,QID,43.33,9539866,43.66,6.39,15.96,0.72,43.69,43.76,61.36,8.89,826407.12,0.25,0.84,1.8,2.82,1.86,0,0.46,-389414,0.99,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
NASDAQ:ERIC,ERIC,6.78,11970101,6.75,94.29,76.19,0.52,6.74,6.95,59.56,94.99,234696.48,0.17,0.16,-0.02,-0.07,1.32,0,0.59,-811533,0.58,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:SPDN,SPDN,12.13,3216708,12.16,6.08,24.18,0.75,12.12,12.09,63.19,8.32,124902.61,-0.02,0.04,0.24,0.32,1.49,0,0.66,-212615,0.67,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:YANG,YANG,9.65,4628742,9.69,9.04,23.43,0.94,9.66,9.8,60.92,13.69,3860.0,0.22,0.31,0.26,0.38,1.56,0,0.94,-493332,0.82,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:SPXS,SPXS,8.45,34716975,8.51,10.0,28.54,2.15,8.47,8.36,62.97,7.2,427682.35,-0.04,0.06,0.47,0.63,1.46,0,1.94,-2744848,0.61,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:SPXU,SPXU,31.04,10623453,31.26,10.5,29.19,2.27,31.06,30.68,63.06,6.24,973634.85,-0.19,0.2,1.73,2.33,2.02,0,2.05,-675290,0.93,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:LABD,LABD,6.66,13349035,6.69,41.26,54.69,3.02,6.62,6.98,66.09,9.85,244238.5,-0.42,-0.31,0.61,0.7,1.33,0,2.07,-860343,0.74,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:SCO,SCO,18.3,1725497,18.28,74.4,79.02,2.03,18.14,18.06,53.99,39.35,130240.08,0.23,0.4,1.39,1.54,1.98,0,2.87,-80282,0.93,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:VXX,VXX,59.72,17485773,61.19,28.46,47.21,9.97,60.39,54.24,59.44,8.96,4040257.2,0.81,2.13,9.0,10.68,4.46,0,9.65,-1607838,2.05,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:UVXY,UVXY,36.17,21775921,37.89,27.34,46.57,14.41,36.97,31.79,58.61,8.81,1712424.44,0.57,1.62,7.65,9.05,4.54,0,12.64,-1975504,2.05,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
AMEX:UVIX,UVIX,9.63,19119430,10.04,28.38,47.26,18.75,9.62,8.09,58.39,8.93,521663.74,0.13,0.48,2.52,2.94,4.92,0,19.63,-1544984,2.11,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-02-2024-12-01
