game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,saves,shots_against,save_percentage,goals_against,time_on_ice,decision,starter
2022020316,28,SJS,SEA,away,8477180,30,A. Dell,G,0,0,0.0,0,00:00,,False
2022020344,28,SJS,VAN,home,8477180,30,A. Dell,G,0,0,0.0,0,00:00,,False
2022020354,28,SJS,MTL,away,8477180,30,A. Dell,G,0,0,0.0,0,00:00,,False
2022020363,28,SJS,TOR,away,8477180,30,A. Dell,G,29,31,0.935484,2,57:57,L,True
2023021015,28,SJS,OTT,home,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021035,28,SJS,PHI,away,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021051,28,SJS,PIT,away,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021065,28,SJS,CBJ,away,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021076,28,SJS,CHI,away,8482445,1,D. Cooley,G,26,30,0.866667,4,56:53,L,True
2023021088,28,SJS,NSH,away,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021108,28,SJS,TBL,home,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021122,28,SJS,CHI,home,8482445,1,D. Cooley,G,26,31,0.83871,5,60:05,O,True
2023021147,28,SJS,DAL,home,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021156,28,SJS,MIN,away,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021177,28,SJS,STL,away,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021188,28,SJS,SEA,home,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021210,28,SJS,LAK,home,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021221,28,SJS,STL,home,8482445,1,D. Cooley,G,34,36,0.944444,2,63:46,W,True
2023021231,28,SJS,ARI,home,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021251,28,SJS,CGY,home,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021263,28,SJS,SEA,away,8482445,1,D. Cooley,G,49,50,0.98,1,60:00,W,True
2023021282,28,SJS,MIN,home,8482445,1,D. Cooley,G,0,0,0.0,0,00:00,,False
2023021293,28,SJS,EDM,away,8482445,1,D. Cooley,G,14,22,0.636364,8,33:49,L,True
2023021309,28,SJS,CGY,away,8482445,1,D. Cooley,G,18,23,0.782609,5,26:56,L,True
2023021293,28,SJS,EDM,away,8484312,31,G. Romanov,G,15,16,0.9375,1,26:11,,False
2023021309,28,SJS,CGY,away,8484312,31,G. Romanov,G,14,14,1.0,0,33:04,,False
2022020001,28,SJS,NSH,away,8473503,47,J. Reimer,G,28,31,0.903226,3,58:42,L,True
2022020002,28,SJS,NSH,home,8473503,47,J. Reimer,G,0,0,0.0,0,00:00,,False
2022020024,28,SJS,CAR,home,8473503,47,J. Reimer,G,33,35,0.942857,2,58:34,L,True
2022020038,28,SJS,CHI,home,8473503,47,J. Reimer,G,0,0,0.0,0,00:00,,False
2022020051,28,SJS,NYI,away,8473503,47,J. Reimer,G,41,45,0.911111,4,59:34,L,True
2022020064,28,SJS,NYR,away,8473503,47,J. Reimer,G,21,23,0.913043,2,60:49,W,True
2022020075,28,SJS,NJD,away,8473503,47,J. Reimer,G,0,0,0.0,0,00:00,,False
2022020091,28,SJS,PHI,away,8473503,47,J. Reimer,G,30,30,1.0,0,60:00,W,True
2022020107,28,SJS,VGK,home,8473503,47,J. Reimer,G,27,31,0.870968,4,55:32,L,True
2022020119,28,SJS,TOR,home,8473503,47,J. Reimer,G,0,0,0.0,0,00:00,,False
2022020129,28,SJS,TBL,home,8473503,47,J. Reimer,G,22,26,0.846154,4,58:45,L,True
2022020158,28,SJS,ANA,home,8473503,47,J. Reimer,G,0,0,0.0,0,00:00,,False
2022020173,28,SJS,FLA,home,8473503,47,J. Reimer,G,41,44,0.931818,3,65:00,O,True
2022020188,28,SJS,ANA,home,8473503,47,J. Reimer,G,21,25,0.84,4,65:00,O,True
