"Team","Opp","Location","P1TG","P2TG","P3TG","OTTG","TGG","P1OG","P2OG","P3OG","OTOG","TOG"
"3","PIT","away","0","2","0","0","2","1","2","2","0","5"
"3","NJD","away","2","0","1","0","3","1","2","2","0","5"
