game_id,team_id,team,opponent,home_away,player_id,sweater_number,name,position,goals,assists,points,plus_minus,pim,hits,power_play_goals,shots_on_goal,faceoff_pct,time_on_ice,blocked_shots,shifts,giveaways,takeaways
2023021179,55,SEA,DAL,home,8477444,95,A. Burakovsky,L,0,0,0,0,0,0,0,0,0.0,11:37,0,15,0,0
2023021188,55,SEA,SJS,away,8477444,95,A. Burakovsky,L,0,0,0,-1,0,0,0,3,0.0,13:49,0,17,0,0
2023021201,55,SEA,LAK,away,8477444,95,A. Burakovsky,L,1,0,1,-2,0,0,1,2,0.0,15:48,1,15,0,0
2023021215,55,SEA,ANA,away,8477444,95,A. Burakovsky,L,0,0,0,0,0,0,0,1,0.0,15:48,0,17,0,0
2023021250,55,SEA,ARI,home,8477444,95,A. Burakovsky,L,1,0,1,2,0,0,1,2,1.0,16:17,0,20,1,0
2023021263,55,SEA,SJS,home,8477444,95,A. Burakovsky,L,0,0,0,0,0,0,0,4,0.0,18:16,0,22,0,0
2023021271,55,SEA,DAL,away,8477444,95,A. Burakovsky,L,0,0,0,0,0,0,0,0,0.0,17:21,0,19,1,4
2023021283,55,SEA,STL,away,8477444,95,A. Burakovsky,L,0,0,0,-2,0,0,0,2,0.0,19:10,0,21,0,0
2023021300,55,SEA,WPG,away,8477444,95,A. Burakovsky,L,0,0,0,0,0,0,0,2,0.0,14:58,0,19,0,0
2023021307,55,SEA,MIN,away,8477444,95,A. Burakovsky,L,0,0,0,-1,0,0,0,5,0.0,15:59,0,20,0,1
2024020003,55,SEA,STL,home,8477444,95,A. Burakovsky,L,0,0,0,-1,0,0,0,1,0.0,15:42,1,18,0,0
2024020033,55,SEA,MIN,away,8477444,95,A. Burakovsky,L,0,2,2,0,0,0,0,2,0.0,17:02,1,21,0,0
2024020039,55,SEA,DAL,away,8477444,95,A. Burakovsky,L,0,0,0,-1,0,1,0,1,0.0,16:54,0,19,1,0
2024020053,55,SEA,NSH,away,8477444,95,A. Burakovsky,L,0,0,0,0,0,0,0,1,0.0,15:06,1,18,0,0
2024020071,55,SEA,PHI,home,8477444,95,A. Burakovsky,L,0,2,2,1,0,0,0,4,0.0,15:24,0,16,0,0
2024020087,55,SEA,CGY,home,8477444,95,A. Burakovsky,L,0,0,0,0,2,0,0,1,0.0,13:21,0,16,0,0
2024020106,55,SEA,COL,home,8477444,95,A. Burakovsky,L,0,1,1,0,0,0,0,0,0.0,12:52,1,17,1,0
2024020116,55,SEA,WPG,home,8477444,95,A. Burakovsky,L,0,0,0,-1,0,0,0,1,0.0,13:56,2,15,0,0
2024020135,55,SEA,CAR,home,8477444,95,A. Burakovsky,L,0,0,0,-1,2,1,0,3,0.0,13:17,2,17,1,0
2024020149,55,SEA,MTL,away,8477444,95,A. Burakovsky,L,0,1,1,0,0,1,0,0,0.0,12:26,0,16,0,0
2024020161,55,SEA,TOR,away,8477444,95,A. Burakovsky,L,0,0,0,-2,0,0,0,0,1.0,13:30,0,17,1,0
2024020161,55,SEA,TOR,away,8477444,95,A. Burakovsky,L,0,0,0,-2,0,0,0,0,1.0,13:30,0,17,1,0
2024020178,55,SEA,OTT,away,8477444,95,A. Burakovsky,L,0,0,0,-1,0,0,0,1,0.0,14:03,1,17,1,1
2024020178,55,SEA,OTT,away,8477444,95,A. Burakovsky,L,0,0,0,-1,0,0,0,1,0.0,14:03,1,17,1,1
2024020187,55,SEA,BOS,away,8477444,95,A. Burakovsky,L,0,0,0,0,0,1,0,1,0.0,15:11,1,16,1,1
2024020187,55,SEA,BOS,away,8477444,95,A. Burakovsky,L,0,0,0,0,0,1,0,1,0.0,15:11,1,16,1,1
2024020202,55,SEA,COL,away,8477444,95,A. Burakovsky,L,0,0,0,0,0,0,0,2,0.0,14:44,0,16,1,0
2024020202,55,SEA,COL,away,8477444,95,A. Burakovsky,L,0,0,0,0,0,0,0,2,0.0,14:44,0,16,1,0
2024020223,55,SEA,VGK,home,8477444,95,A. Burakovsky,L,0,0,0,-1,0,1,0,1,0.0,13:10,0,14,0,0
2024020251,55,SEA,CBJ,home,8477444,95,A. Burakovsky,L,0,1,1,1,0,0,0,2,1.0,12:47,0,15,2,0
2022020009,55,SEA,ANA,away,8476457,6,A. Larsson,D,0,0,0,-2,0,2,0,4,0.0,22:52,1,26,0,0
2022020020,55,SEA,LAK,away,8476457,6,A. Larsson,D,1,0,1,1,0,4,0,2,0.0,24:16,4,24,1,0
2022020037,55,SEA,VGK,home,8476457,6,A. Larsson,D,0,0,0,0,0,4,0,3,0.0,24:56,2,27,0,0
2022020047,55,SEA,CAR,home,8476457,6,A. Larsson,D,0,0,0,-1,0,1,0,0,0.0,21:26,1,28,1,0
2022020058,55,SEA,STL,home,8476457,6,A. Larsson,D,1,0,1,0,2,3,0,3,0.0,23:37,2,26,0,0
2022020073,55,SEA,COL,away,8476457,6,A. Larsson,D,0,0,0,1,0,1,0,0,0.0,22:41,1,27,1,0
2022020087,55,SEA,CHI,away,8476457,6,A. Larsson,D,0,1,1,1,0,1,0,1,0.0,22:14,1,26,0,0
2022020105,55,SEA,BUF,home,8476457,6,A. Larsson,D,0,0,0,2,2,1,0,0,0.0,19:24,1,23,0,0
2022020118,55,SEA,VAN,home,8476457,6,A. Larsson,D,0,0,0,1,5,2,0,1,0.0,22:24,0,28,0,0
2022020138,55,SEA,PIT,home,8476457,6,A. Larsson,D,0,0,0,3,0,4,0,2,0.0,23:49,0,29,1,0
2022020155,55,SEA,CGY,away,8476457,6,A. Larsson,D,0,0,0,1,0,0,0,0,0.0,26:38,8,30,1,1
2022020167,55,SEA,MIN,away,8476457,6,A. Larsson,D,0,0,0,1,2,0,0,0,0.0,23:20,3,27,1,1
2022020183,55,SEA,PIT,away,8476457,6,A. Larsson,D,0,0,0,0,0,7,0,2,0.0,22:32,0,28,0,0
2022020205,55,SEA,NSH,home,8476457,6,A. Larsson,D,0,0,0,3,0,2,0,2,0.0,23:51,2,28,1,0
2022020224,55,SEA,MIN,home,8476457,6,A. Larsson,D,0,0,0,-1,0,3,0,3,0.0,21:53,1,26,1,1
2022020243,55,SEA,WPG,home,8476457,6,A. Larsson,D,0,0,0,0,2,4,0,1,0.0,27:52,5,26,1,1
2022020271,55,SEA,NYR,home,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,2,0.0,27:01,4,26,0,0
2022020286,55,SEA,LAK,home,8476457,6,A. Larsson,D,0,0,0,0,0,3,0,2,0.0,25:26,3,29,1,2
2022020316,55,SEA,SJS,home,8476457,6,A. Larsson,D,0,0,0,4,2,3,0,2,0.0,23:02,2,26,0,0
2022020329,55,SEA,VGK,away,8476457,6,A. Larsson,D,0,2,2,2,0,4,0,1,0.0,25:41,3,29,0,2
2022020343,55,SEA,ANA,away,8476457,6,A. Larsson,D,0,1,1,2,0,1,0,1,0.0,24:50,1,29,0,0
2022020360,55,SEA,LAK,away,8476457,6,A. Larsson,D,0,1,1,-4,2,4,0,3,0.0,24:20,1,31,0,0
2023020003,55,SEA,VGK,away,8476457,6,A. Larsson,D,0,0,0,-1,2,1,0,2,0.0,19:44,1,23,0,1
2023020015,55,SEA,NSH,away,8476457,6,A. Larsson,D,0,0,0,-1,0,4,0,0,0.0,21:02,6,23,1,0
2023020028,55,SEA,STL,away,8476457,6,A. Larsson,D,0,0,0,0,0,7,0,3,0.0,29:52,3,30,2,0
2023020046,55,SEA,COL,home,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,6,0.0,25:11,2,29,0,1
2023020060,55,SEA,CAR,home,8476457,6,A. Larsson,D,0,0,0,1,2,4,0,1,0.0,20:13,1,27,0,0
2023020078,55,SEA,NYR,home,8476457,6,A. Larsson,D,0,0,0,-1,0,3,0,0,0.0,22:55,1,26,0,1
2023020091,55,SEA,DET,away,8476457,6,A. Larsson,D,0,0,0,1,0,6,0,0,0.0,28:50,4,32,0,1
2023020101,55,SEA,CAR,away,8476457,6,A. Larsson,D,0,0,0,-2,0,3,0,1,0.0,26:40,0,34,1,0
2023020118,55,SEA,FLA,away,8476457,6,A. Larsson,D,0,0,0,-1,0,3,0,1,0.0,22:15,1,30,0,0
2023020133,55,SEA,TBL,away,8476457,6,A. Larsson,D,0,0,0,-1,0,2,0,0,0.0,26:34,2,30,0,0
2023020154,55,SEA,NSH,home,8476457,6,A. Larsson,D,0,0,0,1,4,3,0,3,0.0,23:14,0,22,1,0
2023020170,55,SEA,CGY,home,8476457,6,A. Larsson,D,0,0,0,-1,0,1,0,0,0.0,22:06,1,24,0,1
2023020185,55,SEA,ARI,away,8476457,6,A. Larsson,D,0,0,0,0,0,6,0,6,0.0,22:57,3,29,0,0
2023020201,55,SEA,COL,away,8476457,6,A. Larsson,D,0,2,2,0,2,0,0,0,0.0,24:17,3,29,0,0
2023020220,55,SEA,EDM,home,8476457,6,A. Larsson,D,0,0,0,-1,4,2,0,2,0.0,23:38,2,31,0,0
2023020228,55,SEA,COL,home,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,2,0.0,25:17,4,30,0,0
2023020239,55,SEA,EDM,away,8476457,6,A. Larsson,D,0,0,0,-1,0,2,0,3,0.0,23:20,3,31,1,0
2023020248,55,SEA,NYI,home,8476457,6,A. Larsson,D,0,0,0,0,0,1,0,3,0.0,24:27,1,30,1,1
2023020265,55,SEA,VAN,away,8476457,6,A. Larsson,D,0,0,0,-1,0,0,0,1,0.0,24:38,3,26,0,0
2023020277,55,SEA,CGY,home,8476457,6,A. Larsson,D,0,1,1,0,0,2,0,1,0.0,23:09,1,31,0,0
2023020292,55,SEA,SJS,home,8476457,6,A. Larsson,D,1,0,1,1,0,0,0,3,0.0,20:31,3,25,0,0
2023020307,55,SEA,VAN,home,8476457,6,A. Larsson,D,0,0,0,1,0,1,0,1,0.0,22:12,0,24,0,0
2023020333,55,SEA,CHI,away,8476457,6,A. Larsson,D,0,1,1,-1,0,1,0,2,0.0,24:05,3,25,0,0
2023020346,55,SEA,TOR,away,8476457,6,A. Larsson,D,0,1,1,0,0,3,0,3,0.0,25:47,0,29,0,0
2023020362,55,SEA,OTT,away,8476457,6,A. Larsson,D,0,0,0,0,0,0,0,1,0.0,18:30,2,25,0,0
2023020376,55,SEA,MTL,away,8476457,6,A. Larsson,D,0,1,1,1,2,1,0,7,0.0,23:56,1,26,1,0
2023020403,55,SEA,NJD,home,8476457,6,A. Larsson,D,0,0,0,-2,0,3,0,2,0.0,25:12,1,28,0,0
2023020418,55,SEA,TBL,home,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,1,0.0,26:22,1,28,0,0
2023020426,55,SEA,MIN,home,8476457,6,A. Larsson,D,0,0,0,-2,0,1,0,1,0.0,20:57,4,22,0,0
2023020438,55,SEA,FLA,home,8476457,6,A. Larsson,D,0,0,0,1,2,1,0,1,0.0,23:34,1,26,0,0
2023020453,55,SEA,CHI,home,8476457,6,A. Larsson,D,0,1,1,1,0,1,0,2,0.0,21:03,0,25,0,0
2023020473,55,SEA,LAK,home,8476457,6,A. Larsson,D,1,0,1,1,0,0,0,2,0.0,26:33,0,30,0,0
2023020482,55,SEA,DAL,away,8476457,6,A. Larsson,D,0,0,0,1,0,2,0,1,0.0,26:13,3,29,0,0
2023020497,55,SEA,LAK,away,8476457,6,A. Larsson,D,0,0,0,0,0,4,0,3,0.0,25:57,2,27,2,0
2023020523,55,SEA,ANA,away,8476457,6,A. Larsson,D,0,0,0,1,0,0,0,0,0.0,24:32,1,28,1,0
2023020539,55,SEA,CGY,away,8476457,6,A. Larsson,D,0,1,1,1,0,1,0,1,0.0,24:08,3,26,0,0
2023020554,55,SEA,PHI,home,8476457,6,A. Larsson,D,0,0,0,0,0,4,0,2,0.0,24:48,2,27,0,1
2023020573,55,SEA,VGK,home,8476457,6,A. Larsson,D,0,1,1,1,2,2,0,0,0.0,23:24,2,27,0,0
2023020598,55,SEA,OTT,home,8476457,6,A. Larsson,D,0,0,0,2,2,2,0,2,0.0,23:16,2,24,0,0
2023020625,55,SEA,BUF,away,8476457,6,A. Larsson,D,0,0,0,0,0,1,0,2,0.0,20:10,3,27,0,1
2023020645,55,SEA,WSH,away,8476457,6,A. Larsson,D,1,1,2,2,0,1,0,1,0.0,24:27,2,28,0,1
2023020658,55,SEA,CBJ,away,8476457,6,A. Larsson,D,0,1,1,3,2,1,0,2,0.0,20:16,3,27,0,0
2023020677,55,SEA,PIT,away,8476457,6,A. Larsson,D,0,0,0,0,0,1,0,0,0.0,04:01,0,8,0,0
2023020681,55,SEA,NYR,away,8476457,6,A. Larsson,D,0,0,0,-1,0,0,0,1,0.0,19:52,1,25,0,1
2023020698,55,SEA,EDM,away,8476457,6,A. Larsson,D,0,0,0,0,2,3,0,2,0.0,22:05,3,26,0,0
2023020723,55,SEA,TOR,home,8476457,6,A. Larsson,D,0,0,0,-1,0,5,0,0,0.0,20:17,5,22,0,0
2023020743,55,SEA,CHI,home,8476457,6,A. Larsson,D,0,0,0,2,0,2,0,0,0.0,19:57,0,26,0,0
2023020758,55,SEA,STL,home,8476457,6,A. Larsson,D,0,1,1,0,2,3,0,1,0.0,25:26,1,27,0,0
2023020774,55,SEA,CBJ,home,8476457,6,A. Larsson,D,0,0,0,0,0,1,0,1,0.0,24:08,2,24,0,0
2023020777,55,SEA,SJS,away,8476457,6,A. Larsson,D,0,0,0,0,0,1,0,1,0.0,22:50,0,26,0,1
2023020813,55,SEA,PHI,away,8476457,6,A. Larsson,D,0,1,1,2,0,2,0,2,0.0,22:24,3,25,1,0
2023020819,55,SEA,NJD,away,8476457,6,A. Larsson,D,0,0,0,0,0,3,0,1,0.0,25:53,2,28,0,0
2023020829,55,SEA,NYI,away,8476457,6,A. Larsson,D,0,0,0,1,0,3,0,1,0.0,22:26,1,26,0,0
2023020837,55,SEA,BOS,away,8476457,6,A. Larsson,D,0,0,0,3,2,3,0,1,0.0,23:26,3,29,0,1
2023020870,55,SEA,DET,home,8476457,6,A. Larsson,D,0,0,0,-2,0,5,0,2,0.0,23:23,1,28,0,1
2023020897,55,SEA,VAN,home,8476457,6,A. Larsson,D,0,0,0,1,0,1,0,0,0.0,25:32,2,28,0,1
2023020913,55,SEA,MIN,home,8476457,6,A. Larsson,D,0,1,1,0,6,0,0,3,0.0,20:19,2,23,0,0
2023020926,55,SEA,BOS,home,8476457,6,A. Larsson,D,0,0,0,1,0,3,0,0,0.0,22:41,1,26,1,0
2023020950,55,SEA,PIT,home,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,0,0.0,25:01,8,25,0,1
2023020958,55,SEA,EDM,home,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,1,0.0,24:36,3,29,0,1
2023020980,55,SEA,CGY,away,8476457,6,A. Larsson,D,1,0,1,3,0,1,0,2,0.0,23:44,1,28,0,3
2023020986,55,SEA,WPG,away,8476457,6,A. Larsson,D,0,0,0,0,0,4,0,1,0.0,22:56,6,25,0,0
2023021008,55,SEA,WPG,home,8476457,6,A. Larsson,D,0,0,0,-1,0,3,0,2,0.0,20:10,0,26,0,0
2023021040,55,SEA,VGK,home,8476457,6,A. Larsson,D,0,0,0,-2,0,3,0,3,0.0,25:58,1,30,1,2
2023021056,55,SEA,WSH,home,8476457,6,A. Larsson,D,0,0,0,0,0,1,0,1,0.0,22:34,3,27,0,0
2023021071,55,SEA,NSH,home,8476457,6,A. Larsson,D,0,0,0,0,0,3,0,1,0.0,23:04,4,26,0,0
2023021081,55,SEA,BUF,home,8476457,6,A. Larsson,D,0,0,0,-1,0,2,0,4,0.0,22:25,1,26,0,0
2023021107,55,SEA,VGK,away,8476457,6,A. Larsson,D,0,0,0,-1,0,1,0,0,0.0,26:04,1,25,0,0
2023021112,55,SEA,ARI,away,8476457,6,A. Larsson,D,0,0,0,-2,2,1,0,4,0.0,24:23,2,29,0,0
2023021133,55,SEA,MTL,home,8476457,6,A. Larsson,D,0,0,0,-1,0,2,0,1,0.0,22:31,2,24,1,0
2023021146,55,SEA,ANA,home,8476457,6,A. Larsson,D,0,0,0,0,0,0,0,2,0.0,23:39,0,25,0,0
2023021162,55,SEA,ANA,home,8476457,6,A. Larsson,D,0,0,0,0,0,0,0,1,0.0,22:21,1,24,0,0
2023021179,55,SEA,DAL,home,8476457,6,A. Larsson,D,0,0,0,-1,15,0,0,0,0.0,13:05,1,18,0,0
2023021188,55,SEA,SJS,away,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,3,0.0,20:05,0,21,0,0
2023021201,55,SEA,LAK,away,8476457,6,A. Larsson,D,0,0,0,-2,2,5,0,2,0.0,22:47,1,28,1,0
2023021250,55,SEA,ARI,home,8476457,6,A. Larsson,D,0,0,0,1,0,3,0,3,0.0,21:28,3,24,0,1
2023021263,55,SEA,SJS,home,8476457,6,A. Larsson,D,0,0,0,-1,0,1,0,2,0.0,22:33,0,22,1,0
2023021271,55,SEA,DAL,away,8476457,6,A. Larsson,D,0,0,0,0,0,1,0,2,0.0,22:15,2,25,0,0
2023021283,55,SEA,STL,away,8476457,6,A. Larsson,D,0,0,0,1,0,1,0,1,0.0,21:52,2,23,0,0
2023021300,55,SEA,WPG,away,8476457,6,A. Larsson,D,0,0,0,0,0,1,0,1,0.0,21:44,1,26,1,0
2023021307,55,SEA,MIN,away,8476457,6,A. Larsson,D,0,0,0,3,0,1,0,2,0.0,22:26,0,23,0,0
2024020003,55,SEA,STL,home,8476457,6,A. Larsson,D,0,0,0,1,4,2,0,1,0.0,19:17,4,23,0,0
2024020033,55,SEA,MIN,away,8476457,6,A. Larsson,D,0,0,0,-2,0,4,0,3,0.0,22:28,3,26,0,0
2024020039,55,SEA,DAL,away,8476457,6,A. Larsson,D,0,0,0,-1,0,1,0,0,0.0,22:11,2,23,4,0
2024020053,55,SEA,NSH,away,8476457,6,A. Larsson,D,1,1,2,2,0,1,0,3,0.0,21:14,0,27,0,0
2024020071,55,SEA,PHI,home,8476457,6,A. Larsson,D,0,1,1,0,0,0,0,0,0.0,21:03,5,20,2,1
2024020087,55,SEA,CGY,home,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,1,0.0,17:36,0,19,0,0
2024020106,55,SEA,COL,home,8476457,6,A. Larsson,D,0,0,0,0,0,0,0,1,0.0,24:27,0,23,0,1
2024020116,55,SEA,WPG,home,8476457,6,A. Larsson,D,0,0,0,-1,0,3,0,1,0.0,20:23,1,23,0,0
2024020135,55,SEA,CAR,home,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,2,0.0,21:12,4,21,0,0
2024020149,55,SEA,MTL,away,8476457,6,A. Larsson,D,0,0,0,1,0,1,0,0,0.0,22:31,1,22,1,0
2024020161,55,SEA,TOR,away,8476457,6,A. Larsson,D,0,0,0,-1,2,2,0,1,0.0,21:39,2,23,0,0
2024020161,55,SEA,TOR,away,8476457,6,A. Larsson,D,0,0,0,-1,2,2,0,1,0.0,21:39,2,23,0,0
2024020178,55,SEA,OTT,away,8476457,6,A. Larsson,D,0,0,0,-1,0,0,0,3,0.0,18:34,5,21,1,2
2024020178,55,SEA,OTT,away,8476457,6,A. Larsson,D,0,0,0,-1,0,0,0,3,0.0,18:34,5,21,1,2
2024020187,55,SEA,BOS,away,8476457,6,A. Larsson,D,0,0,0,0,7,2,0,1,0.0,17:09,2,18,0,0
2024020187,55,SEA,BOS,away,8476457,6,A. Larsson,D,0,0,0,0,7,2,0,1,0.0,17:09,2,18,0,0
2024020202,55,SEA,COL,away,8476457,6,A. Larsson,D,0,0,0,0,0,2,0,1,0.0,22:44,2,20,1,0
