ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:GH,GH,29.76,1140924,29.75,42.55,47.0,-1.05,30.34,35.92,48.53,54.88,41984.3,0.65,0.07,-0.66,-0.39,0.5,0,-3.33,-28429,0.34,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:IRDM,IRDM,26.6,342654,26.66,2.94,12.75,-0.76,26.83,29.36,36.55,20.47,2660.5,0.13,-0.01,-0.16,-0.5,0.8,0,-1.17,-3497,0.44,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:KTOS,KTOS,19.7,377934,19.72,16.67,23.3,-0.58,19.73,23.4,48.28,23.38,23646.0,-0.05,-0.35,0.07,0.05,0.67,0,-0.71,-11086,0.39,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:CDNA,CDNA,27.11,543685,27.16,11.99,9.88,-1.74,27.39,28.67,60.84,47.65,15360.03,2.31,2.85,0.01,0.21,0.51,0,-0.15,-7086,0.35,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:BEAM,BEAM,24.09,295506,24.16,8.5,6.34,-1.27,24.19,34.02,44.66,19.83,2409.0,0.35,-0.47,-0.13,0.27,0.39,0,0.21,-6452,0.29,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:AMD,AMD,140.03,34038356,140.37,12.46,12.1,-0.6,139.86,159.5,50.7,24.82,11889150.09,-7.52,-7.09,0.15,3.25,0.63,0,1.38,-281339,0.5,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:TWST,TWST,44.06,263047,44.27,4.24,11.71,-0.79,44.13,63.2,48.52,9.19,8802.0,-0.85,-2.18,0.41,1.33,0.22,0,1.42,-12178,0.19,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:ZM,ZM,56.32,1358388,56.34,57.78,67.85,0.21,56.16,61.79,33.08,26.97,866257.92,-0.53,-0.83,0.44,1.0,0.7,0,1.5,-20247,0.52,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:INTU,INTU,644.56,564725,645.03,26.04,25.65,-0.31,641.75,657.7,44.65,42.63,257836.0,-2.1,-1.74,6.1,15.92,0.81,0,1.56,-1164,0.46,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:NTLA,NTLA,22.47,833052,22.47,47.94,49.42,0.41,22.3,28.61,47.02,34.88,17960.0,-0.33,-0.76,0.43,0.84,1.12,0,1.63,-29049,0.64,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:CRSP,CRSP,47.91,668116,48.06,6.44,14.87,-0.34,47.78,62.35,47.16,17.04,50305.5,-1.78,-2.59,0.45,1.18,0.64,0,1.72,-11826,0.44,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:COIN,COIN,196.67,3666970,197.8,19.19,22.1,-2.07,197.02,273.38,49.79,39.34,4784541.14,-8.36,-11.59,0.21,3.55,0.62,0,1.83,-27882,0.45,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:TER,TER,125.94,627787,126.47,6.14,6.28,-0.73,125.4,157.15,50.14,5.44,73938.52,-6.67,-6.75,1.77,3.6,0.46,0,1.86,-5469,0.24,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NYSE:TDOC,TDOC,7.08,4575923,7.07,66.71,69.96,0.21,7.05,10.62,32.4,49.73,62134.08,-0.58,-0.74,0.09,0.22,0.77,0,2.76,-122060,0.47,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NYSE:OKLO,OKLO,7.43,1844210,7.44,40.33,48.78,-1.07,7.36,9.67,46.36,31.72,54395.03,-0.28,-0.39,0.17,0.34,0.92,0,3.01,-15551,0.57,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NYSE:MGA,MGA,39.51,1977770,39.52,56.38,66.17,1.32,38.8,47.04,40.6,11.92,155787.93,-0.95,-1.34,0.93,1.32,1.12,0,3.7,-10992,0.72,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
NASDAQ:VCYT,VCYT,32.51,1236503,32.53,16.85,17.55,1.81,31.8,31.03,64.88,39.49,30791.04,0.96,1.88,1.06,3.19,1.28,0,6.8,-18543,0.79,delayed_streaming_900,2,ark_previous,08-13-2024-15-37
