ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:SOXS,SOXS,26.46,26050452,26.73,2.54,4.2,-4.77,27.45,36.34,45.58,3.29,7932118.74,2.01,1.86,-3.09,-2.37,0.66,0,-6.32,-762410,0.37,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:NVAX,NVAX,11.86,1599424,11.74,94.3,93.67,1.02,11.74,17.77,59.22,89.57,183456.12,-0.47,-0.71,0.21,0.16,0.33,0,-1.13,-45665,0.19,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:MHUA,MHUA,0.66,27105,0.66,30.97,29.47,-0.74,0.66,1.19,33.51,67.78,65.51,-0.03,-0.07,-0.01,-0.01,0.01,0,-0.74,-220,0.0,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NYSE:MA,MA,457.27,618036,456.9,66.85,61.74,0.18,457.21,467.49,40.58,69.55,424868.86,1.7,2.8,1.42,-0.43,0.59,0,-0.19,-316,0.23,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
AMEX:YANG,YANG,8.98,1891948,8.99,5.25,14.2,-0.17,8.97,10.03,41.81,6.13,896.5,0.29,0.23,-0.01,0.0,0.49,0,-0.16,-66715,0.28,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
AMEX:NVDY,NVDY,24.54,700513,24.53,60.78,47.24,0.24,24.45,28.25,53.35,70.69,59887.6,-1.18,-1.2,0.56,0.59,0.55,0,0.88,-15856,0.36,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NYSE:PFE,PFE,28.82,11508634,28.8,72.33,56.31,0.51,28.73,31.41,44.5,78.87,876424.12,0.24,-0.03,0.42,0.23,0.78,0,0.96,-253177,0.29,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:SOFI,SOFI,6.57,10910145,6.56,64.87,57.2,-0.12,6.56,7.99,44.25,75.5,116605.51,-0.04,-0.13,0.01,-0.05,0.43,0,1.07,-510568,0.23,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:META,META,526.28,5883065,525.81,84.08,88.11,0.77,524.19,525.07,62.03,79.95,43514823.21,-0.52,5.57,12.21,10.29,0.58,0,1.21,8538,0.29,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:AMD,AMD,139.85,23218478,139.99,48.85,52.46,0.01,139.64,159.5,50.67,17.94,20188181.0,-7.52,-7.1,3.35,2.84,0.69,0,1.25,-723314,0.34,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NYSE:BA,BA,166.77,3233626,166.62,78.64,82.14,1.97,165.21,194.6,45.43,48.39,2978935.05,-2.95,-4.51,2.95,1.53,0.92,0,1.38,-68159,0.4,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:CRWD,CRWD,246.08,1998861,245.62,91.0,86.16,0.75,244.05,329.28,56.87,77.52,1423659.58,-31.47,-28.06,6.15,4.51,0.34,0,1.69,-11682,0.19,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:NVDA,NVDA,114.63,162561437,114.48,64.35,53.5,0.39,113.76,125.61,53.45,73.89,69157557.46,-3.93,-3.67,5.08,5.33,0.73,0,1.95,-4209598,0.37,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:IBIT,IBIT,34.25,6614017,34.04,92.14,84.75,0.9,33.88,40.65,50.14,96.68,3443027.22,-0.5,-0.72,0.47,-0.06,0.33,0,2.03,232889,0.19,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:TLRY,TLRY,1.83,7374205,1.83,50.33,64.0,1.1,1.82,2.01,56.38,76.82,74516.59,0.01,-0.0,0.04,0.04,0.48,0,2.23,-548673,0.26,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:PYPL,PYPL,65.46,3649414,65.36,89.51,88.31,0.97,64.96,66.98,52.91,64.07,1291722.18,0.66,1.06,1.8,0.84,0.39,0,2.28,-124825,0.2,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:AFRM,AFRM,26.23,2564180,26.27,37.58,49.66,0.92,26.08,31.56,49.6,38.08,341357.22,-1.27,-1.28,1.1,0.91,0.9,0,2.46,-66777,0.41,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:SBUX,SBUX,93.26,108031569,92.98,38.09,27.91,-1.53,93.41,84.63,66.25,61.85,20303415.75,-0.15,1.18,16.72,15.61,23.19,0,2.46,-2329962,8.67,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:IMNN,IMNN,1.11,73562,1.1,66.52,73.72,2.82,1.08,2.27,53.8,19.13,666.0,-0.02,-0.06,0.02,0.02,0.01,0,3.74,-4526,0.0,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
NASDAQ:UPST,UPST,37.19,5766394,37.29,14.68,16.76,2.24,36.77,36.86,62.51,37.59,295329.89,1.24,2.35,2.95,2.26,0.77,0,5.58,-128768,0.45,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
AMEX:SOXL,SOXL,34.53,56291423,34.24,98.2,96.55,4.31,33.35,56.04,51.48,96.86,15336172.8,-6.1,-6.31,3.32,2.55,0.7,0,5.73,-997463,0.4,delayed_streaming_900,2,trader_live_email,08-13-2024-12-37
