ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:GH,GH,30.4,574846,30.42,50.69,39.72,0.33,30.6,35.88,50.26,36.19,4834.4,0.66,0.13,0.55,0.3,0.54,0,-1.22,-68372,0.17,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:KTOS,KTOS,19.72,119862,19.67,88.03,77.12,0.84,19.69,23.4,48.62,82.77,3940.0,-0.05,-0.35,0.27,0.16,0.47,0,-0.62,-11299,0.12,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:IRDM,IRDM,26.94,161848,26.9,83.86,82.96,-0.22,26.86,29.36,39.76,73.97,13470.0,0.13,0.01,-0.06,-0.01,1.27,0,0.07,-24402,0.21,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:TER,TER,124.44,206647,124.19,89.6,78.58,2.28,124.04,157.13,50.08,84.46,107765.04,-6.69,-6.87,2.61,1.2,0.42,0,0.65,-11656,0.08,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:AMD,AMD,139.15,17133663,139.47,6.37,12.61,1.93,139.5,159.48,49.69,9.84,4535838.71,-7.53,-7.16,2.94,1.96,0.68,0,0.74,-1374083,0.25,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:BEAM,BEAM,24.22,139453,24.26,63.27,74.74,1.94,24.16,34.01,45.5,34.24,12115.0,0.35,-0.46,0.41,0.15,0.52,-1,0.75,-12358,0.14,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:INTU,INTU,641.32,306738,640.33,88.89,75.63,2.2,638.84,657.25,43.94,75.74,64151.0,-2.15,-2.0,12.05,7.68,1.08,0,1.04,-7605,0.25,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:NTLA,NTLA,22.38,308939,22.28,87.93,90.7,3.04,22.07,28.61,47.16,72.42,15666.0,-0.33,-0.77,0.9,1.07,1.13,0,1.22,-23063,0.24,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:COIN,COIN,195.98,1456027,195.62,62.75,64.15,2.11,195.12,273.41,50.75,43.93,237041.14,-8.37,-11.64,3.54,1.34,0.44,0,1.47,-49335,0.18,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:ZM,ZM,56.31,510045,56.18,98.0,97.36,2.06,55.93,61.79,33.38,89.39,284561.64,-0.53,-0.83,1.09,0.86,0.63,0,1.48,-28952,0.2,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NYSE:MGA,MGA,38.71,957928,38.66,83.78,84.75,1.79,38.55,47.09,35.95,68.58,19350.0,-0.96,-1.41,0.52,0.33,1.45,0,1.6,-33787,0.35,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:CDNA,CDNA,27.66,282852,27.56,75.91,82.39,1.36,27.29,28.78,63.43,52.62,2766.0,2.32,2.9,0.56,0.86,0.6,0,1.88,-26374,0.18,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:TWST,TWST,44.34,90478,44.1,97.15,96.06,4.95,43.7,63.18,50.08,82.68,4434.0,-0.84,-2.16,1.79,0.9,0.2,0,2.07,-4880,0.07,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NYSE:TDOC,TDOC,7.06,1546014,7.05,59.86,69.55,2.47,7.0,10.63,32.28,32.66,706.0,-0.58,-0.74,0.16,0.09,0.59,0,2.39,-174486,0.16,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:CRSP,CRSP,48.23,351942,47.91,89.77,87.09,2.92,47.56,62.32,48.5,70.71,48230.0,-1.77,-2.57,1.59,1.69,0.79,0,2.4,-49896,0.23,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NYSE:OKLO,OKLO,7.43,1012373,7.4,80.41,87.76,3.85,7.3,9.67,46.61,51.06,78919.12,-0.28,-0.39,0.43,0.42,1.07,0,3.04,-103637,0.31,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
NASDAQ:VCYT,VCYT,31.92,509548,31.74,86.53,87.5,6.79,31.29,30.85,64.78,62.58,28719.0,0.95,1.83,2.75,2.9,1.68,0,4.85,-37209,0.33,delayed_streaming_900,2,ark_previous,08-13-2024-11-31
