ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:CDNA,CDNA,26.67,25882,27.08,28.37,40.04,-2.14,26.97,28.58,60.24,32.52,842780.4,2.3,2.82,0.48,-0.08,0.69,0,-1.77,-62550,0.02,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:NTLA,NTLA,21.9,40147,21.75,70.64,74.34,1.46,21.94,28.65,44.65,74.38,738132.78,-0.34,-0.8,0.76,0.45,1.2,0,-0.93,-104225,0.03,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NYSE:OKLO,OKLO,7.15,146283,7.11,32.13,30.41,1.01,7.16,9.7,43.78,30.61,460216.29,-0.28,-0.42,0.18,-0.36,1.46,0,-0.83,-170830,0.05,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:BEAM,BEAM,23.95,10507,23.88,51.94,42.15,-0.22,23.98,34.03,44.04,74.86,204929.87,0.35,-0.48,0.14,-0.52,0.71,0,-0.39,-49110,0.01,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:TWST,TWST,43.32,8064,42.59,60.38,33.63,0.84,43.4,63.26,48.21,88.71,328533.48,-0.86,-2.24,0.42,-0.63,0.28,0,-0.26,-105546,0.01,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:KTOS,KTOS,19.81,11206,19.64,69.14,46.61,1.02,19.82,23.39,49.44,77.71,191919.28,-0.05,-0.34,0.27,0.09,0.38,0,-0.15,-72503,0.01,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:CRSP,CRSP,47.03,29089,46.88,36.03,36.44,-0.05,47.03,62.43,45.01,60.96,981798.28,-1.79,-2.67,0.79,0.02,0.5,0,-0.15,-44763,0.02,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:ZM,ZM,55.41,58475,55.33,84.79,59.86,0.26,55.42,61.86,28.28,73.87,2534832.22,-0.54,-0.9,0.3,-0.9,0.71,0,-0.14,-189025,0.02,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NYSE:TDOC,TDOC,6.89,158421,6.89,47.65,52.92,0.04,6.89,10.64,29.44,40.82,1073156.2,-0.58,-0.75,-0.06,-0.25,0.66,0,0.0,-315530,0.02,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:COIN,COIN,193.28,230400,192.23,31.53,17.4,0.33,192.87,273.55,50.08,37.54,15078694.68,-8.41,-11.86,-0.04,-3.29,0.39,0,0.08,-183561,0.03,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:INTU,INTU,635.5,100999,629.23,62.75,48.95,1.0,634.17,656.63,42.32,52.8,15465014.18,-2.24,-2.46,8.87,5.09,1.83,0,0.13,-19097,0.08,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:TER,TER,123.89,8620,122.29,82.66,62.12,1.59,123.94,157.13,49.33,90.01,884574.6,-6.7,-6.92,1.25,2.14,0.42,0,0.2,-116698,0.0,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:IRDM,IRDM,26.98,16302,26.99,30.65,17.03,0.0,26.99,29.36,38.66,13.06,392040.0,0.13,0.02,0.15,0.35,2.0,0,0.22,-63614,0.02,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:AMD,AMD,138.98,2174495,137.02,67.22,43.63,1.81,138.5,159.47,50.75,75.19,183347414.67,-7.53,-7.17,3.14,4.71,0.84,0,0.62,-213881,0.03,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NYSE:MGA,MGA,38.34,23477,38.14,40.58,27.78,0.37,38.31,47.12,33.12,35.14,792604.6,-0.97,-1.44,0.12,-0.38,0.51,0,0.63,-301012,0.01,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:VCYT,VCYT,30.72,21223,29.96,83.35,85.26,4.56,30.59,30.53,62.92,65.17,547365.88,0.93,1.74,1.84,1.46,0.62,0,0.94,-212305,0.01,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
NASDAQ:GH,GH,31.22,31979,30.49,69.87,66.68,3.1,31.03,35.86,54.37,62.74,730717.36,0.68,0.19,1.5,2.26,0.25,0,1.45,-298930,0.01,delayed_streaming_900,2,ark_previous,08-13-2024-09-49
