ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:GH,GH,30.2,329018,30.48,13.22,15.55,0.2,30.75,35.89,49.33,42.31,374842.4,0.66,0.11,0.26,0.63,0.37,0,-1.88,-25714,0.1,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:KTOS,KTOS,19.64,82768,19.64,26.39,27.82,-0.13,19.7,23.4,47.77,56.59,76399.96,-0.05,-0.35,0.17,0.16,0.45,0,-1.01,-12203,0.09,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:IRDM,IRDM,26.75,101758,26.83,14.35,19.16,-1.22,26.84,29.36,37.49,38.59,96639.7,0.13,-0.0,-0.17,-0.17,1.24,0,-0.63,-16609,0.13,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:CDNA,CDNA,27.0,190397,27.12,53.14,56.83,0.59,27.15,28.65,61.77,45.36,50402.56,2.31,2.84,0.47,0.2,0.59,0,-0.53,-11780,0.12,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:NTLA,NTLA,22.0,212764,21.97,70.61,71.31,1.76,21.97,28.64,45.28,55.54,283165.23,-0.34,-0.8,0.75,0.7,1.1,0,-0.52,-33576,0.16,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:TWST,TWST,43.44,57864,43.46,68.29,67.83,1.78,43.53,63.25,47.84,60.25,51302.64,-0.86,-2.23,0.76,0.19,0.17,0,0.0,-6481,0.04,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:TER,TER,123.86,148778,123.82,78.95,79.72,1.15,124.0,157.13,49.12,73.25,1885759.72,-6.7,-6.92,1.49,1.37,0.45,0,0.17,-8753,0.06,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:COIN,COIN,193.5,1081190,194.89,71.31,78.53,0.25,194.9,273.53,49.27,80.87,14296815.09,-8.41,-11.84,-0.01,1.03,0.44,0,0.19,-20696,0.13,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NYSE:OKLO,OKLO,7.23,634261,7.23,68.94,68.54,1.83,7.24,9.69,44.53,61.97,200645.47,-0.28,-0.41,0.19,0.13,0.89,0,0.28,-51599,0.2,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:INTU,INTU,636.71,245499,638.06,65.8,66.61,1.35,638.55,656.74,41.26,45.73,2786806.62,-2.22,-2.37,6.15,5.39,1.15,0,0.32,-5764,0.2,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:BEAM,BEAM,24.17,84431,24.13,80.65,83.33,1.26,24.08,34.02,45.5,64.26,53667.0,0.35,-0.46,0.18,0.05,0.46,0,0.54,-4914,0.08,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:ZM,ZM,55.83,331065,55.86,73.34,75.37,0.95,55.82,61.82,30.3,42.13,353778.08,-0.54,-0.87,0.44,0.42,0.56,0,0.61,-26083,0.13,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:CRSP,CRSP,47.39,193467,47.32,70.72,67.71,1.55,47.24,62.39,46.5,63.2,115445.85,-1.79,-2.64,1.15,0.85,0.54,0,0.62,-23695,0.13,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:AMD,AMD,139.38,12384549,139.49,77.54,80.25,1.83,139.41,159.48,50.02,63.41,52840307.26,-7.53,-7.14,2.45,2.45,0.67,-1,0.91,-627352,0.18,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NYSE:TDOC,TDOC,6.97,907802,6.97,73.33,73.34,1.6,6.97,10.63,30.84,63.08,293485.79,-0.58,-0.75,0.04,-0.06,0.46,0,1.16,-112137,0.09,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NYSE:MGA,MGA,38.66,675490,38.5,93.82,91.23,1.2,38.52,47.09,35.55,94.28,4052143.3,-0.96,-1.41,0.34,0.27,1.47,0,1.46,-55369,0.24,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
NASDAQ:VCYT,VCYT,31.68,346723,31.15,96.67,95.06,7.94,31.04,30.79,64.68,91.06,706641.55,0.94,1.81,2.57,2.64,1.64,0,4.07,-19412,0.22,delayed_streaming_900,2,ark_previous,08-13-2024-10-49
