ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:GH,GH,29.73,1011107,29.75,28.45,26.17,-1.96,30.41,35.92,48.41,58.59,17838.0,0.65,0.07,-1.12,-0.37,0.5,0,-3.41,-2547,0.3,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:IRDM,IRDM,26.72,313623,26.74,36.57,34.94,-0.52,26.85,29.36,37.37,52.31,2673.0,0.13,-0.0,-0.15,-0.26,0.85,0,-0.74,-5362,0.41,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:KTOS,KTOS,19.74,317133,19.74,67.13,54.02,-0.7,19.73,23.39,48.73,78.46,43332.37,-0.05,-0.34,0.03,0.09,0.61,0,-0.5,-14419,0.33,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:CDNA,CDNA,27.2,509714,27.29,19.84,18.52,-1.59,27.4,28.69,61.45,58.25,8158.5,2.31,2.86,-0.07,0.14,0.54,0,0.17,-5837,0.32,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:BEAM,BEAM,24.29,269909,24.26,91.73,87.77,-0.04,24.2,34.01,45.96,86.52,21852.0,0.35,-0.45,0.24,0.36,0.4,0,1.04,840,0.26,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:ZM,ZM,56.24,1169537,56.22,83.47,89.41,-0.38,56.13,61.79,32.46,82.17,244544.27,-0.53,-0.84,0.19,0.94,0.68,0,1.34,-2511,0.45,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:INTU,INTU,646.0,515759,645.63,76.29,69.39,-0.03,641.44,657.92,45.46,86.19,388239.99,-2.08,-1.62,3.28,17.04,0.83,0,1.78,-727,0.42,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:AMD,AMD,140.63,32017735,140.63,78.55,82.06,0.52,139.83,159.52,51.53,52.25,15340129.17,-7.51,-7.04,0.54,3.92,0.65,0,1.82,-73007,0.47,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:NTLA,NTLA,22.59,730628,22.47,95.94,96.92,-0.22,22.27,28.6,47.86,91.09,76128.8,-0.33,-0.75,0.59,0.99,1.11,0,2.17,-17761,0.56,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:TWST,TWST,44.5,227190,44.47,73.55,72.88,-0.08,44.09,63.17,49.79,77.67,33100.56,-0.84,-2.15,0.96,1.71,0.21,0,2.44,-721,0.17,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:CRSP,CRSP,48.25,624700,48.21,85.37,82.29,0.44,47.76,62.32,48.38,79.84,44399.2,-1.77,-2.57,0.94,1.63,0.66,0,2.44,-13887,0.41,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:COIN,COIN,198.13,3423168,198.61,21.13,22.51,1.12,196.97,273.32,50.67,60.73,1361153.1,-8.33,-11.47,2.49,5.41,0.63,0,2.59,-28264,0.42,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NYSE:TDOC,TDOC,7.07,4295179,7.05,81.29,63.32,-0.51,7.05,10.62,32.13,91.46,65525.92,-0.58,-0.74,0.1,0.2,0.81,0,2.59,-28446,0.44,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:TER,TER,127.09,551110,127.0,82.34,81.92,0.85,125.27,157.17,51.93,66.1,506191.84,-6.65,-6.66,2.78,5.06,0.47,0,2.79,4331,0.21,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NYSE:OKLO,OKLO,7.44,1726175,7.44,55.91,42.69,0.05,7.36,9.67,46.58,91.22,51737.06,-0.28,-0.39,0.27,0.36,0.94,0,3.19,294,0.53,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NYSE:MGA,MGA,39.57,1887183,39.42,98.18,97.91,1.44,38.76,47.03,41.36,97.25,142531.14,-0.95,-1.34,1.1,1.36,1.2,0,3.86,-4476,0.68,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
NASDAQ:VCYT,VCYT,32.58,1136296,32.63,86.44,91.34,2.91,31.74,31.05,65.17,53.44,137027.24,0.96,1.88,1.82,3.32,1.39,0,7.03,5504,0.73,delayed_streaming_900,2,ark_previous,08-13-2024-14-58
