ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:BOIL,BOIL,10.28,5699218,10.29,35.04,29.73,-4.29,10.56,11.62,55.97,71.11,456860.95,-1.34,-0.96,-0.46,-0.46,0.67,0,-5.25,34539,0.4,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:NVDQ,NVDQ,5.86,7002285,5.87,28.28,34.31,-1.68,5.95,8.13,45.48,27.34,211047.9,0.14,0.09,-0.55,-0.56,0.51,0,-4.25,-107190,0.4,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:UNG,UNG,14.23,2923358,14.24,35.77,29.69,-2.67,14.54,15.02,55.04,70.95,189673.0,-0.78,-0.53,-0.28,-0.29,0.82,0,-3.52,17787,0.46,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:UVIX,UVIX,5.85,6270852,5.94,12.8,22.68,0.5,5.94,13.93,53.77,9.93,523953.1,0.86,0.55,-0.57,-0.12,0.45,0,-2.78,-96702,0.27,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
NASDAQ:VCNX,VCNX,4.66,6520,4.68,64.79,68.93,0.65,4.68,8.79,51.41,47.63,466.0,-0.37,-0.56,0.13,0.0,0.06,0,-2.71,-307,0.02,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:LABD,LABD,6.31,7178373,6.31,30.67,26.17,-1.1,6.35,7.15,51.64,61.26,384222.43,-0.14,-0.04,-0.24,-0.25,0.63,0,-2.25,-168334,0.35,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:UVXY,UVXY,28.22,3384346,28.5,9.53,18.26,0.52,28.51,49.86,53.89,8.67,272575.98,3.26,2.7,-1.88,-0.39,0.33,0,-2.22,-105278,0.2,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:QID,QID,41.15,3749560,41.23,12.42,18.47,-1.36,41.63,46.62,49.71,10.59,547497.12,1.18,1.19,-1.85,-1.52,0.55,0,-2.19,-146304,0.35,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:SPXU,SPXU,29.48,4035967,29.59,16.03,22.56,-1.62,29.88,33.46,54.08,18.8,767111.24,0.57,0.63,-1.29,-1.07,0.46,0,-2.08,-138464,0.29,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:SPXS,SPXS,8.04,23335534,8.06,19.58,26.99,-1.59,8.13,9.12,54.11,20.12,1074175.04,0.16,0.18,-0.35,-0.29,0.63,0,-2.07,-866665,0.33,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:TZA,TZA,16.86,11689449,16.93,12.87,15.47,-2.2,17.12,18.66,51.6,24.82,2123515.53,-0.24,0.14,-0.62,-0.65,0.52,0,-1.52,91991,0.33,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:VXX,VXX,52.56,2497214,52.92,10.49,18.98,0.29,52.92,76.15,55.64,12.78,1122589.2,4.38,4.06,-2.32,-0.48,0.3,0,-1.46,-69988,0.18,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:TWM,TWM,10.65,1994191,10.68,11.46,14.87,-1.48,10.75,11.43,52.65,27.89,180442.95,-0.08,0.08,-0.25,-0.28,0.53,0,-1.02,-12527,0.27,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:SPDN,SPDN,11.96,3185271,11.97,13.21,16.69,-0.5,12.0,12.47,54.92,24.37,48915.99,0.09,0.1,-0.16,-0.13,0.68,0,-0.67,103694,0.41,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:YANG,YANG,8.96,2002708,8.98,17.12,21.17,-0.33,8.97,10.03,41.42,45.99,96489.16,0.29,0.23,-0.05,-0.02,0.49,0,-0.33,-32036,0.3,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
NYSE:BBVA,BBVA,9.86,491785,9.84,86.31,79.56,0.61,9.82,11.53,56.35,72.74,52044.26,-0.14,-0.22,0.09,0.09,0.32,0,0.77,851,0.2,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
AMEX:SCO,SCO,16.49,1014687,16.52,12.18,21.27,0.37,16.42,18.52,33.4,41.31,121300.44,0.35,0.23,0.48,0.1,0.81,0,1.23,-8875,0.47,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
NASDAQ:ERIC,ERIC,6.9,9346647,6.87,95.15,94.51,2.07,6.8,6.92,53.33,91.74,552165.23,0.11,0.1,0.2,0.17,0.74,0,2.3,93800,0.41,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
NASDAQ:GRPN,GRPN,12.6,955474,12.66,7.07,16.84,1.12,12.62,20.21,47.84,23.89,39614.4,-0.89,-1.2,0.6,0.88,1.01,0,3.96,-1484,0.45,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-58
