ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:NVDQ,NVDQ,5.87,4966434,5.95,8.68,11.86,-9.68,6.0,8.13,45.42,16.76,1392960.24,0.14,0.09,-0.54,-0.51,0.5,0,-4.08,77340,0.28,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:BOIL,BOIL,10.48,3514789,10.63,6.44,8.58,-0.69,10.74,11.64,57.42,15.96,1994635.36,-1.34,-0.94,-0.25,-0.18,0.71,0,-3.41,-98424,0.25,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:UNG,UNG,14.39,2029377,14.52,5.26,9.16,0.15,14.67,15.04,56.54,12.6,961195.68,-0.77,-0.52,-0.12,-0.04,1.04,0,-2.45,-169990,0.32,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
NASDAQ:VCNX,VCNX,4.68,4380,4.65,50.93,53.57,3.77,4.67,8.79,51.76,49.55,468.0,-0.37,-0.56,0.16,0.18,0.07,0,-2.29,-351,0.02,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:LABD,LABD,6.31,3500010,6.36,19.97,29.11,-3.44,6.37,7.15,51.55,13.37,653134.47,-0.14,-0.04,-0.25,-0.26,0.51,0,-2.25,-205811,0.17,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:QID,QID,41.53,2698379,41.71,12.44,15.98,-3.4,41.78,46.63,50.59,15.44,2144087.1,1.19,1.22,-1.11,-1.12,0.57,0,-1.28,-56088,0.25,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:SPXS,SPXS,8.12,12219109,8.16,17.66,26.92,-3.16,8.16,9.12,55.07,15.9,5365595.62,0.16,0.18,-0.2,-0.19,0.59,0,-1.04,-600259,0.18,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:SPXU,SPXU,29.81,3067361,29.95,17.51,29.84,-3.12,29.96,33.47,55.08,14.66,1952763.67,0.57,0.66,-0.74,-0.72,0.51,0,-1.0,-50671,0.22,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:UVXY,UVXY,28.68,2622654,28.57,70.59,64.52,-4.35,28.46,49.87,54.36,70.83,1586562.53,3.27,2.74,0.04,0.8,0.49,0,-0.62,-140662,0.15,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:UVIX,UVIX,5.99,4500397,5.96,71.51,66.74,-5.89,5.93,13.93,54.13,67.88,1448811.65,0.86,0.56,0.02,0.21,0.58,0,-0.5,-300961,0.2,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:SPDN,SPDN,12.0,1780201,12.02,27.21,28.06,-0.99,12.02,12.48,56.01,16.04,1339116.0,0.09,0.11,-0.09,-0.09,0.71,0,-0.33,-223457,0.23,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:VXX,VXX,53.18,1851391,53.02,69.44,64.37,-2.83,52.85,76.18,56.24,71.01,2408598.55,4.39,4.11,0.07,1.0,0.4,0,-0.31,-70953,0.13,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:YANG,YANG,8.99,1256618,8.98,68.53,71.29,-0.25,8.96,10.03,42.27,16.65,376425.09,0.29,0.23,0.01,-0.07,0.54,0,-0.0,-8300,0.19,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:TZA,TZA,17.14,7841832,17.22,47.95,56.51,-1.86,17.19,18.7,53.6,19.71,1659906.16,-0.24,0.16,-0.38,-0.14,0.52,0,0.12,-464394,0.22,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:TWM,TWM,10.77,880991,10.8,46.98,55.43,-1.18,10.79,11.45,54.81,20.13,461347.1,-0.08,0.09,-0.16,-0.06,0.42,0,0.13,-81783,0.12,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
NASDAQ:ERIC,ERIC,6.78,3652300,6.77,93.27,90.2,1.12,6.76,6.9,49.22,89.99,424076.07,0.11,0.09,0.05,0.05,0.56,0,0.52,-607799,0.16,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
AMEX:SCO,SCO,16.39,655039,16.38,51.67,63.18,1.56,16.35,18.53,32.44,35.22,96992.25,0.35,0.22,-0.02,-0.37,0.99,0,0.58,-92475,0.3,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
NYSE:BBVA,BBVA,9.84,306393,9.81,89.37,92.04,0.57,9.8,11.53,56.05,97.06,165955.42,-0.14,-0.22,0.07,0.1,0.32,0,0.61,17380,0.12,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
NASDAQ:GRPN,GRPN,12.94,577220,12.63,93.06,94.89,7.15,12.54,20.2,51.18,98.96,419438.5,-0.88,-1.17,1.2,1.53,1.21,0,6.77,-47607,0.27,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-11-10
