ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:GH,GH,29.7,918938,29.86,8.24,8.82,-2.64,30.46,35.93,48.26,7.92,113602.5,0.65,0.07,-0.64,-0.28,0.52,0,-3.51,5245,0.28,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:IRDM,IRDM,26.78,279765,26.78,19.16,15.95,-0.69,26.86,29.36,37.71,15.69,23539.44,0.13,-0.0,-0.23,-0.25,0.91,0,-0.52,1030,0.36,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:KTOS,KTOS,19.77,241522,19.76,29.55,18.88,0.36,19.73,23.39,49.05,56.98,9885.0,-0.05,-0.34,0.13,0.28,0.52,0,-0.35,6225,0.25,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:NTLA,NTLA,22.29,605405,22.33,20.94,16.13,-0.45,22.25,28.62,45.75,42.06,71862.96,-0.34,-0.77,0.58,0.46,1.08,0,0.81,13493,0.46,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:BEAM,BEAM,24.24,241500,24.23,26.07,21.77,0.21,24.19,34.01,45.63,45.08,26664.0,0.35,-0.45,0.34,0.14,0.41,0,0.83,1127,0.23,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:CDNA,CDNA,27.42,473716,27.47,23.87,25.82,-1.12,27.41,28.73,62.3,46.49,19194.0,2.31,2.88,0.08,-0.17,0.57,0,0.99,1821,0.3,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:ZM,ZM,56.22,1024798,56.21,37.59,38.33,-0.2,56.12,61.8,32.35,48.39,341648.94,-0.53,-0.84,0.9,0.83,0.68,0,1.32,-1061,0.39,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:AMD,AMD,140.42,29979977,140.43,47.58,58.09,0.19,139.77,159.52,51.24,43.81,15822388.53,-7.51,-7.05,3.81,4.01,0.68,0,1.66,372826,0.44,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:INTU,INTU,645.3,482833,645.68,30.45,31.5,0.22,641.21,657.81,45.07,44.06,522047.7,-2.09,-1.68,17.2,15.25,0.89,0,1.67,4792,0.39,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:TWST,TWST,44.44,199710,44.44,50.93,53.9,0.24,44.05,63.17,49.62,62.67,39996.0,-0.84,-2.15,2.09,1.37,0.21,0,2.3,6952,0.15,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:CRSP,CRSP,48.2,558123,48.09,61.88,48.2,0.73,47.72,62.33,48.2,81.62,91242.6,-1.77,-2.57,1.2,0.74,0.66,0,2.34,18459,0.37,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NYSE:TDOC,TDOC,7.06,4093303,7.05,53.16,42.98,-0.92,7.05,10.63,31.92,67.55,88659.48,-0.58,-0.74,0.15,0.12,0.86,0,2.47,22770,0.42,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:TER,TER,126.72,473627,126.57,59.54,60.0,1.41,125.01,157.16,51.69,58.88,227082.24,-6.66,-6.69,5.03,4.4,0.46,0,2.49,-13231,0.18,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NYSE:MGA,MGA,39.24,1795632,39.12,94.09,95.3,1.17,38.74,47.05,39.37,94.7,90526.68,-0.95,-1.36,1.13,0.9,1.34,0,2.99,-105996,0.65,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:COIN,COIN,199.2,3164901,199.25,27.61,45.16,2.21,196.83,273.28,51.32,34.85,1426973.4,-8.32,-11.39,6.13,6.44,0.63,0,3.14,-26045,0.38,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NYSE:OKLO,OKLO,7.45,1628663,7.46,24.55,24.87,1.71,7.35,9.67,46.76,43.64,4505.66,-0.28,-0.39,0.34,0.42,0.98,0,3.33,-51683,0.5,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
NASDAQ:VCYT,VCYT,32.53,992601,32.26,88.78,87.41,1.85,31.62,31.03,65.55,99.29,202327.84,0.96,1.88,2.7,3.12,1.37,0,6.88,-44567,0.63,delayed_streaming_900,2,ark_previous,08-13-2024-14-13
