ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NVAX,NVAX,11.64,927894,11.69,14.99,13.14,0.43,11.82,17.78,57.27,28.97,61075.08,-0.47,-0.73,0.0,-0.22,0.27,0,-2.92,-105357,0.11,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
AMEX:SOXS,SOXS,27.6,14984306,27.76,17.34,17.81,-6.93,27.87,36.37,46.98,29.19,1167599.3,2.03,1.95,-1.51,-1.39,0.56,0,-2.28,-1561452,0.21,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
NYSE:BA,BA,163.34,1213758,163.5,27.1,29.84,-0.65,163.68,194.87,40.96,41.72,589602.33,-3.0,-4.78,-1.75,-2.32,0.58,0,-0.7,-178530,0.15,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
NYSE:MA,MA,456.47,364124,456.16,27.96,21.77,0.09,457.57,467.38,39.67,73.97,228235.0,1.69,2.74,-0.67,1.26,0.63,0,-0.36,-28404,0.13,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
AMEX:YANG,YANG,8.98,1180244,8.99,76.99,72.35,-0.36,8.96,10.03,42.03,30.6,898.0,0.29,0.23,0.0,-0.08,0.56,0,-0.11,-84659,0.17,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
NASDAQ:META,META,522.36,3609028,522.4,34.26,49.26,1.42,523.59,524.17,60.12,35.48,3058588.8,-0.58,5.28,7.19,8.27,0.56,0,0.45,-157418,0.18,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
AMEX:NVDY,NVDY,24.51,517367,24.45,94.84,92.71,2.45,24.42,28.25,53.34,79.07,9800.0,-1.18,-1.2,0.5,0.5,0.61,0,0.74,-92286,0.27,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
NASDAQ:SOFI,SOFI,6.56,6480707,6.55,32.79,39.01,0.77,6.56,7.99,43.81,55.27,34269.54,-0.04,-0.13,-0.01,-0.03,0.42,0,0.85,-893263,0.13,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
NASDAQ:IBIT,IBIT,33.92,3803714,33.85,67.08,57.52,0.83,33.78,40.66,49.18,68.4,939617.92,-0.5,-0.75,-0.16,-0.05,0.3,0,1.03,-480584,0.11,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
NYSE:PFE,PFE,28.84,6791500,28.77,88.01,92.76,1.37,28.68,31.41,44.96,63.72,691578.64,0.24,-0.03,0.29,0.32,0.75,0,1.03,-1229320,0.17,delayed_streaming_900,2,trader_live_email,08-13-2024-11-01
