ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:SOXS,SOXS,25.78,44606465,26.07,16.93,26.94,-1.49,26.88,36.33,44.96,20.07,13090369.19,2.0,1.8,-1.69,-3.73,0.71,0,-8.69,-559594,0.64,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
AMEX:YANG,YANG,8.9,3029793,8.9,66.67,63.0,0.0,8.95,10.03,40.13,61.51,6879.7,0.29,0.22,-0.09,-0.12,0.47,0,-1.0,-34918,0.45,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
NYSE:MA,MA,457.95,1129170,457.94,66.14,70.33,0.22,457.37,467.59,41.34,57.38,13319556.0,1.71,2.85,1.38,2.07,0.59,0,-0.04,-6745,0.41,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
NASDAQ:IMNN,IMNN,1.07,234535,1.09,27.5,42.5,0.27,1.09,2.27,50.27,44.48,5016.27,-0.02,-0.07,-0.02,0.0,0.02,0,0.0,-8013,0.01,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
AMEX:NVDY,NVDY,24.61,1029759,24.6,50.71,50.08,0.11,24.5,28.25,53.54,58.58,32406.76,-1.18,-1.19,0.08,0.65,0.55,0,1.14,-12639,0.53,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
NASDAQ:NVAX,NVAX,12.13,2978596,12.03,83.84,63.97,1.72,11.84,17.76,61.37,81.84,876926.22,-0.46,-0.69,0.48,0.46,0.4,0,1.17,-39461,0.36,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
NYSE:PFE,PFE,28.9,23046592,28.87,52.73,45.36,0.27,28.79,31.4,45.51,69.26,25023748.78,0.24,-0.02,0.03,0.45,0.87,0,1.24,-47225,0.59,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
NASDAQ:PYPL,PYPL,64.94,6594200,65.08,12.93,15.81,-0.73,65.11,66.88,50.15,6.61,3524045.59,0.65,1.01,-0.21,1.22,0.44,0,1.47,-212995,0.36,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
NASDAQ:META,META,527.77,11131655,527.48,71.78,73.77,-0.31,526.12,525.53,61.34,55.98,35993554.2,-0.49,5.71,4.01,13.2,0.69,0,1.49,-137710,0.54,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
NASDAQ:SOFI,SOFI,6.62,21723016,6.61,54.46,54.6,0.69,6.58,7.99,45.35,63.05,2633939.58,-0.04,-0.12,0.04,0.1,0.53,0,1.77,-268590,0.45,delayed_streaming_900,2,trader_live_email,08-13-2024-16-04
