ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,6.67,1707543,6.73,38.77,30.16,1.83,6.92,21.39,35.26,69.07,19242.95,-2.27,-2.9,-1.45,-1.54,2.19,0,-18.96,97720,1.54,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
AMEX:BOIL,BOIL,10.26,6179369,10.3,41.35,62.64,-1.06,10.53,11.62,55.7,15.41,25059.53,-1.34,-0.96,-0.3,-0.39,0.64,0,-5.44,-164943,0.44,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
AMEX:FXY,FXY,62.98,56845,62.98,79.33,84.21,0.13,62.91,64.88,57.66,45.43,6298.0,1.09,1.21,0.21,0.23,0.17,-1,0.14,-5901,0.13,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
AMEX:DRIP,DRIP,10.82,918258,10.81,70.34,70.49,-0.32,10.82,11.85,50.9,61.22,1081.5,0.33,0.36,0.28,0.18,0.63,0,0.6,-55298,0.42,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
AMEX:EWJ,EWJ,67.46,3185169,67.5,36.38,43.6,0.04,67.3,72.79,61.46,16.79,62009.52,-0.86,-0.99,1.73,1.61,0.44,0,0.69,-61508,0.26,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
NASDAQ:ASML,ASML,868.91,805934,867.99,57.48,68.68,0.56,863.89,954.05,50.91,32.3,1650853.0,-39.81,-36.96,13.21,10.9,0.84,0,0.94,-5494,0.42,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
NASDAQ:MSFT,MSFT,414.5,6731984,414.27,67.66,66.57,0.3,412.29,451.24,44.57,51.7,1524113.19,-9.53,-10.03,9.0,7.7,0.53,0,1.2,-125380,0.24,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
NASDAQ:AMD,AMD,140.61,28374341,140.5,75.86,81.91,0.59,139.74,159.52,51.5,55.45,2963985.41,-7.51,-7.04,4.04,4.24,0.69,0,1.8,-765269,0.42,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
NASDAQ:AFRM,AFRM,26.12,3200732,26.18,16.67,22.1,-0.51,26.1,31.56,48.91,33.69,48383.5,-1.27,-1.29,0.96,0.95,0.92,0,2.05,-136029,0.52,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
AMEX:KOLD,KOLD,66.52,537099,66.28,56.59,39.26,1.03,64.94,81.81,40.25,81.22,6648.0,4.17,2.33,1.84,2.29,0.69,0,5.58,-14109,0.54,delayed_streaming_900,2,turttle_email,08-13-2024-13-46
