ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
AMEX:BOIL,BOIL,10.36,4791104,10.39,29.82,26.49,-4.47,10.63,11.63,56.73,36.67,110808.86,-1.34,-0.95,-0.3,-0.24,0.66,0,-4.52,-293555,0.34,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:NVDQ,NVDQ,5.9,6378685,5.88,68.91,50.06,-3.75,5.96,8.13,45.87,76.69,297290.06,0.14,0.09,-0.53,-0.61,0.52,0,-3.59,-163425,0.36,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:UNG,UNG,14.29,2652921,14.33,29.24,25.9,-2.92,14.57,15.02,55.77,39.7,127937.47,-0.78,-0.53,-0.13,-0.09,0.9,0,-3.12,-85939,0.42,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
NASDAQ:VCNX,VCNX,4.7,6315,4.69,65.98,69.18,0.21,4.68,8.79,52.11,62.64,1912.9,-0.37,-0.56,0.19,0.0,0.07,0,-1.87,207,0.02,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:QID,QID,41.31,3304873,41.39,5.12,5.51,-1.37,41.7,46.62,50.1,10.36,1081826.28,1.19,1.2,-1.55,-1.64,0.53,0,-1.81,-122468,0.31,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:LABD,LABD,6.35,5699744,6.34,51.46,42.02,-0.47,6.36,7.15,52.3,58.51,563779.69,-0.14,-0.04,-0.06,-0.25,0.58,0,-1.63,20107,0.28,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:SPXS,SPXS,8.09,19836836,8.1,5.13,7.71,-0.92,8.14,9.12,54.54,11.09,451223.85,0.16,0.18,-0.26,-0.29,0.64,0,-1.52,2888238,0.28,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:SPXU,SPXU,29.68,3604497,29.73,6.82,7.06,-0.87,29.92,33.46,54.67,15.42,1229464.32,0.57,0.65,-0.96,-1.06,0.45,1,-1.44,37172,0.26,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:SPDN,SPDN,11.98,2579802,11.99,5.67,8.14,-0.44,12.01,12.47,55.54,1.02,15749.49,0.09,0.11,-0.13,-0.14,0.66,0,-0.5,-109924,0.33,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:TZA,TZA,17.05,9574291,17.08,7.66,8.33,-0.18,17.17,18.69,52.82,27.56,848898.72,-0.24,0.15,-0.42,-0.42,0.47,0,-0.44,34280,0.27,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:UVXY,UVXY,28.74,3071303,28.74,58.46,60.43,0.64,28.51,49.87,54.42,78.16,421733.37,3.27,2.74,-0.37,0.74,0.37,0,-0.4,-14265,0.18,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:TWM,TWM,10.73,1530023,10.74,14.24,12.03,-0.0,10.77,11.44,53.96,39.45,200432.66,-0.08,0.09,-0.17,-0.17,0.48,0,-0.28,-117893,0.21,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:UVIX,UVIX,6.01,5376357,6.0,59.85,62.52,1.01,5.94,13.93,54.18,68.98,214316.6,0.86,0.56,-0.11,0.19,0.46,0,-0.17,-42692,0.23,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:VXX,VXX,53.26,2162936,53.21,54.26,58.61,0.38,52.91,76.18,56.32,66.64,366648.24,4.39,4.12,-0.46,0.86,0.3,0,-0.15,-188,0.15,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:YANG,YANG,9.01,1757997,9.01,69.15,77.46,0.8,8.97,10.03,42.55,42.08,73225.28,0.29,0.23,0.06,-0.01,0.5,0,0.19,-135900,0.26,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
NYSE:BBVA,BBVA,9.83,452379,9.83,22.22,31.14,0.41,9.82,11.53,55.39,8.35,11402.8,-0.14,-0.22,0.06,0.08,0.31,0,0.51,-40846,0.18,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
NASDAQ:ERIC,ERIC,6.84,7653855,6.81,97.22,96.3,1.3,6.78,6.91,51.38,98.43,730676.16,0.11,0.1,0.12,0.09,0.68,0,1.33,559626,0.33,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
AMEX:SCO,SCO,16.53,866668,16.51,79.49,78.84,1.41,16.39,18.52,34.18,42.21,197252.49,0.35,0.23,0.22,-0.04,0.83,0,1.47,-16254,0.4,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
NASDAQ:GRPN,GRPN,12.81,827430,12.79,41.37,42.58,2.64,12.61,20.21,49.9,79.01,95908.47,-0.88,-1.18,1.21,1.35,1.05,0,5.69,24723,0.39,delayed_streaming_900,2,premarket_losers_marketchameleon_news,08-13-2024-12-13
