ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:NNE,NNE,6.8,1762598,6.76,58.57,54.92,4.17,6.92,21.38,36.07,71.24,154954.15,-2.26,-2.89,-1.38,-1.36,2.15,0,-17.35,12207,1.59,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
AMEX:BOIL,BOIL,10.25,6473023,10.28,22.77,27.11,-1.25,10.52,11.62,55.56,40.66,530004.58,-1.34,-0.96,-0.33,-0.42,0.62,0,-5.53,-137977,0.46,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
AMEX:FXY,FXY,62.95,76889,62.97,36.8,41.0,0.13,62.93,64.88,57.24,45.64,12778.85,1.09,1.21,0.15,0.15,0.23,0,0.1,3403,0.17,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
AMEX:DRIP,DRIP,10.78,990103,10.8,39.06,47.24,-0.65,10.82,11.85,50.26,13.09,26950.0,0.32,0.36,0.24,0.15,0.63,0,0.28,-26361,0.45,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
AMEX:EWJ,EWJ,67.29,3348984,67.4,12.58,8.13,-0.2,67.3,72.78,60.47,1.96,1576671.99,-0.86,-1.01,1.55,1.43,0.43,0,0.43,15623,0.28,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
NASDAQ:ASML,ASML,865.74,856187,867.49,36.11,46.38,0.26,864.04,953.99,50.03,26.33,8686597.92,-39.86,-37.22,10.92,8.61,0.84,0,0.57,14070,0.44,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
NASDAQ:MSFT,MSFT,413.56,7268279,414.09,47.56,59.2,0.19,412.41,451.23,43.6,24.51,20740235.46,-9.55,-10.11,8.13,6.83,0.54,0,0.97,5202,0.26,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
NASDAQ:AMD,AMD,140.33,29798671,140.44,60.3,67.47,0.14,139.77,159.51,51.11,24.78,40432241.96,-7.51,-7.06,3.75,3.94,0.67,0,1.6,231052,0.44,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
NASDAQ:AFRM,AFRM,26.05,3401508,26.1,18.06,12.14,-1.01,26.1,31.56,48.42,32.73,994145.16,-1.27,-1.29,0.91,0.89,0.9,0,1.76,-9805,0.55,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
AMEX:KOLD,KOLD,66.61,551707,66.38,74.83,71.33,1.15,64.99,81.81,40.42,53.55,53421.22,4.17,2.34,1.97,2.42,0.66,0,5.73,-9158,0.55,delayed_streaming_900,2,turttle_email,08-13-2024-14-10
