ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5
NASDAQ:CXAI,CXAI,3.48,155304065,3.5425994546329287,70.74748612952324,78.08328096103172,26.03042375950741,2.9809673248608157,2.8540346930587916,65.54989533394155,39.971414080942395,6377437.5735,-0.09894093652486488,-0.017972408193206668,2.0976999999999997,1.7596999999999998,543.6572800493641,0,43.209876543209866,-1601230,134.6262183115471,delayed_streaming_900,2
NYSE:SE,SE,74.685,9595838,74.39224137970908,93.06418219461682,93.63611844871205,-0.0802729279550502,72.9762893157119,72.31166242109147,74.66316257390122,63.768274601049825,3391520.535,-1.949458129419711,-0.9368322830415536,8.200000000000003,8.534999999999997,3.811174562147412,0,5.936170212765961,-205054,1.9627923880824338,delayed_streaming_900,2
NASDAQ:MARA,MARA,15.87,31993870,15.826560432909154,88.36214228005268,87.20771240794848,4.4820323812031,15.326361048045458,25.759530607171328,51.67173454968358,69.67518821545337,3423237.375,-0.9204778252068475,-1.3940819905112711,0.30400000000000027,0.36209999999999987,1.0759179523123585,0,5.729513657561622,-795641,0.9185356695041602,delayed_streaming_900,2
NASDAQ:LCID,LCID,3.055,17911289,3.053259849822017,37.03703703703663,34.54320987654291,1.0734929810074383,3.0277429383691024,3.7938773040677067,45.56857419668637,46.97559430038889,1037890.8,0.023156794981741346,-0.038547138878613385,0.1299999999999999,0.10009999999999986,0.8960349612508528,0,4.982817869415808,-551628,0.5422078296937762,delayed_streaming_900,2
NYSE:DELL,DELL,100.44,10572288,100.39110042413127,61.704834605598144,54.87701441899929,-0.27797081306462934,99.85457417472472,134.29380107834734,50.877358174619836,88.70799530099082,14198707.950000001,-10.006399092565005,-10.534816433473893,4.740000000000009,4.6200000000000045,1.2807910878398507,0,3.439752832131827,-411607,0.863926124463358,delayed_streaming_900,2
NYSE:ONON,ONON,42.775,13188246,42.79202004834132,78.24615465655269,84.01478458239613,2.4796358409199724,41.0968742642202,42.32106247101576,60.114990270951786,77.30375758934721,4961814.45,0.038665750447978924,0.2906994944799095,2.8299999999999983,2.6700000000000017,4.6496842670238925,0,2.997832891885378,-612862,2.6117513349378894,delayed_streaming_900,2
NYSE:HD,HD,351.4,4148993,350.9642757206826,30.492230767466154,28.138227471608918,1.8949443985327499,346.773403390505,372.4095943290076,52.22825070482898,39.88554228448833,9123046.799999999,1.260905391439272,-0.5343913525003927,5.849999999999966,5.159999999999968,3.093747338453721,0,2.787609325182079,-50734,1.2325056460231276,delayed_streaming_900,2
NASDAQ:NVDA,NVDA,115.51,189694340,115.09780944026244,94.34678389646153,93.00643649779806,0.754042627380896,113.95010468271308,125.69417951691753,54.06308052218358,93.5124181276972,275825775.42,-3.9133715545832777,-3.595094980333556,5.528099999999995,6.299999999999997,0.7163377946550168,0,2.7303450729277903,-5632132,0.4363734790781716,delayed_streaming_900,2
NASDAQ:DJT,DJT,24.03,4682344,24.1843759691619,12.995608742290278,20.63447900837294,0.9484752891692966,23.851746109721258,37.36878350732037,43.570248601163925,10.593871930303365,496714.348,-2.2782764202170966,-2.600783448975097,-0.625,-0.839500000000001,1.9938017968247808,0,0.08329862557267627,-180718,1.2801048591856878,delayed_streaming_900,2
NASDAQ:RILY,RILY,7.29,3588890,7.251934254352009,56.258952626513604,60.31349335043222,-1.6194331983805683,7.395626466035401,23.148973476420565,29.192029114302553,29.241604189429182,218393.82,-0.8840765480585786,-1.7973061666690313,-0.8301000000000007,-1.0499999999999998,2.3596248641982442,0,-1.4864864864864908,-46008,1.6596363874476774,delayed_streaming_900,2
NYSE:TME,TME,11.135,28937899,11.180355666859564,46.09929078014185,57.44680851063834,0.7701427162236819,11.123579626382803,15.655153446740718,42.67973393622625,8.736517363321056,1612359.135,-0.34592981751150614,-0.5459498910825094,-1.9600000000000009,-1.9700000000000006,7.429005405587922,0,-1.9806338028168984,-374896,3.9235834110129995,delayed_streaming_900,2
