ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:GH,GH,29.66,961203,29.77,7.07,12.39,-3.07,30.44,35.93,48.12,27.43,2964.0,0.65,0.07,-0.84,-0.69,0.52,0,-3.62,-22852,0.29,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:IRDM,IRDM,26.75,289736,26.77,10.0,18.87,-0.59,26.85,29.36,37.49,29.05,2675.0,0.13,-0.0,-0.17,-0.25,0.88,0,-0.63,-4616,0.38,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:KTOS,KTOS,19.72,271711,19.75,31.3,35.58,-0.68,19.73,23.4,48.5,20.42,24511.96,-0.05,-0.35,0.08,0.11,0.54,0,-0.6,-13227,0.28,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:CDNA,CDNA,27.32,487971,27.42,32.17,30.21,-1.37,27.41,28.71,61.82,49.54,2740.0,2.31,2.87,0.5,-0.14,0.55,0,0.63,-4114,0.31,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:BEAM,BEAM,24.21,250099,24.22,25.31,28.4,0.37,24.19,34.01,45.44,35.38,22127.94,0.35,-0.46,0.22,0.21,0.4,0,0.71,227,0.24,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:ZM,ZM,56.12,1078205,56.18,22.06,30.52,-0.42,56.12,61.8,31.66,17.73,8362.62,-0.53,-0.85,0.77,0.78,0.68,0,1.14,-22033,0.41,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:NTLA,NTLA,22.41,673980,22.37,79.92,66.02,-0.65,22.25,28.61,46.59,76.26,2241.0,-0.33,-0.76,0.62,0.82,1.11,0,1.36,-42710,0.52,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:INTU,INTU,644.94,492877,645.36,24.72,30.66,-0.18,641.29,657.76,44.86,26.16,599478.0,-2.09,-1.71,16.91,15.39,0.87,0,1.61,-2071,0.4,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:AMD,AMD,140.72,30884817,140.58,74.18,70.44,0.57,139.8,159.53,51.65,53.44,3926115.9,-7.51,-7.03,3.93,4.2,0.67,0,1.88,-597693,0.45,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NYSE:TDOC,TDOC,7.02,4164261,7.04,25.96,38.34,-1.68,7.05,10.63,31.06,23.78,10769.32,-0.58,-0.74,0.15,0.13,0.84,0,1.96,-55119,0.43,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:CRSP,CRSP,48.15,583033,48.12,53.33,58.29,0.06,47.73,62.33,48.02,40.26,9630.0,-1.77,-2.58,1.24,1.1,0.65,0,2.23,-13155,0.38,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:TWST,TWST,44.44,209205,44.41,51.94,53.09,-0.76,44.06,63.17,49.62,46.06,4437.0,-0.84,-2.15,1.63,1.4,0.21,0,2.3,-4149,0.15,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:TER,TER,127.23,504428,126.89,88.45,92.01,1.14,125.11,157.17,52.15,75.16,12973.38,-6.65,-6.65,4.78,5.24,0.46,0,2.9,-11956,0.19,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NYSE:OKLO,OKLO,7.43,1664838,7.44,14.84,13.34,-0.2,7.36,9.67,46.41,36.18,2223.06,-0.28,-0.39,0.38,0.37,0.96,0,3.05,-23538,0.51,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:COIN,COIN,199.26,3255170,199.13,26.11,22.16,1.87,196.89,273.28,51.35,48.31,179270.28,-8.31,-11.38,7.45,6.84,0.63,0,3.17,-50776,0.4,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NYSE:MGA,MGA,39.4,1843173,39.27,93.9,93.64,1.04,38.75,47.04,40.24,98.5,3942.0,-0.95,-1.35,1.39,1.14,1.3,0,3.41,-33211,0.67,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
NASDAQ:VCYT,VCYT,32.66,1054990,32.48,94.0,95.95,2.19,31.68,31.07,65.87,83.83,73984.9,0.96,1.89,2.74,3.32,1.4,0,7.29,-37132,0.67,delayed_streaming_900,2,ark_previous,08-13-2024-14-31
