ticker,name,close,volume,EMA10|5,Stoch.K|5,Stoch.D|5,ROC|15,VWAP|5,BB.upper,UO,RSI3[1]|5,Value.Traded|5,MACD.signal,MACD.macd,Mom|30,Mom_14|30,relative_volume_intraday|5,Rec.Stoch.RSI|15,change_from_open,volume_change_abs|15,relative_volume_10d_calc,update_mode|5,indicators_bars_count|5,brokername,date
NASDAQ:MHUA,MHUA,0.65,14362,0.66,8.33,27.47,-1.54,0.65,1.19,33.81,19.76,195.21,-0.03,-0.07,-0.03,-0.02,0.0,0,-1.41,-9536,0.0,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:IMNN,IMNN,1.06,21453,1.07,38.17,50.0,-3.28,1.07,2.27,50.5,21.26,4710.58,-0.02,-0.07,-0.03,-0.02,0.01,0,-1.4,9507,0.0,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
AMEX:SOXL,SOXL,32.24,17577654,31.76,65.11,76.3,3.17,32.53,56.07,47.71,73.63,32962942.43,-6.13,-6.5,0.57,1.27,0.8,0,-1.3,3502168,0.12,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
AMEX:YANG,YANG,8.93,412336,8.98,13.92,26.74,-0.35,8.93,10.03,40.7,4.85,761643.3,0.29,0.22,-0.08,-0.33,0.67,0,-0.72,141773,0.06,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:NVDA,NVDA,111.84,40777937,110.47,74.12,59.75,2.05,112.18,125.39,51.14,94.84,360284954.88,-3.97,-3.89,2.61,7.13,0.8,0,-0.53,9790689,0.09,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:CRWD,CRWD,240.94,360968,240.03,52.63,49.29,0.39,241.39,329.2,53.76,70.02,3048703.84,-31.55,-28.47,1.47,-0.01,0.29,0,-0.44,-6898,0.03,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
AMEX:NVDY,NVDY,24.28,217861,24.09,84.85,62.96,1.29,24.31,28.24,52.29,91.85,688961.56,-1.19,-1.22,0.38,1.14,0.56,0,-0.21,84804,0.11,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NYSE:BA,BA,164.28,332110,164.08,63.73,51.73,0.28,163.7,194.79,43.16,39.17,4633845.96,-2.99,-4.71,-0.84,-3.63,0.55,0,-0.13,-118953,0.04,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:AMD,AMD,138.09,4179894,137.35,64.27,62.15,1.14,138.44,159.45,49.1,95.79,46521223.2,-7.55,-7.24,2.23,3.8,0.71,0,-0.02,1522260,0.06,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:NVAX,NVAX,11.99,341678,11.81,66.5,69.42,2.66,11.96,17.76,59.2,84.6,139298.12,-0.46,-0.7,0.1,0.37,0.29,0,0.0,-341164,0.04,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NYSE:MA,MA,459.01,123190,456.82,86.77,75.44,0.69,458.27,467.75,42.22,94.67,3313567.26,1.73,2.94,3.02,2.3,0.75,0,0.19,4173,0.04,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:IBIT,IBIT,33.67,1697465,33.66,75.5,75.97,-0.37,33.66,40.67,48.59,74.39,6107167.65,-0.51,-0.77,-0.34,-0.93,0.42,0,0.3,-31850,0.05,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NYSE:PFE,PFE,28.68,1980825,28.51,91.62,83.03,0.98,28.51,31.42,43.91,69.22,8417670.62,0.24,-0.04,0.12,0.13,0.7,0,0.47,-770088,0.05,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:TLRY,TLRY,1.8,649643,1.79,64.06,46.46,0.7,1.8,2.01,55.48,75.51,526289.4,0.01,-0.0,0.0,0.01,0.26,0,0.61,85537,0.02,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:META,META,523.84,1747630,519.5,86.15,81.47,1.9,524.03,524.53,60.9,93.93,96571141.29,-0.55,5.39,11.58,6.01,0.9,0,0.74,723843,0.09,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:PYPL,PYPL,64.71,514503,63.99,96.82,73.54,1.7,64.25,66.84,51.2,94.28,5541873.48,0.64,1.0,0.32,0.02,0.25,0,1.11,-363397,0.03,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
AMEX:SOXS,SOXS,28.57,6465069,29.03,34.29,23.64,-3.15,28.34,36.42,48.73,26.79,8710372.35,2.04,2.03,-0.52,-1.19,0.6,0,1.17,694651,0.09,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:SOFI,SOFI,6.58,2223753,6.52,95.49,68.75,0.55,6.54,7.99,45.28,75.15,1481499.88,-0.04,-0.13,0.0,-0.07,0.33,0,1.31,-1400989,0.05,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:UPST,UPST,35.78,804649,34.88,84.38,60.28,4.6,35.24,36.52,62.49,85.53,4581408.48,1.22,2.24,1.66,-0.4,0.65,0,1.58,71935,0.06,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:AFRM,AFRM,26.04,533038,25.52,96.39,76.2,3.74,25.73,31.56,49.64,91.67,1162409.16,-1.27,-1.29,1.1,0.63,1.05,0,1.72,-68400,0.09,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
NASDAQ:SBUX,SBUX,93.56,42193281,84.24,95.16,95.55,22.29,92.74,84.77,68.98,96.57,277519860.14,-0.14,1.21,15.81,18.47,35.42,0,2.79,20093942,3.39,delayed_streaming_900,2,trader_live_email,08-13-2024-09-58
